,mean,mcse,sd,2.50%,25%,50%,75%,97.50%,n_eff,Rhat
b[abPrecip FocalAOU:4610],-0.374458709,0.003098515,0.046939699,-0.461535648,-0.406909316,-0.37561395,-0.342067802,-0.283877359,229,1.012903832
b[abNDVI FocalAOU:4610],0.034239436,0.003492404,0.039884257,-0.04090898,0.005986358,0.035279773,0.063356303,0.108515719,130,1.005367488
b[(Intercept) FocalAOU:4620],-1.475466597,0.017677618,0.161684017,-1.80644735,-1.571318388,-1.475508377,-1.374644667,-1.151001617,84,1.028798601
b[c_s FocalAOU:4620],-0.632969711,0.006280861,0.075761341,-0.774965753,-0.685283539,-0.631809932,-0.584272853,-0.482789211,145,1.032703483
b[abTemp FocalAOU:4620],-0.189993251,0.003624167,0.055481366,-0.296941818,-0.225055619,-0.191995179,-0.155005062,-0.081433378,234,1.014030876
b[abElev FocalAOU:4620],0.152532098,0.004256328,0.064480479,0.02609294,0.110177539,0.154259585,0.196599512,0.272819242,230,1.014727956
b[abPrecip FocalAOU:4620],-0.793332488,0.003548982,0.062345511,-0.912824915,-0.835054934,-0.791826713,-0.753292105,-0.682825387,309,1.004561498
b[abNDVI FocalAOU:4620],0.919143359,0.002847259,0.053472724,0.812242943,0.885299777,0.91990024,0.952917091,1.026362502,353,0.998813367
b[(Intercept) FocalAOU:4640],-2.256744266,0.017752052,0.177766159,-2.597994494,-2.372736194,-2.257095063,-2.142851525,-1.874067037,100,1.026650373
b[c_s FocalAOU:4640],0.186702153,0.006082504,0.082100995,0.029734829,0.132835828,0.187549423,0.242647608,0.357214298,182,1.024962427
b[abTemp FocalAOU:4640],0.869891462,0.003996337,0.090023397,0.688789817,0.807817624,0.869243271,0.926959719,1.048832153,507,1.000047273
b[abElev FocalAOU:4640],0.314216522,0.004219349,0.079125486,0.160493831,0.26155784,0.310587293,0.367214163,0.478025808,352,1.003890085
b[abPrecip FocalAOU:4640],-0.193380281,0.003239066,0.063007215,-0.319368587,-0.236361632,-0.192835714,-0.151371774,-0.074709098,378,1.006848196
b[abNDVI FocalAOU:4640],0.282061595,0.003435525,0.077640609,0.128747219,0.229383792,0.283816986,0.334229996,0.428954873,511,1.004720431
b[(Intercept) FocalAOU:4641],0.166588782,0.015974574,0.216190269,-0.26026262,0.026829985,0.166584684,0.302473732,0.580726825,183,1.019514213
b[c_s FocalAOU:4641],-0.767546605,0.00729304,0.101772207,-0.96513631,-0.839252264,-0.767133194,-0.696789833,-0.576443118,195,1.026155841
b[abTemp FocalAOU:4641],-0.160399444,0.004180973,0.077736556,-0.314381315,-0.214572775,-0.15766016,-0.103363386,-0.017144091,346,1.010257653
b[abElev FocalAOU:4641],0.212177784,0.003640992,0.089809839,0.036531549,0.150602844,0.210219816,0.267861854,0.392461132,608,1.005926829
b[abPrecip FocalAOU:4641],0.469317532,0.0043173,0.126723945,0.22821534,0.382394876,0.463401303,0.5567905,0.711167835,862,0.997708885
b[abNDVI FocalAOU:4641],0.27369474,0.003235379,0.096384264,0.083677548,0.204551235,0.278421969,0.341289714,0.456218638,887,0.998304996
b[(Intercept) FocalAOU:4650],0.785041342,0.017766696,0.168134701,0.45717672,0.679766272,0.785848189,0.89666712,1.117503908,90,1.030995994
b[c_s FocalAOU:4650],-0.849635456,0.006476444,0.082564432,-1.009376717,-0.906892027,-0.853156965,-0.792993811,-0.683374827,163,1.027500102
b[abTemp FocalAOU:4650],-0.10699866,0.004183347,0.052269124,-0.212025493,-0.137711294,-0.108120608,-0.073102181,-0.003174344,156,1.025274955
b[abElev FocalAOU:4650],0.513558204,0.005189853,0.073423397,0.360687469,0.466028207,0.516790874,0.564840105,0.653296188,200,1.019657835
b[abPrecip FocalAOU:4650],-0.297950388,0.003622909,0.052001544,-0.397455357,-0.332078247,-0.298276687,-0.262398583,-0.197031012,206,1.015446966
b[abNDVI FocalAOU:4650],0.007968022,0.003704949,0.043842089,-0.077992953,-0.019471155,0.008384118,0.037250115,0.095447844,140,1.004137215
b[(Intercept) FocalAOU:4660],-1.666444239,0.017577896,0.151318214,-1.958099732,-1.757462479,-1.665653547,-1.571847957,-1.348369268,74,1.041505428
b[c_s FocalAOU:4660],0.2019942,0.006285261,0.068162516,0.075654733,0.152352841,0.202197622,0.24800852,0.33688245,118,1.040807159
b[abTemp FocalAOU:4660],-0.281839909,0.003885327,0.051927402,-0.384093475,-0.316290365,-0.281017814,-0.246576573,-0.185843653,179,1.02312208
b[abElev FocalAOU:4660],0.327254831,0.004057321,0.061142607,0.205407353,0.287027401,0.327495641,0.369906157,0.443136452,227,1.006207437
b[abPrecip FocalAOU:4660],1.071844957,0.003326022,0.063055764,0.952834219,1.028041015,1.073233721,1.112698656,1.193224238,359,1.009470866
b[abNDVI FocalAOU:4660],-0.112152541,0.003297103,0.039820631,-0.190650531,-0.14000379,-0.110392898,-0.083470716,-0.040227245,146,1.002535141
b[(Intercept) FocalAOU:4670],0.082528241,0.017533883,0.158077123,-0.235789424,-0.01843097,0.086688629,0.184219051,0.395606642,81,1.034923772
b[c_s FocalAOU:4670],0.861962194,0.006671233,0.070572252,0.727281748,0.814907099,0.863563768,0.908079153,1.005277853,112,1.048826747
b[abTemp FocalAOU:4670],-0.684669892,0.003728416,0.054165747,-0.791990957,-0.718844119,-0.685491933,-0.649569148,-0.581775076,211,1.012618212
b[abElev FocalAOU:4670],-0.75296086,0.004241992,0.055993546,-0.863252699,-0.791526033,-0.752341938,-0.716296039,-0.641730699,174,1.013120423
b[abPrecip FocalAOU:4670],0.403342071,0.003091426,0.059113349,0.289822002,0.364075862,0.401386116,0.445412984,0.518834867,366,1.008065788
b[abNDVI FocalAOU:4670],0.239609915,0.003204268,0.043594184,0.15305699,0.210465536,0.239656548,0.27025004,0.326254779,185,1.005530889
b[(Intercept) FocalAOU:4680],-0.0559107,0.01826629,0.180641991,-0.423059948,-0.167789687,-0.063476196,0.06003558,0.318089725,98,1.030149943
b[c_s FocalAOU:4680],0.026327301,0.006328529,0.081123945,-0.129971958,-0.028740419,0.027346205,0.07953854,0.179485634,164,1.02576106
b[abTemp FocalAOU:4680],0.190645674,0.004127264,0.05628539,0.078125138,0.153240959,0.190475276,0.227681413,0.301572869,186,1.023794738
b[abElev FocalAOU:4680],-0.169482993,0.004159103,0.070713372,-0.311834746,-0.215580427,-0.169805067,-0.12057208,-0.033487723,289,1.006551502
b[abPrecip FocalAOU:4680],-0.357678114,0.003618454,0.086777721,-0.534090599,-0.415238272,-0.354016429,-0.301301514,-0.190730816,575,0.998972243
b[abNDVI FocalAOU:4680],-0.050384882,0.003428031,0.051081942,-0.146242663,-0.08744601,-0.050006339,-0.013968264,0.041661939,222,1.00406707
b[(Intercept) FocalAOU:4690],-0.916974209,0.017126896,0.172536941,-1.264181523,-1.020914137,-0.920411532,-0.803856623,-0.572155477,101,1.028141944
b[c_s FocalAOU:4690],0.463345827,0.006391094,0.075442622,0.32429879,0.412449562,0.462282502,0.512542657,0.623242554,139,1.039956981
b[abTemp FocalAOU:4690],0.034202654,0.003960727,0.068867408,-0.109962364,-0.012272032,0.034895917,0.08134691,0.165727738,302,1.008006355
b[abElev FocalAOU:4690],0.545490843,0.004321324,0.083161036,0.38498827,0.490215859,0.544937,0.599212987,0.706850688,370,1.00762648
b[abPrecip FocalAOU:4690],0.175383246,0.003493756,0.067481921,0.038142362,0.130233235,0.177623878,0.214691469,0.306791252,373,1.004900823
b[abNDVI FocalAOU:4690],-0.406462728,0.002740548,0.061728367,-0.529043432,-0.445346427,-0.407488773,-0.364349504,-0.287264636,507,0.998623042
b[(Intercept) FocalAOU:4691],-1.879631137,0.019179152,0.200150901,-2.267347192,-2.007346119,-1.881189636,-1.751517945,-1.451987171,109,1.01577932
b[c_s FocalAOU:4691],0.507712192,0.006247365,0.085936516,0.347532228,0.448631735,0.508415456,0.564256895,0.680442301,189,1.019327759
b[abTemp FocalAOU:4691],0.240282845,0.004084806,0.076770437,0.093801619,0.190065582,0.240728036,0.288281853,0.400710711,353,1.006568305
b[abElev FocalAOU:4691],0.544383514,0.00448388,0.10714904,0.338479523,0.468931471,0.543226936,0.620214079,0.750041192,571,1.002526572
b[abPrecip FocalAOU:4691],-0.07321686,0.003087145,0.097624109,-0.268850108,-0.136793902,-0.071042937,-0.007281645,0.116873213,1000,1.001245335
b[abNDVI FocalAOU:4691],0.18682368,0.005449699,0.116337247,-0.046133766,0.112786143,0.19254527,0.259664661,0.407429607,456,1.001655266
b[(Intercept) FocalAOU:4750],-0.05115833,0.017391988,0.168035286,-0.38439474,-0.165290104,-0.040475263,0.059647603,0.270500948,93,1.026955242
b[c_s FocalAOU:4750],-0.365895321,0.00715103,0.084910182,-0.522321144,-0.424556791,-0.364592448,-0.307014041,-0.20427598,141,1.030329434
b[abTemp FocalAOU:4750],-0.232754441,0.004073001,0.056614107,-0.339366785,-0.269653807,-0.233222615,-0.194064735,-0.118926717,193,1.022857581
b[abElev FocalAOU:4750],-0.179373293,0.004169979,0.065796309,-0.298584999,-0.223113279,-0.180633917,-0.13421696,-0.049719278,249,1.004884855
b[abPrecip FocalAOU:4750],-0.083589132,0.00306915,0.050224573,-0.177115132,-0.118654524,-0.083692867,-0.049429711,0.011525996,268,1.009796764
b[abNDVI FocalAOU:4750],-0.293798357,0.002948775,0.053897438,-0.394709984,-0.33195927,-0.293756835,-0.257992222,-0.186687611,334,0.999430471
b[(Intercept) FocalAOU:4770],3.057248032,0.017196194,0.196491445,2.660744377,2.931523298,3.053471156,3.180676073,3.446617117,131,1.01734149
b[c_s FocalAOU:4770],0.407933774,0.006318165,0.103388299,0.202115198,0.343828872,0.40542606,0.475238971,0.618247493,268,1.027427343
b[abTemp FocalAOU:4770],0.192880553,0.003580325,0.080832359,0.027755459,0.138816121,0.19721399,0.24461136,0.342432669,510,1.00930323
b[abElev FocalAOU:4770],-0.108205528,0.003805013,0.054411962,-0.219683564,-0.144804185,-0.107638868,-0.07210677,0.00011207,204,1.012961877
b[abPrecip FocalAOU:4770],-1.288153544,0.003302959,0.060097333,-1.402190672,-1.32669675,-1.289434094,-1.251780406,-1.159515883,331,1.005072384
b[abNDVI FocalAOU:4770],0.164422104,0.003338686,0.04574747,0.077848562,0.133981425,0.164581142,0.195483256,0.256517033,188,1.004615958
b[(Intercept) FocalAOU:4780],0.647003742,0.018791085,0.207221313,0.260875505,0.505430579,0.6413499,0.776917131,1.060814312,122,1.021063286
b[c_s FocalAOU:4780],-0.17574864,0.007241265,0.081588211,-0.332792403,-0.232444825,-0.175259792,-0.121119512,-0.016378375,127,1.040728511
b[abTemp FocalAOU:4780],-0.650006378,0.003686681,0.07317454,-0.785493135,-0.701958385,-0.647682556,-0.598581694,-0.502229001,394,1.005699325
b[abElev FocalAOU:4780],0.860362717,0.004798972,0.083171425,0.703318347,0.804854512,0.86035338,0.913010773,1.024444792,300,1.012647906
b[abPrecip FocalAOU:4780],0.054702338,0.004979157,0.11702869,-0.160243213,-0.024695396,0.051466369,0.132154196,0.298755365,552,1.007187078
b[abNDVI FocalAOU:4780],-0.645799329,0.002952333,0.068330261,-0.782700692,-0.68744469,-0.644565837,-0.600339831,-0.511113679,536,1.00046563
b[(Intercept) FocalAOU:4812],2.778407047,0.022513365,0.389756166,2.057972774,2.521623309,2.760067861,3.019197731,3.586543904,300,1.010616195
b[c_s FocalAOU:4812],-1.255342699,0.006557243,0.160153741,-1.570222101,-1.367369258,-1.253188197,-1.149376914,-0.941100064,597,1.001176569
b[abTemp FocalAOU:4812],-0.668066868,0.004861769,0.144671922,-0.956101467,-0.759950659,-0.667781155,-0.571801346,-0.392454858,885,1.002396547
b[abElev FocalAOU:4812],0.216415298,0.006412599,0.179682734,-0.116430312,0.09494042,0.213276786,0.337754517,0.558675712,785,0.999538343
b[abPrecip FocalAOU:4812],-0.648598281,0.004191978,0.132561977,-0.921596507,-0.738635774,-0.648308625,-0.55610181,-0.391655915,1000,0.99937317
b[abNDVI FocalAOU:4812],0.960729027,0.006419966,0.181963607,0.597186196,0.839235002,0.958550348,1.085801513,1.327174011,803,0.999345032
b[(Intercept) FocalAOU:4840],-1.541900318,0.018996652,0.194668055,-1.929040272,-1.667869935,-1.550621001,-1.414293846,-1.137905913,105,1.02349644
b[c_s FocalAOU:4840],0.622413686,0.006157068,0.078941897,0.468746546,0.571711067,0.619032302,0.674463812,0.782132735,164,1.030966525
b[abTemp FocalAOU:4840],-0.281581831,0.005025783,0.106969878,-0.490902607,-0.355809463,-0.277061605,-0.206856997,-0.083052082,453,1.005317383
b[abElev FocalAOU:4840],0.154233571,0.005431183,0.092334592,-0.032534187,0.093079049,0.155680074,0.212692999,0.333649199,289,1.004870663
b[abPrecip FocalAOU:4840],0.352233556,0.003628379,0.086484363,0.179229518,0.295365255,0.353918039,0.410285634,0.519873896,568,1.002994035
b[abNDVI FocalAOU:4840],-0.002998364,0.004198432,0.051652291,-0.10319934,-0.038113646,-0.002249568,0.035490187,0.099158783,151,1.007786553
b[(Intercept) FocalAOU:4880],1.403450968,0.016897079,0.174454028,1.072438238,1.285110153,1.399895488,1.518739851,1.762619103,107,1.022655198
b[c_s FocalAOU:4880],-0.243062913,0.006256086,0.100273028,-0.43753966,-0.308619905,-0.246598489,-0.177615317,-0.041211743,257,1.015674456
b[abTemp FocalAOU:4880],0.799900825,0.003718543,0.066990096,0.672488403,0.753552486,0.802419474,0.844178887,0.928209446,325,1.003897999
b[abElev FocalAOU:4880],-0.485142946,0.004106187,0.054341142,-0.590163745,-0.52309724,-0.483538025,-0.449333658,-0.375426188,175,1.015322396
b[abPrecip FocalAOU:4880],-0.869749565,0.003051185,0.057048051,-0.982195049,-0.909978896,-0.868608041,-0.829979576,-0.765022214,350,1.003674338
b[abNDVI FocalAOU:4880],-0.047623213,0.003184299,0.038793257,-0.12283711,-0.073799055,-0.046845871,-0.01947475,0.025833136,148,1.003595557
b[(Intercept) FocalAOU:4900],2.452715071,0.018520367,0.243186899,1.971052059,2.292591816,2.454795596,2.619375815,2.945671528,172,1.005382127
b[c_s FocalAOU:4900],-1.433662998,0.006093794,0.130224397,-1.696393062,-1.516034449,-1.435765612,-1.34764385,-1.176214754,457,1.003620919
b[abTemp FocalAOU:4900],0.578510524,0.004174679,0.066196136,0.451082323,0.531116975,0.579959411,0.625425578,0.708279781,251,1.010596037
b[abElev FocalAOU:4900],-0.232915655,0.003931977,0.077568485,-0.383510762,-0.283941291,-0.233938119,-0.184452059,-0.074836102,389,1.004450708
b[abPrecip FocalAOU:4900],-0.141866302,0.003218502,0.059848197,-0.260666078,-0.181052255,-0.14243485,-0.100543716,-0.027824002,346,1.004654424
b[abNDVI FocalAOU:4900],-0.22202902,0.003199013,0.06342859,-0.347802933,-0.263674959,-0.219041799,-0.180541368,-0.099937045,393,0.998668885
b[(Intercept) FocalAOU:4910],-1.81228601,0.017387523,0.173571259,-2.148159668,-1.931795772,-1.812481253,-1.695827331,-1.467709955,100,1.028256528
b[c_s FocalAOU:4910],0.518449262,0.006360881,0.083210445,0.351707555,0.462049947,0.518567361,0.577764243,0.669662816,171,1.029899528
b[abTemp FocalAOU:4910],0.479202824,0.00431441,0.074281183,0.341463187,0.425938088,0.48035875,0.529330082,0.62390371,296,1.010292328
b[abElev FocalAOU:4910],-0.08519471,0.004133182,0.069406095,-0.221782721,-0.129721755,-0.085487675,-0.038032857,0.049062677,282,1.004439526
b[abPrecip FocalAOU:4910],0.18214287,0.00337726,0.064753088,0.051656951,0.136962483,0.183987076,0.228625522,0.299186079,368,1.007320309
b[abNDVI FocalAOU:4910],-0.266813614,0.002951561,0.062701225,-0.388428463,-0.30834259,-0.268136224,-0.222287806,-0.147235583,451,1.001871772
b[(Intercept) FocalAOU:4940],3.297443452,0.016504122,0.217385489,2.83667387,3.162771043,3.29819125,3.442339929,3.73402861,173,1.012478956
b[c_s FocalAOU:4940],-1.085882128,0.005608179,0.11336531,-1.298111497,-1.164922821,-1.088935375,-1.009912656,-0.854340126,409,1.008751757
b[abTemp FocalAOU:4940],-0.445281797,0.003815513,0.054115262,-0.558494246,-0.479325512,-0.442661587,-0.408414221,-0.348475353,201,1.019063456
b[abElev FocalAOU:4940],-0.007280703,0.004436436,0.051394392,-0.105413631,-0.04279813,-0.007829113,0.026891508,0.093267067,134,1.012081598
b[abPrecip FocalAOU:4940],-0.033522216,0.003412249,0.057651987,-0.146786631,-0.070982843,-0.035836815,0.006725449,0.082509355,285,1.010728617
b[abNDVI FocalAOU:4940],-0.126733901,0.00293629,0.045945298,-0.210457094,-0.160758991,-0.126785972,-0.094352685,-0.039804658,245,0.999055956
b[(Intercept) FocalAOU:4950],1.304258331,0.01789651,0.157241945,0.998705482,1.204104137,1.305435203,1.408635712,1.633437592,77,1.038119666
b[c_s FocalAOU:4950],0.435905221,0.006694379,0.069675984,0.307382065,0.384025104,0.434917885,0.483570933,0.576045584,108,1.045929919
b[abTemp FocalAOU:4950],-0.047557399,0.003912387,0.051216366,-0.154580104,-0.082900237,-0.047763646,-0.012493886,0.049745408,171,1.022548526
b[abElev FocalAOU:4950],-0.279622542,0.004375366,0.050769241,-0.380208995,-0.315914631,-0.278961859,-0.243718982,-0.175480064,135,1.016308229
b[abPrecip FocalAOU:4950],-0.084772973,0.003220914,0.053170212,-0.190119421,-0.12049882,-0.083366426,-0.048539899,0.018296984,273,1.010760639
b[abNDVI FocalAOU:4950],-0.081493384,0.00311034,0.03697314,-0.15555415,-0.107254374,-0.079469073,-0.053993439,-0.014485456,141,1.005182023
b[(Intercept) FocalAOU:4970],0.363422483,0.017024082,0.176653592,0.030056964,0.244038935,0.362963007,0.484071889,0.732752961,108,1.027705091
b[c_s FocalAOU:4970],-0.509167669,0.006425561,0.086314531,-0.681542096,-0.563990764,-0.506013166,-0.453293825,-0.338837387,180,1.03234097
b[abTemp FocalAOU:4970],0.858181605,0.004164741,0.065385981,0.728459836,0.818558612,0.856831219,0.899998969,0.985729934,246,1.022434976
b[abElev FocalAOU:4970],-0.133375628,0.003931893,0.059705395,-0.243924975,-0.176177804,-0.134673007,-0.091375081,-0.012943575,231,1.009179822
b[abPrecip FocalAOU:4970],-0.055638836,0.003158121,0.046556955,-0.141344105,-0.088363216,-0.058901948,-0.024905773,0.038794493,217,1.018121998
b[abNDVI FocalAOU:4970],-0.117841486,0.003055041,0.042524405,-0.201104512,-0.146034207,-0.117883976,-0.089274671,-0.034272561,194,0.999140317
b[(Intercept) FocalAOU:4980],2.22565798,0.01696962,0.163466652,1.905694068,2.118477995,2.230445906,2.329542865,2.565489771,93,1.026547531
b[c_s FocalAOU:4980],-1.074169167,0.00703055,0.074094379,-1.216706001,-1.126084426,-1.076400084,-1.026490094,-0.931374453,111,1.047707906
b[abTemp FocalAOU:4980],-0.22686737,0.003445516,0.057801653,-0.343299791,-0.265735265,-0.225536396,-0.18659255,-0.124123103,281,1.010840525
b[abElev FocalAOU:4980],-0.36591083,0.004229439,0.054734989,-0.467829385,-0.402117916,-0.367256596,-0.329842596,-0.260065956,167,1.009029512
b[abPrecip FocalAOU:4980],-0.161362556,0.003135074,0.049570978,-0.251332955,-0.196635973,-0.16328202,-0.128413644,-0.058865427,250,1.016975028
b[abNDVI FocalAOU:4980],-0.016239685,0.003142968,0.039285778,-0.089911956,-0.043121915,-0.016415188,0.013589876,0.057144454,156,1.002389954
b[(Intercept) FocalAOU:5010],1.966082508,0.018133769,0.167673982,1.63389438,1.859790809,1.963836301,2.07332694,2.300070129,85,1.029985608
b[c_s FocalAOU:5010],-0.549788413,0.006853266,0.074342124,-0.696083629,-0.597709563,-0.551928094,-0.501809758,-0.407493134,118,1.035794753
b[abTemp FocalAOU:5010],0.059458738,0.003873133,0.05172859,-0.045418152,0.02364935,0.059530643,0.097025091,0.153401929,178,1.017198308
b[abElev FocalAOU:5010],-1.083653048,0.004069625,0.091884781,-1.259850929,-1.14347871,-1.083504513,-1.023305201,-0.908217595,510,1.000455414
b[abPrecip FocalAOU:5010],-0.471271034,0.00330924,0.052839623,-0.572437844,-0.504879762,-0.471718461,-0.436406799,-0.366412889,255,1.014159897
b[abNDVI FocalAOU:5010],0.438670058,0.003628032,0.044732471,0.351590304,0.409855667,0.439871469,0.467930534,0.526480335,152,1.002860528
b[(Intercept) FocalAOU:5011],1.711243731,0.017745419,0.171678655,1.388295105,1.598697408,1.701634465,1.819594325,2.066632622,94,1.024830062
b[c_s FocalAOU:5011],0.377491438,0.006801634,0.068955594,0.246282855,0.329829929,0.377625123,0.423930355,0.518552952,103,1.048384944
b[abTemp FocalAOU:5011],0.117816882,0.003871379,0.053083324,0.016834679,0.081378774,0.118100741,0.154456307,0.215337778,188,1.015694127
b[abElev FocalAOU:5011],-0.349972374,0.004302903,0.059896935,-0.468727595,-0.388817167,-0.347956829,-0.308896643,-0.233416233,194,1.011254044
b[abPrecip FocalAOU:5011],-0.533161515,0.003026913,0.044801095,-0.615504355,-0.564346089,-0.534425587,-0.502949085,-0.442627044,219,1.016772316
b[abNDVI FocalAOU:5011],-0.528002462,0.00350111,0.04943958,-0.626411769,-0.560384311,-0.527557462,-0.494654599,-0.433081433,199,1.000357513
b[(Intercept) FocalAOU:5060],-0.47684094,0.017452937,0.152789353,-0.776528419,-0.567880509,-0.476380381,-0.380712103,-0.168782112,77,1.039151299
b[c_s FocalAOU:5060],0.006904144,0.006629824,0.068136333,-0.123613861,-0.039596762,0.006100598,0.053007661,0.143508833,106,1.045382101
b[abTemp FocalAOU:5060],-0.323211334,0.003765745,0.052239995,-0.4327146,-0.356853624,-0.323843894,-0.290277915,-0.215557147,192,1.020730904
b[abElev FocalAOU:5060],-0.118721259,0.003962155,0.060008095,-0.235473996,-0.158958743,-0.118146711,-0.079074285,-0.001211111,229,1.011485797
b[abPrecip FocalAOU:5060],0.798528874,0.003249418,0.053745754,0.695371299,0.762704912,0.799803817,0.832792808,0.907705171,274,1.015346237
b[abNDVI FocalAOU:5060],-0.20200379,0.003107959,0.040674409,-0.281899999,-0.229185995,-0.201940371,-0.17364412,-0.12231028,171,1.002266607
b[(Intercept) FocalAOU:5070],1.131872212,0.016944672,0.157094716,0.822417108,1.031578786,1.12874943,1.22842349,1.452538571,86,1.030116751
b[c_s FocalAOU:5070],-0.305531847,0.006262129,0.076716343,-0.448452879,-0.356351408,-0.307260313,-0.255453963,-0.153029228,150,1.034419379
b[abTemp FocalAOU:5070],-0.273856215,0.003653186,0.050124821,-0.380317541,-0.304529278,-0.273316579,-0.242413816,-0.177449817,188,1.021592703
b[abElev FocalAOU:5070],-0.12636523,0.004089741,0.051402066,-0.228438408,-0.160554562,-0.125669097,-0.091919267,-0.025816353,158,1.014267341
b[abPrecip FocalAOU:5070],0.116691804,0.00301083,0.047900835,0.02682396,0.084083919,0.116903505,0.147474561,0.208873765,253,1.012927651
b[abNDVI FocalAOU:5070],0.221391211,0.003241806,0.04290034,0.134933752,0.19187956,0.221579702,0.252368157,0.302826886,175,1.003999585
b[(Intercept) FocalAOU:5080],-1.469552052,0.018065814,0.179357304,-1.839972732,-1.586642875,-1.459428987,-1.352653148,-1.129020517,99,1.026011763
b[c_s FocalAOU:5080],-0.528159377,0.006036639,0.104505646,-0.734124662,-0.602199133,-0.526273145,-0.454018071,-0.342022412,300,1.018553781
b[abTemp FocalAOU:5080],0.285867311,0.003996956,0.063668343,0.155457568,0.243677789,0.28583437,0.329579384,0.405882371,254,1.012053473
b[abElev FocalAOU:5080],-0.486661553,0.004318541,0.056639335,-0.594907256,-0.526465746,-0.486020138,-0.449004671,-0.371361283,172,1.018947223
b[abPrecip FocalAOU:5080],-0.136422802,0.003233732,0.056517047,-0.249068299,-0.176726313,-0.135503558,-0.098561621,-0.027331121,305,1.007518371
b[abNDVI FocalAOU:5080],-0.104743654,0.002891187,0.054514943,-0.215370177,-0.140334461,-0.105857444,-0.068134882,0.001722535,356,1.000740148
b[(Intercept) FocalAOU:5100],0.755663363,0.017408379,0.171530257,0.408634765,0.639052619,0.760733192,0.868841285,1.107918536,97,1.026351219
b[c_s FocalAOU:5100],0.150915523,0.006556399,0.070446763,0.014968026,0.103067895,0.149965067,0.197896653,0.286594954,115,1.044614907
b[abTemp FocalAOU:5100],0.857772092,0.004292214,0.074686493,0.705611243,0.811336344,0.859004785,0.904263649,1.001961913,303,1.010152948
b[abElev FocalAOU:5100],-0.489360912,0.004026677,0.07168626,-0.626772366,-0.537079245,-0.489492944,-0.442289503,-0.352732158,317,1.007174158
b[abPrecip FocalAOU:5100],0.128315286,0.003192406,0.0536748,0.025803822,0.091750549,0.127791555,0.164576795,0.241424849,283,1.009265173
b[abNDVI FocalAOU:5100],-0.820508663,0.003378768,0.048947625,-0.915185648,-0.85433964,-0.818773892,-0.786737128,-0.726423729,210,1.005099502
b[(Intercept) FocalAOU:5110],1.775424114,0.017328796,0.158867674,1.46626318,1.669226616,1.776823882,1.88273611,2.09079897,84,1.034872424
b[c_s FocalAOU:5110],0.150438331,0.006573976,0.071197949,0.016887968,0.102186773,0.147371842,0.199363591,0.295068271,117,1.038086265
b[abTemp FocalAOU:5110],-0.204050028,0.003686197,0.051712284,-0.310512668,-0.237702874,-0.203663356,-0.166875814,-0.106947643,197,1.01878568
b[abElev FocalAOU:5110],-0.434965374,0.0044786,0.051754723,-0.534242463,-0.471185307,-0.434102978,-0.401556874,-0.329978437,134,1.014306062
b[abPrecip FocalAOU:5110],-0.458099367,0.003005246,0.049325068,-0.55221932,-0.491864065,-0.460924028,-0.423692789,-0.361556349,269,1.010679387
b[abNDVI FocalAOU:5110],0.358157152,0.003164732,0.039123069,0.283106499,0.329845003,0.358536264,0.385048038,0.431820793,153,1.004243317
b[(Intercept) FocalAOU:5120],-1.793782976,0.031887864,0.608146113,-2.979159759,-2.196849799,-1.79397845,-1.368780691,-0.6346245,364,1.014453284
b[c_s FocalAOU:5120],0.336489786,0.029788443,0.605471416,-0.870646312,-0.087953121,0.348337313,0.77226477,1.483063049,413,1.006004361
b[abTemp FocalAOU:5120],0.064015999,0.003478523,0.063994972,-0.068074949,0.022724219,0.06776625,0.106814259,0.184102644,338,1.007997142
b[abElev FocalAOU:5120],0.399089933,0.003787113,0.081675203,0.241099749,0.3423754,0.397190005,0.453116786,0.569456094,465,1.006509693
b[abPrecip FocalAOU:5120],1.107902949,0.003998655,0.126448562,0.876490255,1.025554386,1.102835209,1.191753618,1.368677318,1000,0.999241821
b[abNDVI FocalAOU:5120],-0.726519231,0.003114006,0.09847353,-0.922049501,-0.793191606,-0.727640105,-0.655306305,-0.537247168,1000,0.999726773
b[(Intercept) FocalAOU:5170],-2.403310291,0.026691026,0.539470751,-3.439012309,-2.762793366,-2.385355645,-2.037577846,-1.394591432,409,1.002572016
b[c_s FocalAOU:5170],0.441759285,0.026349561,0.559158819,-0.609396187,0.059992026,0.451410427,0.834323999,1.509016067,450,1.002239566
b[abTemp FocalAOU:5170],0.794160593,0.003616395,0.051754176,0.686736961,0.760947018,0.795214758,0.830383643,0.892873883,205,1.022759726
b[abElev FocalAOU:5170],0.02392619,0.004746813,0.054601334,-0.082215218,-0.012572048,0.025898361,0.059814899,0.129431391,132,1.015964735
b[abPrecip FocalAOU:5170],-0.452894009,0.003311618,0.059025908,-0.568757393,-0.493459704,-0.452302229,-0.416478747,-0.334343911,318,1.012752326
b[abNDVI FocalAOU:5170],0.73859477,0.003799234,0.050425356,0.643408674,0.701803042,0.737972204,0.774503765,0.831615466,176,1.009746611
b[(Intercept) FocalAOU:5180],-1.548677605,0.017587151,0.18238287,-1.90290265,-1.66748106,-1.541760283,-1.428502993,-1.199933414,108,1.029060028
b[c_s FocalAOU:5180],-0.25104079,0.006690787,0.076600361,-0.401662846,-0.302774758,-0.2506345,-0.196230847,-0.108131598,131,1.034698146
