"FocalAOU","Competition_Est.x","Competition_P.x","Competition_R2.x","EnvZ_R2.x","BothZ_P.x","BothZ_R2.x","Competition_Est.y","Competition_P.y","Competition_R2.y","EnvZ_R2.y","BothZ_P.y","BothZ_R2.y","Focal_Common_Name","PRIMARY_COM_NAME"
6280,-0.100307221241588,0.772725672586936,6.91331625810202e-05,0.0367567198659398,0.58091621195105,0.0370008086374476,-0.807747752919697,0.0051754178287886,0.00645820802542005,0.0185696788305394,0.000191819244040316,0.0298566790283226,"Yellow-throated Vireo","Red-eyed Vireo"
6290,-6.61975690243206,8.38956896744321e-08,0.0460180749942507,0.014426839878726,9.91526696370988e-11,0.0802269617608499,-15.4068370895844,2.59864912210606e-35,0.222977655210711,0.0132065159172163,1.01633760477893e-44,0.287084239875677,"Blue-headed Vireo","Red-eyed Vireo"
6310,-3.79085912071573,2.63967845431155e-33,0.146983607881681,0.383348103087358,1.91615564389947e-05,0.395665986645138,-12.9173560785012,3.45266880837559e-47,0.204573153115867,0.187324703704825,4.20247552253937e-25,0.277989664794267,"White-eyed Vireo","Red-eyed Vireo"
6270,-2.65228598534203,2.33659420030784e-46,0.114310800067587,0.130020499269626,2.07448681591954e-82,0.301950873080592,-10.6256850711646,3.34052941801891e-68,0.165489033157271,0.0773177999207302,2.64940064415007e-68,0.230554998351434,"Warbling Vireo","Red-eyed Vireo"
6240,-4.81880153882746,1.42651270263393e-149,0.304763967866847,0.137018579850995,1.66865966290016e-192,0.460795426251156,-32.8884331177641,1.92330712635738e-108,0.230643801054952,0.0902804046602388,6.08920219551836e-179,0.412232432850464,"Red-eyed Vireo","Warbling Vireo"
6292,-1.51795105212994,0.00702056075581022,0.0401173472154591,0.21074704153729,0.239158696976113,0.217024764482376,-2.71704551270764,0.000996258412490362,0.0592128488344708,0.14189788541135,0.0545176444662573,0.159987959140208,"Cassin's Vireo","Warbling Vireo"
6330,-1.43256937663464,0.000134492212451254,0.0413152451789367,0.308985109921691,0.648295614042122,0.309405975617057,-6.71928179069988,5.58306212897719e-08,0.0818469452746797,0.218677522556823,0.0498641121444395,0.227427503647166,"Bell's Vireo","Warbling Vireo"
6291,-4.7084739864245,9.76485835821699e-07,0.110618339912642,0.306872969859665,0.00430737436806045,0.33448044576558,-8.61928096798806,5.59974041588077e-14,0.24141596575757,0.202849653190118,2.79156180663388e-09,0.331611063202705,"Plumbeous Vireo","Warbling Vireo"
6590,-6.02139207466256,2.1897070991669e-62,0.348491490194437,0.322138465233566,3.01816599375935e-70,0.583517813500147,-16.5993855075261,4.44635599290118e-74,0.400236560615721,0.135692288192929,8.23350091822473e-82,0.5109589853956,"Chestnut-sided Warbler","Yellow Warbler"
6520,-2.47655448576418,3.94333080229063e-31,0.0664073558787524,0.194196890176306,1.34457635357463e-56,0.291376242458959,-11.3727105931227,2.75919433297445e-43,0.092541286639509,0.0432901725005892,8.68886327363538e-59,0.16297928924969,"Yellow Warbler","Common Yellowthroat"
6370,-0.229646034171965,0.599308710396085,0.000685577430490744,0.251686307999656,0.00182255438481211,0.269718248711459,-0.806680223838912,0.0527043247838858,0.00928153511807425,0.164550761045519,4.07855373502988e-06,0.207889226683269,"Prothonotary Warbler","Yellow-throated Warbler"
6730,-5.94245089404036,1.99153934002686e-31,0.179483462837716,0.181400991234811,1.0888666350583e-18,0.269567993850754,-7.67491013613278,9.1803305346143e-47,0.259144029587698,0.147529754473668,1.72359267946366e-31,0.30163655624159,"Prairie Warbler","Common Yellowthroat"
6670,-4.57189089989758,2.54366761011559e-37,0.248474499772227,0.0547787940019167,2.16903548421768e-79,0.495708157205696,-8.82965379959107,1.72557064830191e-48,0.312935015200811,0.0126483006027507,6.40078097823451e-75,0.453796257006955,"Black-throated Green Warbler","Yellow Warbler"
6810,-2.95897537928805,2.16260102432947e-49,0.0923128828418479,0.347707175242224,3.63304566296748e-19,0.370513946987206,-7.17319376032845,1.78626005696955e-19,0.0355036810697673,0.165682860547137,2.43612368561254e-11,0.182056010154183,"Common Yellowthroat","Yellow Warbler"
6710,-7.29411152070318,5.3688950610869e-129,0.47262894207118,0.111362368566086,9.0598847728849e-117,0.502852471980791,-19.7501233529563,5.5253114127219e-125,0.461860312559301,0.0966806695274678,8.01279800158037e-110,0.476563533794109,"Pine Warbler","Common Yellowthroat"
6850,-5.45841612196482,2.60526146291143e-45,0.361692238034949,0.0707172847916224,4.82507089007564e-42,0.3888237401156,-20.5341872909803,1.00884430954204e-27,0.234997797998104,0.0631924715143613,8.14983058161859e-23,0.247797753685014,"Wilson's Warbler","Yellow Warbler"
6480,-6.1914369270629,6.59705813117436e-79,0.268456572532412,0.0579936455422405,8.56785769566022e-72,0.291413025226673,-11.2340973910143,5.87258944463716e-110,0.355107618525272,0.0494774795847312,5.34969035753775e-106,0.378010930943745,"Northern Parula","Common Yellowthroat"
6630,-1.35544921906883,0.000456489829291629,0.0229778305958175,0.100971225831381,9.19835446975646e-10,0.162985031518532,-1.45065824576787,0.000158686765225553,0.0266326621863416,0.0530705130601675,3.9376379882226e-08,0.106018980472864,"Yellow-throated Warbler","Prothonotary Warbler"
6740,-6.79577316852988,1.57048483020914e-109,0.351018815081418,0.0887505404747546,2.51009768192685e-116,0.42547981045658,-41.0126723162631,1.8002403246536e-174,0.500157398136565,0.0595951943657406,1.98273104759032e-199,0.576025773374132,"Ovenbird","Common Yellowthroat"
6360,0.260777202697579,0.29530906353339,0.0011051517524377,0.0634777666814562,9.94925965606028e-05,0.0777469057897047,-0.387896596317345,0.0854940004365808,0.00298114544358855,0.0418056500400862,0.951837307960301,0.0418091934796751,"Black-and-white Warbler","Pine Warbler"
6760,0.297448465084229,0.18095411374,0.00263435719359641,0.113230017415887,0.0430477981905364,0.118595501432626,-0.230394528120587,0.012683117742188,0.00911484020068153,0.0501447655069323,2.30731697506343e-07,0.0870870548326274,"Louisiana Waterthrush","Kentucky Warbler"
6770,-1.73063023725346,4.41984728930553e-05,0.024609183726426,0.190996012848311,0.00264836668654674,0.201905213652065,-2.15138171732408,8.22839805964914e-10,0.0547617499370623,0.151237196984436,4.01285115898884e-08,0.188823395706788,"Kentucky Warbler","Louisiana Waterthrush"
6410,-1.77135575257277,0.0132601068351635,0.0123032310662295,0.0739652962108673,0.00111359384585795,0.0937753893115004,-2.09505571540976,2.58749243916567e-09,0.0690854026749194,0.0427133527422619,8.32121588714446e-12,0.129461795904566,"Blue-winged Warbler","Common Yellowthroat"
6390,-4.6170744567248,6.06080326025404e-19,0.16093332167282,0.0597514486563604,1.42529446997771e-18,0.209322411869976,-6.00907214173846,4.50241126731881e-42,0.336371357774945,0.0248732016348651,1.64413024109276e-45,0.377594418228285,"Worm-eating Warbler","Common Yellowthroat"
6650,-1.31725173604086,0.0143153133620764,0.0259113146259252,0.0733253565630563,4.62337658554354e-06,0.156027643635674,-4.37517283961144,1.23594642254436e-07,0.115185838571497,0.148222505144478,4.66783749390459e-14,0.338809682884986,"Black-throated Gray Warbler","Yellow Warbler"
6460,-4.92485827956018,2.19469803835609e-32,0.272367706227855,0.217828929951318,4.34915302991134e-26,0.39394514118903,-19.9060731074822,1.24667748808294e-27,0.235662414251292,0.0970228034301886,1.04619048816929e-23,0.282747379758731,"Orange-crowned Warbler","Yellow Warbler"
6620,-6.8167041715147,9.21941309740257e-54,0.451725068319136,0.103693970125042,4.90649146206342e-53,0.507417523282971,-6.67127029298701,2.18785790574921e-50,0.429902758029734,0.0554028926271267,1.10231153449646e-50,0.466421194552927,"Blackburnian Warbler","Yellow Warbler"
6790,-5.72805258259734,7.55774998409139e-40,0.337749937624523,0.327832893470425,3.18389830659753e-22,0.462741957412386,-10.8204152903018,5.08477116778806e-67,0.506528500508394,0.175691308770736,1.35015422928026e-50,0.516470415312096,"Mourning Warbler","Yellow Warbler"
6450,-6.75552725846463,1.64134031390739e-80,0.539581922683698,0.0359877760627981,6.51691811438512e-81,0.560880982239872,-22.492420418045,1.41143190805581e-57,0.422757694256734,0.0345913308784,1.42030647218504e-57,0.44535780872569,"Nashville Warbler","Yellow Warbler"
6800,-2.66836237843911,1.26352757604993e-06,0.0668169192903157,0.224945200973787,1.18329400362913e-06,0.277599886818975,-7.02414071330058,2.8989805016496e-12,0.133772719222279,0.231443618939571,1.13113706615722e-12,0.339041894745075,"MacGillivray's Warbler","Yellow Warbler"
6860,0.608446705667899,0.130334240757468,0.00715953468314167,0.0983847169515291,0.00096848585206446,0.129061216348515,-0.580696427676337,0.0841107269447097,0.00932397420526621,0.126924109254191,0.70617552354367,0.127318575089689,"Canada Warbler","Magnolia Warbler"
6570,-10.2204143849863,3.31639200235161e-41,0.36391963259988,0.0729480665573377,7.56783373913236e-36,0.375453710842178,-15.910178756976,5.71427170771829e-32,0.292931684565596,0.0732860913467455,4.46268171076753e-29,0.324846092463989,"Magnolia Warbler","American Redstart"
6540,-5.26357273524015,2.63052061552333e-15,0.170952121047754,0.103127045479339,1.6260997203326e-17,0.280375496793824,-7.88062843312377,2.16075229543456e-33,0.352555552428353,0.0872521633394223,9.15288914188026e-28,0.364436321056261,"Black-throated Blue Warbler","American Redstart"
6840,-7.38729470953041,8.24417692644926e-71,0.374107542903146,0.113407482193641,1.05277103701606e-54,0.382255085416918,-10.791195152225,2.07130601471494e-111,0.525104512716817,0.144968163201782,1.69332209550355e-89,0.530355602209179,"Hooded Warbler","Common Yellowthroat"
6380,0.276957077185859,0.554835731266546,0.00210487097412582,0.269176788290863,0.978713929708927,0.269180009735557,-0.133668620702745,0.475110186747591,0.0030772103788911,0.0524203634578854,0.225949330781654,0.0609839875097902,"Swainson's Warbler","Kentucky Warbler"
6882,19.12971274517,4.91043691087242e-06,0.00933050903544648,0.182192693924536,0.0995464129567868,0.183190304898455,155.201923692879,0.0245055558791948,0.00226936870709434,0.0622545249675326,0.768992048705097,0.0622909184588641,"House Sparrow","Eurasian Tree Sparrow"
7050,-2.01305479871493,5.88977071973324e-22,0.0506278197153585,0.306431477701064,4.03446680700527e-31,0.356903538939797,-3.53866999973851,1.07702028053306e-53,0.12479044011833,0.191205156499453,6.63834931212141e-56,0.296361952982221,"Brown Thrasher","Gray Catbird"
7040,-2.69032854091357,9.62617734036232e-60,0.130746665750719,0.392628555339959,1.94502081079141e-39,0.445587714447977,-6.88790865467377,1.47845021459827e-21,0.0468216078686459,0.194100043622918,1.11642274465796e-05,0.202277426801797,"Gray Catbird","Northern Mockingbird"
7020,-3.82966031623217,8.89961932410526e-09,0.141641681675165,0.085520092524696,2.03057468194733e-09,0.227823818618133,-12.1582287328672,0.00525482013443387,0.0353397115540003,0.0346700143027697,0.00373253509430361,0.0721259277242053,"Sage Thrasher","Northern Mockingbird"
7210,1.65000196848929,0.000261330618227567,0.00705921430121002,0.273799404341478,0.540879882574613,0.27394401561133,2.12177814077498,0.137494960893484,0.00117166109825983,0.0744189852155513,0.281550021160565,0.0749904715436186,"House Wren","Sedge Wren"
7180,-5.29642915060746,4.56167171794071e-195,0.501409578462998,0.465109354831368,1.3667642080946e-71,0.58415934335338,-23.0615934917525,7.01364639258204e-147,0.406800277976845,0.318028333933317,2.45888138498091e-65,0.457705658102384,"Carolina Wren","House Wren"
7190,-1.01202513010086,0.0698266810788282,0.00795623558853947,0.148056888567,0.413334885754319,0.149454782165838,-6.3549243102411,0.000256562487516673,0.0319534235791755,0.192382957934676,0.00522414781446882,0.207694910051645,"Bewick's Wren","Rock Wren"
7150,-2.54922898434791,2.00595759700896e-14,0.116731784886085,0.123882646719451,7.00783629920947e-12,0.207722067116375,-3.26273400036041,2.29913995621042e-08,0.0640770527916333,0.0743493462987502,1.41942061422695e-08,0.135886013518908,"Rock Wren","House Wren"
7222,-6.10183005284215,1.47971424201108e-71,0.543052443657035,0.217552138895287,2.2535061509075e-59,0.592637680532387,-7.82093356674067,4.12647582375614e-37,0.327376098078683,0.0738461149599443,1.40459203974686e-34,0.361454559089158,"Winter Wren","House Wren"
7221,-5.71824665638593,1.49271855414487e-21,0.422653997454633,0.286548592581973,1.47372488268163e-14,0.505274794015934,-19.9674571324812,1.33394678078776e-09,0.199180583163187,0.211311549309226,1.18419551398885e-06,0.318544694075003,NA,"House Wren"
7240,-4.0990903259913,4.5597587746345e-20,0.18496089383016,0.347582787014173,6.39023852437979e-07,0.386089957122428,-8.83114687713155,5.65014807708844e-27,0.245012416675543,0.163194486021687,1.49911198886216e-16,0.292099342840133,"Sedge Wren","House Wren"
7280,-1.50835421359367,0.000355795381715714,0.0144916944874363,0.0421674795638633,0.00109634322715798,0.0538358468918793,-4.5517646045197,3.65611598577887e-08,0.0341195628824574,0.0710657718754239,1.58291265067117e-07,0.0999705369830067,"Red-breasted Nuthatch","Brown Creeper"
7260,0.192044508853647,0.479683729922918,0.000777257445839193,0.0123762825706151,0.342870345240972,0.0137668994688027,-0.455051642227314,0.0372624554596839,0.00672958501188768,0.0232360231394293,0.00592201990868615,0.0347539250811469,"Brown Creeper","Red-breasted Nuthatch"
7270,-0.090446845161793,0.823951085464672,2.78114420290315e-05,0.127394151643887,0.000756926595497405,0.132951612522279,0.41042045197955,0.335698827789326,0.000520678357844324,0.0376503548069413,0.0125679707772791,0.0410206192087141,"White-breasted Nuthatch","Pygmy Nuthatch"
7360,-0.346335724429958,0.382571003043888,0.000909942554806971,0.187545129433851,2.3797094067685e-09,0.221548261895499,-10.9307666772924,3.15124887454325e-24,0.115851305893413,0.0488867695383182,6.18256229125967e-29,0.180964479886515,"Carolina Chickadee","Tufted Titmouse"
7350,-2.98690065697211,7.83015646894454e-06,0.014782594319629,0.32079218204159,0.0742609685409975,0.322408285340929,-8.6724394214578,1.84513467865474e-07,0.020063528152556,0.180871023797146,0.53466590502248,0.181107092365918,"Black-capped Chickadee","Boreal Chickadee"
7310,3.68771581322383,2.17649254214994e-33,0.10010147652924,0.281561511927488,4.07822280490824e-16,0.315438784863175,11.3218056175685,3.6799923981095e-18,0.0534380082927337,0.224810007188962,4.41784813141834e-05,0.234189053427576,"Tufted Titmouse","Carolina Chickadee"
7380,-4.10459487647397,5.84812223051556e-09,0.0974432191636423,0.119515240116366,0.0202735962689665,0.133926461352789,-9.45686200280063,7.62959413021591e-06,0.0588004654405029,0.131159385777392,0.17758753134925,0.135982965964913,"Mountain Chickadee","Juniper Titmouse"
7430,0.357870544032196,0.380052082267756,0.00278285428235028,0.442131671534402,0.00151940442954965,0.462341073676808,-0.68107367715923,0.253192314751554,0.00471074961549121,0.290816295279852,0.594278157618557,0.291554274079977,"Bushtit","Chestnut-backed Chickadee"
7480,-0.318102301898073,0.313045991625025,0.00212920654038806,0.0417387894765165,0.0727935225296829,0.0482309994828661,-2.57721229792002,1.63380697723512e-05,0.0381527168057235,0.0465254090245102,3.75350822181818e-11,0.130653993234966,"Golden-crowned Kinglet","Ruby-crowned Kinglet"
7510,-4.35252721114761,1.78241586182916e-05,0.0123405587608396,0.22957365411764,0.00306133865724574,0.234130337113295,-4.2983396393239,0.0408762901978754,0.00281635413383185,0.168620618623563,0.0555556584413116,0.17067912714184,"Blue-gray Gnatcatcher","Black-tailed Gnatcatcher"
7680,-2.03054599772147,0.000209998328446439,0.0338067702748932,0.110630539061091,0.00164239487819483,0.132641948301602,-7.1389001020775,1.18971112580244e-08,0.0781382207734723,0.0352140998911701,5.03646120653029e-09,0.11508044394669,"Mountain Bluebird","Townsend's Solitaire"
7550,-2.82747734841891,1.57857952351262e-21,0.0610969459217939,0.192782121085105,7.63224291552678e-33,0.26900434817128,-6.4375266042918,1.13997725362612e-23,0.067437737259065,0.161171523457934,4.26224699517317e-53,0.287885783374116,"Wood Thrush","American Robin"
7560,1.06981027790551,0.00754119007133875,0.00921112131799484,0.159625744018214,0.023631980901347,0.165214795534066,-1.88850324284636,0.0332860244620066,0.00585576854277171,0.0367987879111501,0.0751874403630458,0.040763856967122,"Veery","Hermit Thrush"
7590,-0.471459030394455,0.105741711824658,0.0030755852001092,0.0340945392386094,0.204387321574644,0.0359329123585955,-3.70571895976168,0.000948666494956635,0.0127783471451822,0.11538497091047,4.52302410897069e-12,0.164091364178178,"Hermit Thrush","Swainson's Thrush"
7610,-3.65589354104204,1.01143336010313e-68,0.117550183902052,0.308402999787135,4.8591959506475e-98,0.422449152631237,-53.0744575406173,1.04216544366064e-46,0.0804893419427565,0.359045659549423,4.25547685004272e-58,0.423142057016516,"American Robin","Wood Thrush"
7660,-1.03852399855415,3.46987719590898e-06,0.0122770021134233,0.28863540938869,6.99535612918391e-16,0.314779495792246,-7.08320244633711,7.19865982036471e-46,0.109460038864269,0.263416163375876,3.07656108042131e-70,0.38503490780557,"Eastern Bluebird","Wood Thrush"
7580,-4.54410089909318,1.96535279138368e-34,0.238538826238645,0.142480879785301,8.19795203762192e-28,0.311160595790424,-39.3927172236398,1.94148520380074e-43,0.2935800720252,0.258574287660557,7.64807144131022e-24,0.384302207435776,"Swainson's Thrush","Hermit Thrush"
7540,0.0063206371312998,0.988046020022631,7.86267766884736e-07,0.224526663341721,0.170664526175969,0.229680453908643,-1.08784460046504,0.00203711760238572,0.0327807119580205,0.157877317360392,0.0996225101454351,0.165950178464083,"Townsend's Solitaire","Hermit Thrush"
7670,-1.45673586004801,0.00229044235219998,0.0370284711707086,0.304940216397708,0.10660514773341,0.312363455290092,-3.57365320112892,1.46633191882341e-08,0.122088471511064,0.151439493731466,8.68656972171518e-07,0.232028551471185,"Western Bluebird","Hermit Thrush"
