FocalAOU,Focal Common Name,Family,Competitor Common Name,CompAOU,Overlap
6850,Wilson's Warbler,Parulidae,Kirtland's Warbler,6700,no
6850,Wilson's Warbler,Parulidae,Cerulean Warbler,6580,no
6850,Wilson's Warbler,Parulidae,Elfin-woods Warbler,17560,no
6850,Wilson's Warbler,Parulidae,Prothonotary Warbler,6370,no
6850,Wilson's Warbler,Parulidae,Worm-eating Warbler,6390,no
6850,Wilson's Warbler,Parulidae,Swainson's Warbler,6380,no
6850,Wilson's Warbler,Parulidae,Louisiana Waterthrush,6760,no
6850,Wilson's Warbler,Parulidae,Kentucky Warbler,6770,no
6850,Wilson's Warbler,Parulidae,Gray-crowned Yellowthroat,6821,no
6850,Wilson's Warbler,Parulidae,Slate-throated Redstart,6890,no
6850,Wilson's Warbler,Parulidae,Fan-tailed Warbler,6881,no
6850,Wilson's Warbler,Parulidae,Golden-crowned Warbler,6920,no
6850,Wilson's Warbler,Parulidae,Rufous-capped Warbler,6921,no
7040,Gray Catbird,Mimidae,Long-billed Thrasher,7060,no
7040,Gray Catbird,Mimidae,Gray Thrasher,7090,no
7040,Gray Catbird,Mimidae,Bendire's Thrasher,7080,no
7040,Gray Catbird,Mimidae,California Thrasher,7100,no
7040,Gray Catbird,Mimidae,Crissal Thrasher,7120,no
7040,Gray Catbird,Mimidae,Le Conte's Thrasher,7110,no
7040,Gray Catbird,Mimidae,Pearly-eyed Thrasher,17180,no
7050,Brown Thrasher,Mimidae,Bahama Mockingbird,7031,no
7050,Brown Thrasher,Mimidae,Long-billed Thrasher,7060,no
7050,Brown Thrasher,Mimidae,Gray Thrasher,7090,no
7050,Brown Thrasher,Mimidae,Bendire's Thrasher,7080,no
7050,Brown Thrasher,Mimidae,Curve-billed Thrasher,7070,no
7050,Brown Thrasher,Mimidae,California Thrasher,7100,no
7050,Brown Thrasher,Mimidae,Crissal Thrasher,7120,no
7050,Brown Thrasher,Mimidae,Le Conte's Thrasher,7110,no
7050,Brown Thrasher,Mimidae,Pearly-eyed Thrasher,17180,no
7070,Curve-billed Thrasher,Mimidae,Bahama Mockingbird,7031,no
7070,Curve-billed Thrasher,Mimidae,Brown Thrasher,7050,no
7070,Curve-billed Thrasher,Mimidae,Gray Thrasher,7090,no
7070,Curve-billed Thrasher,Mimidae,California Thrasher,7100,no
7070,Curve-billed Thrasher,Mimidae,Le Conte's Thrasher,7110,no
7070,Curve-billed Thrasher,Mimidae,Pearly-eyed Thrasher,17180,no
7120,Crissal Thrasher,Mimidae,Gray Catbird,7040,no
7120,Crissal Thrasher,Mimidae,Bahama Mockingbird,7031,no
7120,Crissal Thrasher,Mimidae,Brown Thrasher,7050,no
7120,Crissal Thrasher,Mimidae,Long-billed Thrasher,7060,no
7120,Crissal Thrasher,Mimidae,Gray Thrasher,7090,no
7120,Crissal Thrasher,Mimidae,California Thrasher,7100,no
7120,Crissal Thrasher,Mimidae,Pearly-eyed Thrasher,17180,no
7130,Cactus Wren,Troglodytidae,Sinaloa Wren,16600,no
7180,Carolina Wren,Troglodytidae,Sinaloa Wren,16600,no
7180,Carolina Wren,Troglodytidae,Pacific Wren,7221,no
7210,House Wren,Troglodytidae,Sinaloa Wren,16600,no
7290,Brown-headed Nuthatch,Sittidae,Pygmy Nuthatch,7300,no
7310,Tufted Titmouse,Paridae,Varied Tit,7341,no
7310,Tufted Titmouse,Paridae,Mountain Chickadee,7380,no
7310,Tufted Titmouse,Paridae,Mexican Chickadee,7370,no
7310,Tufted Titmouse,Paridae,Chestnut-backed Chickadee,7410,no
7310,Tufted Titmouse,Paridae,Gray-headed Chickadee,7390,no
7310,Tufted Titmouse,Paridae,Bridled Titmouse,7340,no
7310,Tufted Titmouse,Paridae,Oak Titmouse,7330,no
7310,Tufted Titmouse,Paridae,Juniper Titmouse,7331,no
7330,Oak Titmouse,Paridae,Varied Tit,7341,no
7330,Oak Titmouse,Paridae,Carolina Chickadee,7360,no
7330,Oak Titmouse,Paridae,Black-capped Chickadee,7350,no
7330,Oak Titmouse,Paridae,Mexican Chickadee,7370,no
7330,Oak Titmouse,Paridae,Boreal Chickadee,7400,no
7330,Oak Titmouse,Paridae,Gray-headed Chickadee,7390,no
7330,Oak Titmouse,Paridae,Bridled Titmouse,7340,no
7330,Oak Titmouse,Paridae,Juniper Titmouse,7331,no
7330,Oak Titmouse,Paridae,Tufted Titmouse,7310,no
7330,Oak Titmouse,Paridae,Black-crested Titmouse,7320,no
7350,Black-capped Chickadee,Paridae,Varied Tit,7341,no
7350,Black-capped Chickadee,Paridae,Mexican Chickadee,7370,no
7350,Black-capped Chickadee,Paridae,Gray-headed Chickadee,7390,no
7350,Black-capped Chickadee,Paridae,Bridled Titmouse,7340,no
7350,Black-capped Chickadee,Paridae,Oak Titmouse,7330,no
7350,Black-capped Chickadee,Paridae,Juniper Titmouse,7331,no
7350,Black-capped Chickadee,Paridae,Black-crested Titmouse,7320,no
7360,Carolina Chickadee,Paridae,Varied Tit,7341,no
7360,Carolina Chickadee,Paridae,Mexican Chickadee,7370,no
7360,Carolina Chickadee,Paridae,Chestnut-backed Chickadee,7410,no
7360,Carolina Chickadee,Paridae,Boreal Chickadee,7400,no
7360,Carolina Chickadee,Paridae,Gray-headed Chickadee,7390,no
7360,Carolina Chickadee,Paridae,Bridled Titmouse,7340,no
7360,Carolina Chickadee,Paridae,Oak Titmouse,7330,no
7360,Carolina Chickadee,Paridae,Juniper Titmouse,7331,no
7510,Blue-gray Gnatcatcher,Sylviidae,Japanese Bush-Warbler,7461,no
7510,Blue-gray Gnatcatcher,Sylviidae,Middendorff's Grasshopper-Warbler,7471,no
7510,Blue-gray Gnatcatcher,Sylviidae,Lanceolated Warbler,7475,no
7510,Blue-gray Gnatcatcher,Sylviidae,Wood Warbler,7473,no
7510,Blue-gray Gnatcatcher,Sylviidae,Dusky Warbler,7474,no
7510,Blue-gray Gnatcatcher,Sylviidae,Arctic Warbler,7470,no
7510,Blue-gray Gnatcatcher,Sylviidae,Black-capped Gnatcatcher,7531,no
7550,Wood Thrush,Turdidae,Bluethroat,7640,no
7550,Wood Thrush,Turdidae,Western Bluebird,7670,no
7550,Wood Thrush,Turdidae,Olomao,7545,no
7550,Wood Thrush,Turdidae,Omao,7541,no
7550,Wood Thrush,Turdidae,Puaiohi,7542,no
7550,Wood Thrush,Turdidae,Clay-colored Thrush,7621,no
7550,Wood Thrush,Turdidae,Rufous-backed Robin,7622,no
7550,Wood Thrush,Turdidae,Red-legged Thrush,17070,no
7550,Wood Thrush,Turdidae,Varied Thrush,7630,no
7550,Wood Thrush,Turdidae,Aztec Thrush,7631,no
7560,Veery,Turdidae,Blue Rock Thrush,27230,no
7560,Veery,Turdidae,Olomao,7545,no
7560,Veery,Turdidae,Omao,7541,no
7560,Veery,Turdidae,Puaiohi,7542,no
7560,Veery,Turdidae,Gray-cheeked Thrush,7570,no
7560,Veery,Turdidae,Clay-colored Thrush,7621,no
7560,Veery,Turdidae,Rufous-backed Robin,7622,no
7560,Veery,Turdidae,Red-legged Thrush,17070,no
7560,Veery,Turdidae,Aztec Thrush,7631,no
7570,Gray-cheeked Thrush,Turdidae,Bluethroat,7640,no
7570,Gray-cheeked Thrush,Turdidae,Western Bluebird,7670,no
7570,Gray-cheeked Thrush,Turdidae,Olomao,7545,no
7570,Gray-cheeked Thrush,Turdidae,Omao,7541,no
7570,Gray-cheeked Thrush,Turdidae,Puaiohi,7542,no
7570,Gray-cheeked Thrush,Turdidae,Veery,7560,no
7570,Gray-cheeked Thrush,Turdidae,Clay-colored Thrush,7621,no
7570,Gray-cheeked Thrush,Turdidae,Rufous-backed Robin,7622,no
7570,Gray-cheeked Thrush,Turdidae,Varied Thrush,7630,no
7570,Gray-cheeked Thrush,Turdidae,Aztec Thrush,7631,no
7610,American Robin,Turdidae,Bluethroat,7640,no
7610,American Robin,Turdidae,Kamao,7543,no
7610,American Robin,Turdidae,Olomao,7545,no
7610,American Robin,Turdidae,Omao,7541,no
7610,American Robin,Turdidae,Puaiohi,7542,no
7610,American Robin,Turdidae,Bicknell's Thrush,7571,no
7610,American Robin,Turdidae,Clay-colored Thrush,7621,no
7610,American Robin,Turdidae,Rufous-backed Robin,7622,no
7610,American Robin,Turdidae,Aztec Thrush,7631,no
7660,Eastern Bluebird,Turdidae,Siberian Rubythroat,7641,no
7660,Eastern Bluebird,Turdidae,Northern Wheatear,7650,no
7660,Eastern Bluebird,Turdidae,Western Bluebird,7670,no
7660,Eastern Bluebird,Turdidae,Townsend's Solitaire,7540,no
7660,Eastern Bluebird,Turdidae,Olomao,7545,no
7660,Eastern Bluebird,Turdidae,Omao,7541,no
7660,Eastern Bluebird,Turdidae,Puaiohi,7542,no
7660,Eastern Bluebird,Turdidae,Gray-cheeked Thrush,7570,no
7660,Eastern Bluebird,Turdidae,Bicknell's Thrush,7571,no
7660,Eastern Bluebird,Turdidae,Clay-colored Thrush,7621,no
7660,Eastern Bluebird,Turdidae,Rufous-backed Robin,7622,no
7660,Eastern Bluebird,Turdidae,Varied Thrush,7630,no
7660,Eastern Bluebird,Turdidae,Aztec Thrush,7631,no
4560,Eastern Phoebe,Tyrannidae,Gray Kingbird,4450,yes
4949,Brown-headed Cowbird,Icteridae,Eastern Meadowlark,5011,yes
4950,Brown-headed Cowbird,Icteridae,Western Meadowlark,5012,yes
4960,Bronzed Cowbird,Icteridae,Great-tailed Grackle,5135,yes
5011,Western Meadowlark,Icteridae,Great-tailed Grackle,5135,yes
5080,Bullock's Oriole,Icteridae,Great-tailed Grackle,5135,yes
6110,Purple Martin,Hirundinidae,Cliff Swallow,6122,yes
6130,Barn Swallow,Hirundinidae,Cliff Swallow,6122,yes
6140,Tree Swallow,Hirundinidae,Cliff Swallow,6122,yes
6170,Northern Rough-winged Swallow,Hirundinidae,Cliff Swallow,6122,yes
7610,American Robin,Turdidae,Northern Wheatear,7650,yes
2890,Northern Bobwhite,Odontophoridae,Scaled Quail,2930,yes
2930,Scaled Quail,Odontophoridae,Gambel's Quail,2950,yes
2930,Scaled Quail,Odontophoridae,Northern Bobwhite,2890,yes
2930,Scaled Quail,Odontophoridae,Montezuma Quail,2960,yes
2940,California Quail,Odontophoridae,Mountain Quail,2920,yes
2950,Gambel's Quail,Odontophoridae,Scaled Quail,2930,yes
2950,Gambel's Quail,Odontophoridae,Montezuma Quail,2960,yes
3131,Rock Pigeon,Columbidae,Red-billed Pigeon,3130,yes
3131,Rock Pigeon,Columbidae,Band-tailed Pigeon,3120,yes
3131,Rock Pigeon,Columbidae,Eurasian Collared-Dove,22860,yes
3131,Rock Pigeon,Columbidae,White-winged Dove,3190,yes
3131,Rock Pigeon,Columbidae,Mourning Dove,3160,yes
3131,Rock Pigeon,Columbidae,Inca Dove,3210,yes
3131,Rock Pigeon,Columbidae,Common Ground-Dove,3200,yes
3160,Mourning Dove,Columbidae,Rock Pigeon,3131,yes
3160,Mourning Dove,Columbidae,Band-tailed Pigeon,3120,yes
3160,Mourning Dove,Columbidae,Eurasian Collared-Dove,22860,yes
3160,Mourning Dove,Columbidae,White-winged Dove,3190,yes
3160,Mourning Dove,Columbidae,Inca Dove,3210,yes
3160,Mourning Dove,Columbidae,Common Ground-Dove,3200,yes
3190,White-winged Dove,Columbidae,Rock Pigeon,3131,yes
3190,White-winged Dove,Columbidae,Band-tailed Pigeon,3120,yes
3190,White-winged Dove,Columbidae,Eurasian Collared-Dove,22860,yes
3190,White-winged Dove,Columbidae,Mourning Dove,3160,yes
3190,White-winged Dove,Columbidae,Inca Dove,3210,yes
3190,White-winged Dove,Columbidae,Common Ground-Dove,3200,yes
3200,Common Ground-Dove,Columbidae,Rock Pigeon,3131,yes
3200,Common Ground-Dove,Columbidae,Eurasian Collared-Dove,22860,yes
3200,Common Ground-Dove,Columbidae,White-winged Dove,3190,yes
3200,Common Ground-Dove,Columbidae,Mourning Dove,3160,yes
3200,Common Ground-Dove,Columbidae,Inca Dove,3210,yes
3200,Common Ground-Dove,Columbidae,White-tipped Dove,3180,yes
3870,Yellow-billed Cuckoo,Cuculidae,Black-billed Cuckoo,3880,yes
3870,Yellow-billed Cuckoo,Cuculidae,Greater Roadrunner,3850,yes
3930,Hairy Woodpecker,Picidae,Lewis's Woodpecker,4080,yes
3930,Hairy Woodpecker,Picidae,Red-headed Woodpecker,4060,yes
3930,Hairy Woodpecker,Picidae,Acorn Woodpecker,4070,yes
3930,Hairy Woodpecker,Picidae,Gila Woodpecker,4110,yes
3930,Hairy Woodpecker,Picidae,Golden-fronted Woodpecker,4100,yes
3930,Hairy Woodpecker,Picidae,Red-bellied Woodpecker,4090,yes
3930,Hairy Woodpecker,Picidae,Williamson's Sapsucker,4040,yes
3930,Hairy Woodpecker,Picidae,Yellow-bellied Sapsucker,4020,yes
3930,Hairy Woodpecker,Picidae,Red-naped Sapsucker,4021,yes
3930,Hairy Woodpecker,Picidae,Red-breasted Sapsucker,4030,yes
3930,Hairy Woodpecker,Picidae,Ladder-backed Woodpecker,3960,yes
3930,Hairy Woodpecker,Picidae,Nuttall's Woodpecker,3970,yes
3930,Hairy Woodpecker,Picidae,Downy Woodpecker,3940,yes
3930,Hairy Woodpecker,Picidae,Hairy Woodpecker,3930,yes
3930,Hairy Woodpecker,Picidae,Arizona Woodpecker,3975,yes
3930,Hairy Woodpecker,Picidae,Red-cockaded Woodpecker,3950,yes
3930,Hairy Woodpecker,Picidae,White-headed Woodpecker,3990,yes
3930,Hairy Woodpecker,Picidae,American Three-toed Woodpecker,4010,yes
3930,Hairy Woodpecker,Picidae,Black-backed Woodpecker,4000,yes
3930,Hairy Woodpecker,Picidae,Northern Flicker,4120,yes
3930,Hairy Woodpecker,Picidae,Gilded Flicker,4140,yes
3930,Hairy Woodpecker,Picidae,Pileated Woodpecker,4050,yes
3940,Downy Woodpecker,Picidae,Lewis's Woodpecker,4080,yes
3940,Downy Woodpecker,Picidae,Red-headed Woodpecker,4060,yes
3940,Downy Woodpecker,Picidae,Acorn Woodpecker,4070,yes
3940,Downy Woodpecker,Picidae,Golden-fronted Woodpecker,4100,yes
3940,Downy Woodpecker,Picidae,Red-bellied Woodpecker,4090,yes
3940,Downy Woodpecker,Picidae,Williamson's Sapsucker,4040,yes
3940,Downy Woodpecker,Picidae,Yellow-bellied Sapsucker,4020,yes
3940,Downy Woodpecker,Picidae,Red-naped Sapsucker,4021,yes
3940,Downy Woodpecker,Picidae,Red-breasted Sapsucker,4030,yes
3940,Downy Woodpecker,Picidae,Ladder-backed Woodpecker,3960,yes
3940,Downy Woodpecker,Picidae,Nuttall's Woodpecker,3970,yes
3940,Downy Woodpecker,Picidae,Hairy Woodpecker,3930,yes
3940,Downy Woodpecker,Picidae,Red-cockaded Woodpecker,3950,yes
3940,Downy Woodpecker,Picidae,White-headed Woodpecker,3990,yes
3940,Downy Woodpecker,Picidae,American Three-toed Woodpecker,4010,yes
3940,Downy Woodpecker,Picidae,Black-backed Woodpecker,4000,yes
3940,Downy Woodpecker,Picidae,Northern Flicker,4120,yes
3940,Downy Woodpecker,Picidae,Pileated Woodpecker,4050,yes
3960,Ladder-backed Woodpecker,Picidae,Lewis's Woodpecker,4080,yes
3960,Ladder-backed Woodpecker,Picidae,Red-headed Woodpecker,4060,yes
3960,Ladder-backed Woodpecker,Picidae,Acorn Woodpecker,4070,yes
3960,Ladder-backed Woodpecker,Picidae,Gila Woodpecker,4110,yes
3960,Ladder-backed Woodpecker,Picidae,Golden-fronted Woodpecker,4100,yes
3960,Ladder-backed Woodpecker,Picidae,Red-bellied Woodpecker,4090,yes
3960,Ladder-backed Woodpecker,Picidae,Red-naped Sapsucker,4021,yes
3960,Ladder-backed Woodpecker,Picidae,Nuttall's Woodpecker,3970,yes
3960,Ladder-backed Woodpecker,Picidae,Downy Woodpecker,3940,yes
3960,Ladder-backed Woodpecker,Picidae,Hairy Woodpecker,3930,yes
3960,Ladder-backed Woodpecker,Picidae,Arizona Woodpecker,3975,yes
3960,Ladder-backed Woodpecker,Picidae,White-headed Woodpecker,3990,yes
3960,Ladder-backed Woodpecker,Picidae,American Three-toed Woodpecker,4010,yes
3960,Ladder-backed Woodpecker,Picidae,Northern Flicker,4120,yes
3960,Ladder-backed Woodpecker,Picidae,Gilded Flicker,4140,yes
3960,Ladder-backed Woodpecker,Picidae,Pileated Woodpecker,4050,yes
3970,Nuttall's Woodpecker,Picidae,Lewis's Woodpecker,4080,yes
3970,Nuttall's Woodpecker,Picidae,Acorn Woodpecker,4070,yes
3970,Nuttall's Woodpecker,Picidae,Williamson's Sapsucker,4040,yes
3970,Nuttall's Woodpecker,Picidae,Red-breasted Sapsucker,4030,yes
3970,Nuttall's Woodpecker,Picidae,Ladder-backed Woodpecker,3960,yes
3970,Nuttall's Woodpecker,Picidae,Downy Woodpecker,3940,yes
3970,Nuttall's Woodpecker,Picidae,Hairy Woodpecker,3930,yes
3970,Nuttall's Woodpecker,Picidae,White-headed Woodpecker,3990,yes
3970,Nuttall's Woodpecker,Picidae,Black-backed Woodpecker,4000,yes
3970,Nuttall's Woodpecker,Picidae,Northern Flicker,4120,yes
3970,Nuttall's Woodpecker,Picidae,Pileated Woodpecker,4050,yes
4020,Yellow-bellied Sapsucker,Picidae,Red-headed Woodpecker,4060,yes
4020,Yellow-bellied Sapsucker,Picidae,Red-bellied Woodpecker,4090,yes
4020,Yellow-bellied Sapsucker,Picidae,Downy Woodpecker,3940,yes
4020,Yellow-bellied Sapsucker,Picidae,Hairy Woodpecker,3930,yes
4020,Yellow-bellied Sapsucker,Picidae,American Three-toed Woodpecker,4010,yes
4020,Yellow-bellied Sapsucker,Picidae,Black-backed Woodpecker,4000,yes
4020,Yellow-bellied Sapsucker,Picidae,Northern Flicker,4120,yes
4020,Yellow-bellied Sapsucker,Picidae,Pileated Woodpecker,4050,yes
4050,Pileated Woodpecker,Picidae,Lewis's Woodpecker,4080,yes
4050,Pileated Woodpecker,Picidae,Red-headed Woodpecker,4060,yes
4050,Pileated Woodpecker,Picidae,Acorn Woodpecker,4070,yes
4050,Pileated Woodpecker,Picidae,Golden-fronted Woodpecker,4100,yes
4050,Pileated Woodpecker,Picidae,Red-bellied Woodpecker,4090,yes
4050,Pileated Woodpecker,Picidae,Williamson's Sapsucker,4040,yes
4050,Pileated Woodpecker,Picidae,Yellow-bellied Sapsucker,4020,yes
4050,Pileated Woodpecker,Picidae,Red-naped Sapsucker,4021,yes
4050,Pileated Woodpecker,Picidae,Red-breasted Sapsucker,4030,yes
4050,Pileated Woodpecker,Picidae,Ladder-backed Woodpecker,3960,yes
4050,Pileated Woodpecker,Picidae,Nuttall's Woodpecker,3970,yes
4050,Pileated Woodpecker,Picidae,Downy Woodpecker,3940,yes
4050,Pileated Woodpecker,Picidae,Hairy Woodpecker,3930,yes
4050,Pileated Woodpecker,Picidae,Red-cockaded Woodpecker,3950,yes
4050,Pileated Woodpecker,Picidae,White-headed Woodpecker,3990,yes
4050,Pileated Woodpecker,Picidae,American Three-toed Woodpecker,4010,yes
4050,Pileated Woodpecker,Picidae,Black-backed Woodpecker,4000,yes
4050,Pileated Woodpecker,Picidae,Northern Flicker,4120,yes
4090,Red-bellied Woodpecker,Picidae,Red-headed Woodpecker,4060,yes
4090,Red-bellied Woodpecker,Picidae,Golden-fronted Woodpecker,4100,yes
4090,Red-bellied Woodpecker,Picidae,Yellow-bellied Sapsucker,4020,yes
4090,Red-bellied Woodpecker,Picidae,Ladder-backed Woodpecker,3960,yes
4090,Red-bellied Woodpecker,Picidae,Downy Woodpecker,3940,yes
4090,Red-bellied Woodpecker,Picidae,Hairy Woodpecker,3930,yes
4090,Red-bellied Woodpecker,Picidae,Red-cockaded Woodpecker,3950,yes
4090,Red-bellied Woodpecker,Picidae,Black-backed Woodpecker,4000,yes
4090,Red-bellied Woodpecker,Picidae,Northern Flicker,4120,yes
4090,Red-bellied Woodpecker,Picidae,Pileated Woodpecker,4050,yes
4100,Golden-fronted Woodpecker,Picidae,Red-headed Woodpecker,4060,yes
4100,Golden-fronted Woodpecker,Picidae,Acorn Woodpecker,4070,yes
4100,Golden-fronted Woodpecker,Picidae,Red-bellied Woodpecker,4090,yes
4100,Golden-fronted Woodpecker,Picidae,Red-naped Sapsucker,4021,yes
4100,Golden-fronted Woodpecker,Picidae,Ladder-backed Woodpecker,3960,yes
4100,Golden-fronted Woodpecker,Picidae,Downy Woodpecker,3940,yes
4100,Golden-fronted Woodpecker,Picidae,Hairy Woodpecker,3930,yes
4100,Golden-fronted Woodpecker,Picidae,Northern Flicker,4120,yes
4100,Golden-fronted Woodpecker,Picidae,Pileated Woodpecker,4050,yes
4110,Gila Woodpecker,Picidae,Acorn Woodpecker,4070,yes
4110,Gila Woodpecker,Picidae,Red-naped Sapsucker,4021,yes
4110,Gila Woodpecker,Picidae,Ladder-backed Woodpecker,3960,yes
4110,Gila Woodpecker,Picidae,Hairy Woodpecker,3930,yes
4110,Gila Woodpecker,Picidae,Arizona Woodpecker,3975,yes
4110,Gila Woodpecker,Picidae,Northern Flicker,4120,yes
4110,Gila Woodpecker,Picidae,Gilded Flicker,4140,yes
4120,Northern Flicker,Picidae,Lewis's Woodpecker,4080,yes
4120,Northern Flicker,Picidae,Red-headed Woodpecker,4060,yes
4120,Northern Flicker,Picidae,Acorn Woodpecker,4070,yes
4120,Northern Flicker,Picidae,Gila Woodpecker,4110,yes
4120,Northern Flicker,Picidae,Golden-fronted Woodpecker,4100,yes
4120,Northern Flicker,Picidae,Red-bellied Woodpecker,4090,yes
4120,Northern Flicker,Picidae,Williamson's Sapsucker,4040,yes
4120,Northern Flicker,Picidae,Yellow-bellied Sapsucker,4020,yes
4120,Northern Flicker,Picidae,Red-naped Sapsucker,4021,yes
4120,Northern Flicker,Picidae,Red-breasted Sapsucker,4030,yes
4120,Northern Flicker,Picidae,Ladder-backed Woodpecker,3960,yes
4120,Northern Flicker,Picidae,Nuttall's Woodpecker,3970,yes
4120,Northern Flicker,Picidae,Downy Woodpecker,3940,yes
4120,Northern Flicker,Picidae,Hairy Woodpecker,3930,yes
4120,Northern Flicker,Picidae,Arizona Woodpecker,3975,yes
4120,Northern Flicker,Picidae,Red-cockaded Woodpecker,3950,yes
4120,Northern Flicker,Picidae,White-headed Woodpecker,3990,yes
4120,Northern Flicker,Picidae,American Three-toed Woodpecker,4010,yes
4120,Northern Flicker,Picidae,Black-backed Woodpecker,4000,yes
4120,Northern Flicker,Picidae,Gilded Flicker,4140,yes
4120,Northern Flicker,Picidae,Pileated Woodpecker,4050,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Northern Beardless-Tyrannulet,4720,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Olive-sided Flycatcher,4590,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Western Wood-Pewee,4620,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Eastern Wood-Pewee,4610,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Acadian Flycatcher,4650,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Alder Flycatcher,4661,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Willow Flycatcher,4660,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Least Flycatcher,4670,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Gray Flycatcher,4691,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Cordilleran Flycatcher,4640,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Buff-breasted Flycatcher,4700,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Black Phoebe,4580,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Eastern Phoebe,4560,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Say's Phoebe,4570,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Vermilion Flycatcher,4710,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Dusky-capped Flycatcher,4550,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Ash-throated Flycatcher,4540,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Great Crested Flycatcher,4520,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Brown-crested Flycatcher,4530,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Great Kiskadee,4490,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Tropical Kingbird,4460,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Couch's Kingbird,4461,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Cassin's Kingbird,4480,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Western Kingbird,4470,yes
4430,Scissor-tailed Flycatcher,Tyrannidae,Eastern Kingbird,4440,yes
4440,Eastern Kingbird,Tyrannidae,Northern Beardless-Tyrannulet,4720,yes
4440,Eastern Kingbird,Tyrannidae,Olive-sided Flycatcher,4590,yes
4440,Eastern Kingbird,Tyrannidae,Western Wood-Pewee,4620,yes
4440,Eastern Kingbird,Tyrannidae,Eastern Wood-Pewee,4610,yes
