"FocalAOU","FocalSciName","CompAOU","CompSciName","Estimate","P","R2"
6670,"Dendroica virens",6470,"Vermivora peregrina",0.0116069979368393,0.523797043935264,0.00193802021471538
6670,"Dendroica virens",6790,"Oporornis philadelphia",0.0116069979368393,0.523797043935264,0.00193802021471538
6670,"Dendroica virens",6710,"Dendroica pinus",0.0116069979368393,0.523797043935264,0.00193802021471538
6670,"Dendroica virens",6500,"Dendroica tigrina",0.0116069979368393,0.523797043935264,0.00193802021471538
6670,"Dendroica virens",6720,"Dendroica palmarum",0.0116069979368393,0.523797043935264,0.00193802021471538
6670,"Dendroica virens",6580,"Dendroica cerulea",0.0116069979368393,0.523797043935264,0.00193802021471538
6670,"Dendroica virens",6520,"Dendroica petechia",0.0116069979368393,0.523797043935264,0.00193802021471538
6680,"Dendroica townsendi",6440,"Vermivora virginiae",0.0116069979368393,0.523797043935264,0.00193802021471538
6680,"Dendroica townsendi",6810,"Geothlypis trichas",0.0116069979368393,0.523797043935264,0.00193802021471538
6680,"Dendroica townsendi",6880,"Myioborus pictus",0.0116069979368393,0.523797043935264,0.00193802021471538
6680,"Dendroica townsendi",6800,"Oporornis tolmiei",0.0116069979368393,0.523797043935264,0.00193802021471538
6680,"Dendroica townsendi",6470,"Vermivora peregrina",0.0116069979368393,0.523797043935264,0.00193802021471538
6680,"Dendroica townsendi",6750,"Parkesia noveboracensis",0.0116069979368393,0.523797043935264,0.00193802021471538
6680,"Dendroica townsendi",6520,"Dendroica petechia",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6650,"Dendroica nigrescens",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6850,"Wilsonia pusilla",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6780,"Oporornis agilis",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6900,"Cardellina rubrifrons",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6610,"Dendroica striata",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6690,"Dendroica occidentalis",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6460,"Vermivora celata",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6870,"Setophaga ruticilla",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6790,"Oporornis philadelphia",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6720,"Dendroica palmarum",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6740,"Seiurus aurocapilla",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6450,"Vermivora ruficapilla",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6830,"Icteria virens",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6550,"Dendroica coronata",0.00538144775850102,0.879736310581674,0.000435937378726612
6680,"Dendroica townsendi",6640,"Dendroica graciae",0.00538144775850102,0.879736310581674,0.000435937378726612
6690,"Dendroica occidentalis",6650,"Dendroica nigrescens",0.00538144775850102,0.879736310581674,0.000435937378726612
6690,"Dendroica occidentalis",6550,"Dendroica coronata",0.00538144775850102,0.879736310581674,0.000435937378726612
6690,"Dendroica occidentalis",6520,"Dendroica petechia",0.25686174248675,0.0877408929699425,0.112143109158203
6690,"Dendroica occidentalis",6830,"Icteria virens",0.25686174248675,0.0877408929699425,0.112143109158203
6690,"Dendroica occidentalis",6800,"Oporornis tolmiei",0.25686174248675,0.0877408929699425,0.112143109158203
6690,"Dendroica occidentalis",6810,"Geothlypis trichas",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6410,"Vermivora cyanoptera",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6850,"Wilsonia pusilla",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6790,"Oporornis philadelphia",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6370,"Protonotaria citrea",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6450,"Vermivora ruficapilla",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6860,"Wilsonia canadensis",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6470,"Vermivora peregrina",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6740,"Seiurus aurocapilla",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6570,"Dendroica magnolia",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6770,"Oporornis formosus",0.25686174248675,0.0877408929699425,0.112143109158203
6710,"Dendroica pinus",6810,"Geothlypis trichas",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6420,"Vermivora chrysoptera",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6840,"Wilsonia citrina",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6500,"Dendroica tigrina",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6540,"Dendroica caerulescens",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6390,"Helmitheros vermivorum",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6720,"Dendroica palmarum",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6620,"Dendroica fusca",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6360,"Mniotilta varia",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6780,"Oporornis agilis",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6590,"Dendroica pensylvanica",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6550,"Dendroica coronata",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6730,"Dendroica discolor",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6630,"Dendroica dominica",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6750,"Parkesia noveboracensis",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6670,"Dendroica virens",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6380,"Limnothlypis swainsonii",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6480,"Parula americana",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6870,"Setophaga ruticilla",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6610,"Dendroica striata",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6580,"Dendroica cerulea",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6830,"Icteria virens",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6520,"Dendroica petechia",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6490,"Parula pitiayumi",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6760,"Parkesia motacilla",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6600,"Dendroica castanea",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6710,"Dendroica pinus",6460,"Vermivora celata",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6720,"Dendroica palmarum",6760,"Parkesia motacilla",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6720,"Dendroica palmarum",6750,"Parkesia noveboracensis",-0.0617848891312296,2.10893907542479e-05,0.0535743407966492
6720,"Dendroica palmarum",6740,"Seiurus aurocapilla",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6870,"Setophaga ruticilla",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6620,"Dendroica fusca",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6860,"Wilsonia canadensis",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6570,"Dendroica magnolia",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6450,"Vermivora ruficapilla",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6460,"Vermivora celata",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6480,"Parula americana",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6470,"Vermivora peregrina",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6360,"Mniotilta varia",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6590,"Dendroica pensylvanica",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6670,"Dendroica virens",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6770,"Oporornis formosus",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6850,"Wilsonia pusilla",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6600,"Dendroica castanea",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6760,"Parkesia motacilla",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6390,"Helmitheros vermivorum",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6550,"Dendroica coronata",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6740,"Seiurus aurocapilla",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6720,"Dendroica palmarum",-0.00872474695145035,0.648124949753311,0.00963754430021744
6730,"Dendroica discolor",6810,"Geothlypis trichas",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6790,"Oporornis philadelphia",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6520,"Dendroica petechia",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6540,"Dendroica caerulescens",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6780,"Oporornis agilis",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6710,"Dendroica pinus",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6610,"Dendroica striata",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6840,"Wilsonia citrina",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6830,"Icteria virens",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6370,"Protonotaria citrea",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6700,"Dendroica kirtlandii",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6750,"Parkesia noveboracensis",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6410,"Vermivora cyanoptera",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6500,"Dendroica tigrina",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6630,"Dendroica dominica",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6420,"Vermivora chrysoptera",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6380,"Limnothlypis swainsonii",0.0176123923738083,0.320545179723989,0.0039949119329108
6730,"Dendroica discolor",6580,"Dendroica cerulea",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6860,"Wilsonia canadensis",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6520,"Dendroica petechia",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6720,"Dendroica palmarum",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6630,"Dendroica dominica",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6460,"Vermivora celata",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6850,"Wilsonia pusilla",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6360,"Mniotilta varia",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6390,"Helmitheros vermivorum",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6450,"Vermivora ruficapilla",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6550,"Dendroica coronata",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6540,"Dendroica caerulescens",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6770,"Oporornis formosus",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6680,"Dendroica townsendi",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6470,"Vermivora peregrina",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6670,"Dendroica virens",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6750,"Parkesia noveboracensis",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6580,"Dendroica cerulea",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6870,"Setophaga ruticilla",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6380,"Limnothlypis swainsonii",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6830,"Icteria virens",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6590,"Dendroica pensylvanica",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6790,"Oporornis philadelphia",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6610,"Dendroica striata",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6480,"Parula americana",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6730,"Dendroica discolor",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6710,"Dendroica pinus",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6500,"Dendroica tigrina",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6700,"Dendroica kirtlandii",0.0176123923738083,0.320545179723989,0.0039949119329108
6740,"Seiurus aurocapilla",6810,"Geothlypis trichas",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6780,"Oporornis agilis",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6420,"Vermivora chrysoptera",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6760,"Parkesia motacilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6600,"Dendroica castanea",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6620,"Dendroica fusca",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6370,"Protonotaria citrea",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6410,"Vermivora cyanoptera",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6840,"Wilsonia citrina",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6740,"Seiurus aurocapilla",6570,"Dendroica magnolia",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6750,"Parkesia noveboracensis",6780,"Oporornis agilis",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6750,"Parkesia noveboracensis",6740,"Seiurus aurocapilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6750,"Parkesia noveboracensis",6380,"Limnothlypis swainsonii",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6750,"Parkesia noveboracensis",6760,"Parkesia motacilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6750,"Parkesia noveboracensis",6770,"Oporornis formosus",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6750,"Parkesia noveboracensis",6720,"Dendroica palmarum",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6760,"Parkesia motacilla",6380,"Limnothlypis swainsonii",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6760,"Parkesia motacilla",6770,"Oporornis formosus",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6760,"Parkesia motacilla",6720,"Dendroica palmarum",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6760,"Parkesia motacilla",6780,"Oporornis agilis",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6760,"Parkesia motacilla",6750,"Parkesia noveboracensis",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6760,"Parkesia motacilla",6740,"Seiurus aurocapilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6770,"Oporornis formosus",6750,"Parkesia noveboracensis",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6770,"Oporornis formosus",6760,"Parkesia motacilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6770,"Oporornis formosus",6740,"Seiurus aurocapilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6770,"Oporornis formosus",6380,"Limnothlypis swainsonii",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6780,"Oporornis agilis",6760,"Parkesia motacilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6780,"Oporornis agilis",6750,"Parkesia noveboracensis",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6780,"Oporornis agilis",6740,"Seiurus aurocapilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6790,"Oporornis philadelphia",6470,"Vermivora peregrina",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6790,"Oporornis philadelphia",6450,"Vermivora ruficapilla",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6790,"Oporornis philadelphia",6610,"Dendroica striata",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6790,"Oporornis philadelphia",6500,"Dendroica tigrina",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6790,"Oporornis philadelphia",6550,"Dendroica coronata",0.0491227586103542,6.81194508750575e-05,0.0378140229649659
6790,"Oporornis philadelphia",6520,"Dendroica petechia",-0.0113778661061909,0.387841992780997,0.0052192537936198
6790,"Oporornis philadelphia",6620,"Dendroica fusca",-0.0113778661061909,0.387841992780997,0.0052192537936198
6790,"Oporornis philadelphia",6590,"Dendroica pensylvanica",-0.0113778661061909,0.387841992780997,0.0052192537936198
6790,"Oporornis philadelphia",6600,"Dendroica castanea",-0.0113778661061909,0.387841992780997,0.0052192537936198
6790,"Oporornis philadelphia",6850,"Wilsonia pusilla",-0.0113778661061909,0.387841992780997,0.0052192537936198
6790,"Oporornis philadelphia",6670,"Dendroica virens",-0.0113778661061909,0.387841992780997,0.0052192537936198
6790,"Oporornis philadelphia",6810,"Geothlypis trichas",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6790,"Oporornis philadelphia",6460,"Vermivora celata",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6800,"Oporornis tolmiei",6810,"Geothlypis trichas",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6800,"Oporornis tolmiei",6680,"Dendroica townsendi",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6800,"Oporornis tolmiei",6830,"Icteria virens",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6800,"Oporornis tolmiei",6650,"Dendroica nigrescens",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6800,"Oporornis tolmiei",6520,"Dendroica petechia",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6800,"Oporornis tolmiei",6550,"Dendroica coronata",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6800,"Oporornis tolmiei",6690,"Dendroica occidentalis",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6440,"Vermivora virginiae",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6460,"Vermivora celata",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6540,"Dendroica caerulescens",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6420,"Vermivora chrysoptera",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6840,"Wilsonia citrina",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6630,"Dendroica dominica",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6700,"Dendroica kirtlandii",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6500,"Dendroica tigrina",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6860,"Wilsonia canadensis",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6780,"Oporornis agilis",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6740,"Seiurus aurocapilla",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6370,"Protonotaria citrea",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6690,"Dendroica occidentalis",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6800,"Oporornis tolmiei",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6470,"Vermivora peregrina",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6770,"Oporornis formosus",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6570,"Dendroica magnolia",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6410,"Vermivora cyanoptera",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6580,"Dendroica cerulea",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6720,"Dendroica palmarum",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6360,"Mniotilta varia",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6900,"Cardellina rubrifrons",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6620,"Dendroica fusca",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6660,"Dendroica chrysoparia",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6650,"Dendroica nigrescens",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6680,"Dendroica townsendi",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6600,"Dendroica castanea",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6380,"Limnothlypis swainsonii",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6850,"Wilsonia pusilla",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6710,"Dendroica pinus",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6450,"Vermivora ruficapilla",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6790,"Oporornis philadelphia",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6390,"Helmitheros vermivorum",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6480,"Parula americana",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6640,"Dendroica graciae",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6830,"Icteria virens",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6520,"Dendroica petechia",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6870,"Setophaga ruticilla",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6490,"Parula pitiayumi",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6430,"Vermivora luciae",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6730,"Dendroica discolor",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6760,"Parkesia motacilla",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6471,"Vermivora crissalis",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6750,"Parkesia noveboracensis",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6670,"Dendroica virens",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6880,"Myioborus pictus",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6610,"Dendroica striata",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6550,"Dendroica coronata",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6810,"Geothlypis trichas",6590,"Dendroica pensylvanica",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6830,"Icteria virens",6650,"Dendroica nigrescens",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6830,"Icteria virens",6690,"Dendroica occidentalis",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6830,"Icteria virens",6800,"Oporornis tolmiei",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6830,"Icteria virens",6430,"Vermivora luciae",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6830,"Icteria virens",6410,"Vermivora cyanoptera",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6830,"Icteria virens",6390,"Helmitheros vermivorum",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6830,"Icteria virens",6840,"Wilsonia citrina",-0.00025626197554471,0.989463852198729,1.2237452710347e-06
6840,"Wilsonia citrina",6810,"Geothlypis trichas",-0.0643074631248658,0.000483718358434943,0.0482003632338389
6840,"Wilsonia citrina",6830,"Icteria virens",-0.0643074631248658,0.000483718358434943,0.0482003632338389
6840,"Wilsonia citrina",6730,"Dendroica discolor",-0.0643074631248658,0.000483718358434943,0.0482003632338389
6850,"Wilsonia pusilla",6520,"Dendroica petechia",-0.0264196369932613,0.168363371983107,0.0123651395444699
6850,"Wilsonia pusilla",6470,"Vermivora peregrina",-0.0264196369932613,0.168363371983107,0.0123651395444699
