"FocalAOU","FocalSciName","CompAOU","CompSciName","Estimate","P","R2","EstimateA","PA","R2A"
4750,"Pica pica",4880,"Corvus brachyrhynchos",0.022465697965818,3.81547099780871e-05,0.0235892630488373,0.0717182382015082,0.00225060086826061,0.0130499479436358
4750,"Pica pica",4920,"Gymnorhinus cyanocephalus",-0.000907297715375198,0.973189490587389,1.58975052108677e-06,-0.00939968544492359,0.93534345196365,9.26255916770772e-06
4750,"Pica pica",4910,"Nucifraga columbiana",0.187991573006944,7.84246940278656e-05,0.0217113960210553,0.446569374500223,0.029450739315489,0.00665064659122264
4750,"Pica pica",4812,"Aphelocoma californica",-0.0778321676474511,0.605458778584748,0.000375497277279395,-0.890557496886006,0.168235894673012,0.00266862457766325
4750,"Pica pica",4840,"Perisoreus canadensis",-0.120077398278698,0.0055890414858492,0.0107486295241983,-0.53097684103803,0.00429930505238458,0.0114092402933553
4770,"Cyanocitta cristata",4870,"Corvus cryptoleucus",-0.228461516940076,9.52503029652411e-17,0.0349479147622779,-0.343164300990123,0.00204513087080553,0.00488557032439553
4770,"Cyanocitta cristata",4910,"Nucifraga columbiana",-0.769242263541149,3.03139519323888e-16,0.0338126063107901,-1.36892674256893,0.000324323973396009,0.00663481316624004
4770,"Cyanocitta cristata",4790,"Aphelocoma coerulescens",0.236073626574568,0.103610340887843,0.00136351572117778,3.05237410648028,1.47859496384374e-07,0.0141239651221046
4770,"Cyanocitta cristata",4840,"Perisoreus canadensis",-0.400864974628815,1.13902386374124e-05,0.00987256287973865,-1.21876298564311,0.000906600836703376,0.00565442054776586
4770,"Cyanocitta cristata",4920,"Gymnorhinus cyanocephalus",-0.603315105076271,3.11772423667797e-15,0.0315246231685227,-0.935298525868237,0.00250684210027253,0.00469437646406471
4770,"Cyanocitta cristata",4880,"Corvus brachyrhynchos",0.0331080385524858,1.10003388152607e-66,0.142111605774155,0.14266049824999,2.3460435597624e-77,0.163488053822066
4770,"Cyanocitta cristata",4750,"Pica pica",-0.202834280562181,6.97518119584312e-63,0.134366497347695,-0.338887002156872,1.41182122136349e-11,0.0232398872624936
4770,"Cyanocitta cristata",4900,"Corvus ossifragus",0.0530711343269777,1.84266728386047e-08,0.0161715227095366,0.44328086084186,1.87332997889306e-32,0.069904968504797
4780,"Cyanocitta stelleri",4812,"Aphelocoma californica",0.15601630707447,4.53287937484312e-12,0.102115419812047,0.674127505624064,2.18434938103159e-21,0.18360381554928
4780,"Cyanocitta stelleri",4840,"Perisoreus canadensis",-0.132141434642668,0.0543423357459413,0.00829420094326165,-0.740596891094656,0.00077716620571707,0.0250903404749847
4780,"Cyanocitta stelleri",4910,"Nucifraga columbiana",-0.125230373312602,0.019804497335515,0.0121395188863451,-0.559760583599488,0.00119001899416288,0.0233578583233799
4812,"Aphelocoma californica",4840,"Perisoreus canadensis",-0.703687604474463,0.000553227637134922,0.0526536659854956,-1.79453673323337,0.00390063279724665,0.0370705755435672
4812,"Aphelocoma californica",4910,"Nucifraga columbiana",-0.411121271470648,9.31252447936521e-05,0.0669123064476697,-1.25130149362273,9.09228022101618e-05,0.0671036033877691
4812,"Aphelocoma californica",4780,"Cyanocitta stelleri",0.0508072765364634,0.00218624822015137,0.041674081417347,0.191612121501006,0.000131264643837018,0.0641676263825023
4840,"Perisoreus canadensis",4910,"Nucifraga columbiana",-0.0482644577746377,0.313010404543745,0.00270719254448687,-0.130968169114037,0.0644037517181495,0.00906697935458379
4840,"Perisoreus canadensis",4780,"Cyanocitta stelleri",-0.0784761724596726,0.0547598789617849,0.00977712421295519,-0.153720894475306,0.0110164703124829,0.0170635010902162
4880,"Corvus brachyrhynchos",4760,"Pica nuttalli",0.0380231473644618,0.0637786892777331,0.00140358860650621,1.204577861725,2.09837048583702e-08,0.0127531826545445
4880,"Corvus brachyrhynchos",4770,"Cyanocitta cristata",0.10421917566984,7.90033032534063e-88,0.148985859101362,1.44060853668299,1.3857434353227e-160,0.257719254594873
4880,"Corvus brachyrhynchos",4900,"Corvus ossifragus",0.00108087301321229,0.919482907683456,4.176650497972e-06,0.424557214489498,0.000154681520730917,0.0058338647268487
4880,"Corvus brachyrhynchos",4780,"Cyanocitta stelleri",-0.092945474877402,1.82230219255653e-16,0.0273270334303252,-0.938018148215483,2.75167026446246e-15,0.0251978557374213
4880,"Corvus brachyrhynchos",4870,"Corvus cryptoleucus",-0.292804475837552,9.76664491598127e-27,0.0457512070959748,-1.36360480416256,2.61981072790026e-06,0.0089831633415425
4880,"Corvus brachyrhynchos",4750,"Pica pica",-0.0372959197208544,9.50515920437579e-10,0.015180494659182,-0.463574466228585,4.29046044181208e-13,0.0212328069450557
4880,"Corvus brachyrhynchos",4920,"Gymnorhinus cyanocephalus",-0.314175363850624,2.17056682975836e-59,0.102334643559906,-1.54982235506135,8.07535627039378e-14,0.0225448518789921
4880,"Corvus brachyrhynchos",4910,"Nucifraga columbiana",-0.490414954987726,1.39626962515667e-46,0.0805228315351873,-4.1580789258736,1.74600083831928e-30,0.0524061434376123
4880,"Corvus brachyrhynchos",4812,"Aphelocoma californica",0.0171851874652672,0.268174002610406,0.000501024355239605,0.297235516159981,0.0683594998612563,0.00135692801487995
4880,"Corvus brachyrhynchos",4840,"Perisoreus canadensis",-0.632245478763784,2.7072201427569e-22,0.0378126655006636,-6.57245809802965,7.7501351843973e-22,0.0369936000266983
4880,"Corvus brachyrhynchos",4790,"Aphelocoma coerulescens",-0.555276735611056,0.00072639338786512,0.00465720575489111,-4.64753411887705,0.00714257545287542,0.00295363454630213
4900,"Corvus ossifragus",4770,"Cyanocitta cristata",0.0579369249201983,1.10623794275711e-06,0.0398586098232605,0.137600271498774,3.03848395619444e-05,0.0293690913119296
4900,"Corvus ossifragus",4880,"Corvus brachyrhynchos",0.000784785252798219,0.877388860342856,4.0791543352975e-05,-0.0459596347250427,0.00103591718594009,0.0182752054911455
4900,"Corvus ossifragus",4790,"Aphelocoma coerulescens",0.292972656922715,0.132282692709261,0.00387509129268065,2.17339689370328,4.90167609631115e-05,0.0278577800516966
4910,"Nucifraga columbiana",4840,"Perisoreus canadensis",0.136210179244101,0.05917705154881,0.0104627280216872,0.525982123891329,4.03520271179233e-06,0.0608411537029518
4940,"Dolichonyx oryzivorus",5090,"Euphagus carolinus",0.367123024168298,0.101103900733466,0.0026592046101489,1.50319877104243,0.151821102073153,0.0020324607568365
4940,"Dolichonyx oryzivorus",5080,"Icterus bullockii",-0.350138884801386,5.24053769699055e-07,0.0246279367084423,-0.953815452941995,0.0036581644743773,0.00833176252750344
4940,"Dolichonyx oryzivorus",5010,"Sturnella magna",0.00881607877188986,0.0643446931824686,0.00169122247876589,0.0609053331374542,0.00633523955300427,0.00367977528979474
4940,"Dolichonyx oryzivorus",4950,"Molothrus ater",0.0126995205917404,0.000150233116898041,0.0141332247896953,0.252899378758267,9.56831642878312e-67,0.255518866661649
4940,"Dolichonyx oryzivorus",5060,"Icterus spurius",0.104435049565968,0.00180495709170289,0.00959999243964868,1.7016720997896,5.93812251196529e-29,0.116195933000673
4940,"Dolichonyx oryzivorus",5070,"Icterus galbula",0.135586566036005,5.45985531871482e-10,0.0374248254924442,0.437317482566478,2.11943155451324e-05,0.017749289529338
4940,"Dolichonyx oryzivorus",5110,"Quiscalus quiscula",-0.00654437157507881,0.000311482618234851,0.0127951407211254,0.0294058380096371,0.000543689087126068,0.0117770663679361
4940,"Dolichonyx oryzivorus",4980,"Agelaius phoeniceus",0.00419442820569337,2.09929861305546e-06,0.0220435842600001,0.0590666678799844,1.00834404271848e-50,0.199288601292204
4940,"Dolichonyx oryzivorus",4970,"Xanthocephalus xanthocephalus",0.0133248252658332,9.61258746905616e-08,0.0277892809069238,0.192684524211949,1.53815190203892e-69,0.264916353002028
4940,"Dolichonyx oryzivorus",5100,"Euphagus cyanocephalus",0.000417120282670677,0.962714902561616,2.16471088273137e-06,0.232057303741201,2.19364279013325e-08,0.0305441892717011
4940,"Dolichonyx oryzivorus",5011,"Sturnella neglecta",-0.00111204666148291,0.621477989409046,0.000241472261610273,0.0698285653004477,2.18476157696524e-11,0.0434058535582452
4950,"Molothrus ater",5100,"Euphagus cyanocephalus",0.00900939895032652,0.00352794393783738,0.0032282407227209,0.22481999814638,7.22416620533478e-18,0.0277757404296669
4950,"Molothrus ater",5011,"Sturnella neglecta",0.00100915454187721,0.169267329691232,0.000358629593530538,0.165799559988367,1.65754362461577e-166,0.133757765075123
4950,"Molothrus ater",5040,"Icterus parisorum",-0.178481933857241,0.000123403348857418,0.00558357545476675,-1.12858774583637,0.00434648126092965,0.00308472188861234
4950,"Molothrus ater",5120,"Quiscalus mexicanus",0.00721731847395069,0.149197413309867,0.000789977408135863,0.0527595169172113,0.21521950945823,0.000583292031894068
4950,"Molothrus ater",4970,"Xanthocephalus xanthocephalus",0.00976264891692704,1.08563565595806e-06,0.00898878088883577,0.570069471386962,3.02599200350838e-317,0.423489366445566
4950,"Molothrus ater",5110,"Quiscalus quiscula",0.0148077830324435,5.32308179305849e-49,0.0789400142106999,0.117313208897505,1.68251750201888e-42,0.0684592969475817
4950,"Molothrus ater",5090,"Euphagus carolinus",-1.14203454860259,9.20834328803673e-10,0.0141386930292875,-2.36155293974752,0.138013090340819,0.00083534839600493
4950,"Molothrus ater",5050,"Icterus cucullatus",0.312591483076293,0.00120088013236356,0.00397649397517706,0.645641767041526,0.432119294466915,0.000234396311042496
4950,"Molothrus ater",5060,"Icterus spurius",0.21482827634211,1.06010907501757e-68,0.110025212926431,1.8930417655246,6.82352269998508e-74,0.118045982737282
4950,"Molothrus ater",5000,"Agelaius tricolor",-0.00447297416005778,0.387547819488383,0.00028357689365752,0.0754439799389795,0.0866238301157952,0.00111467621642599
4950,"Molothrus ater",5010,"Sturnella magna",0.0211284539220448,1.05857622660421e-13,0.0207708476003836,0.154048086953728,1.99445716779742e-10,0.0152564289709313
4950,"Molothrus ater",5130,"Quiscalus major",-0.0779397871782945,9.25387954177553e-13,0.0191853912666934,-0.222801945345111,0.0168793064726413,0.00216626546955316
4950,"Molothrus ater",4940,"Dolichonyx oryzivorus",0.0338967195173724,5.33134641590928e-12,0.0179046962868221,0.960233695012459,1.02190814325345e-128,0.19853038862229
4950,"Molothrus ater",4960,"Molothrus aeneus",0.0247194954839906,0.618925363443609,9.39674189841617e-05,0.109341604170337,0.795942199493756,2.54033192351128e-05
4950,"Molothrus ater",4980,"Agelaius phoeniceus",0.00759696278817833,8.75519315786919e-58,0.0929266069515306,0.0957169804474689,1.63467940131224e-132,0.203825985871674
4950,"Molothrus ater",5080,"Icterus bullockii",-0.00864984027653066,0.597128672478509,0.000106109587303992,0.0178831325927104,0.897798871905695,6.26681873541833e-06
4950,"Molothrus ater",5070,"Icterus galbula",0.165758492612652,1.6788734232528e-53,0.0861326851950881,1.47684105750237,9.19323357589605e-59,0.094472501541925
4970,"Xanthocephalus xanthocephalus",4980,"Agelaius phoeniceus",0.00713648723244996,1.20861152476475e-20,0.134565053382282,0.192508130990055,2.38204792649885e-50,0.309801132157311
4980,"Agelaius phoeniceus",5110,"Quiscalus quiscula",0.0148468743858157,6.64023727887514e-54,0.0877288479232552,0.904953066933122,2.32781650308272e-116,0.182931099563013
4980,"Agelaius phoeniceus",5100,"Euphagus cyanocephalus",0.0123158452013798,2.84526131212908e-05,0.00670880479628338,0.292856316147522,0.0185145106978725,0.00212906527674066
4980,"Agelaius phoeniceus",5011,"Sturnella neglecta",0.00498678212635265,4.56605414835773e-07,0.00972719288554103,0.363645777953749,2.01795202884434e-18,0.0290313287142173
4980,"Agelaius phoeniceus",5040,"Icterus parisorum",-0.798904064884269,4.27562067875464e-46,0.075092944640137,-10.1723390439046,2.39767890619283e-05,0.00683305003848384
4980,"Agelaius phoeniceus",5080,"Icterus bullockii",-0.0167918686300099,0.282855513899028,0.000443059795339987,-1.34710854984433,0.0411842843349286,0.00160041475359407
4980,"Agelaius phoeniceus",5070,"Icterus galbula",0.170753830589302,2.2577942760062e-62,0.101245792137294,5.79673435711563,3.15915511145548e-40,0.0654886358834505
4980,"Agelaius phoeniceus",5000,"Agelaius tricolor",0.00957549086148765,0.0522719616716551,0.00144642379043461,0.71617556120733,0.000578000875657302,0.0045412512742399
4980,"Agelaius phoeniceus",4970,"Xanthocephalus xanthocephalus",0.00777003719318422,4.75935335996444e-05,0.00633589701491433,1.69528940000761,5.59015878751697e-107,0.169282740761014
4980,"Agelaius phoeniceus",5060,"Icterus spurius",0.0749149667774561,4.43044780754842e-10,0.0148410542627461,3.33125256290318,4.88853288280459e-11,0.0164704614158268
4980,"Agelaius phoeniceus",5010,"Sturnella magna",0.0214848316115314,1.97388185647978e-15,0.0239509078685383,1.01375252109015,5.96959183243031e-19,0.0299285062011136
4980,"Agelaius phoeniceus",5090,"Euphagus carolinus",-0.861977160050925,2.41256793111776e-12,0.0186956663864033,-14.1348378844235,0.00669296412693931,0.00282159171278067
4980,"Agelaius phoeniceus",5120,"Quiscalus mexicanus",0.00947549584198708,0.0470587187773644,0.00151404486442805,2.39094425212612,2.42265358716997e-33,0.0541049286244146
4980,"Agelaius phoeniceus",4950,"Molothrus ater",0.0233474214903973,2.92979515055746e-27,0.0439463077981646,2.11739177947546,2.41362169942002e-130,0.202866373468053
4980,"Agelaius phoeniceus",5050,"Icterus cucullatus",-0.578440129378882,5.59943942387347e-09,0.0129676695264848,-10.4426732838469,0.0129150900191028,0.00237209217463262
4980,"Agelaius phoeniceus",4940,"Dolichonyx oryzivorus",0.0440275744041776,4.20203950210027e-21,0.0335739430460309,4.01928298612513,1.07734841329239e-98,0.157041007893812
4980,"Agelaius phoeniceus",5130,"Quiscalus major",0.0141876350937057,0.131942828211243,0.000871664318174758,-0.848438663908179,0.0327794011298715,0.00174957766512307
4980,"Agelaius phoeniceus",4960,"Molothrus aeneus",-0.0189308806187665,0.691213958776282,6.06223031662044e-05,3.00071707319468,0.135724913960712,0.000854877667101857
5010,"Sturnella magna",5110,"Quiscalus quiscula",0.00670467994544997,6.79162634698803e-07,0.014205676223386,0.0421484584779767,4.77650062721411e-06,0.0120605601389221
5010,"Sturnella magna",5090,"Euphagus carolinus",-2.01804074548432,0.000367889465567615,0.00733084487189085,-7.10463392682128,0.0664145823376264,0.00195198221737404
5010,"Sturnella magna",5120,"Quiscalus mexicanus",0.0496957530011397,2.7119453890304e-05,0.0101595466149122,0.779094863692568,1.82705263564807e-22,0.0536432073573889
5010,"Sturnella magna",5011,"Sturnella neglecta",-0.0106745465525511,8.34482791724139e-05,0.00893549226161068,0.0473014634701593,0.0107116675587097,0.00376935503265105
5010,"Sturnella magna",4980,"Agelaius phoeniceus",0.00752508772022366,5.69133279670221e-24,0.0574054595621039,0.046590051449933,6.33123354992868e-20,0.0472731696242064
5010,"Sturnella magna",4950,"Molothrus ater",0.0304744763830627,4.56486674877941e-12,0.0273744723496955,0.321423348117975,3.37177813788173e-27,0.0654223848557789
5010,"Sturnella magna",5060,"Icterus spurius",0.0521108954980022,0.00153716494543238,0.00580132917951209,0.278865955930213,0.0130233310370472,0.00356910817871146
5010,"Sturnella magna",4940,"Dolichonyx oryzivorus",0.00480545310292536,0.512354135960958,0.00024888534566606,-0.0401827783456865,0.421962889828422,0.000373859861773063
5010,"Sturnella magna",5050,"Icterus cucullatus",0.150614545674687,0.433380666421669,0.000355834885064315,0.250231545115855,0.848715305268242,2.11007107303754e-05
5010,"Sturnella magna",5080,"Icterus bullockii",-0.0354853362795661,0.431990505457761,0.000357990964243236,0.390327609230748,0.205132771996291,0.000930531406613697
5010,"Sturnella magna",4970,"Xanthocephalus xanthocephalus",-0.0748069466887223,1.85289703800033e-07,0.0156379839949083,-0.179573049778567,0.0675466883263713,0.00193587584700366
5010,"Sturnella magna",5070,"Icterus galbula",0.0712390526876882,4.5154145807314e-07,0.0146555109395732,0.364236364805016,0.000159861619597526,0.00823056362150073
5010,"Sturnella magna",5040,"Icterus parisorum",-0.186591649564173,0.0022758965972382,0.00538558875196308,-0.718063036942443,0.0854861272581188,0.00171345301516397
5010,"Sturnella magna",4960,"Molothrus aeneus",0.100317008268018,0.0851436319913973,0.00171721069672386,2.10580648773163,1.05869579677847e-07,0.0162558483138443
5010,"Sturnella magna",5100,"Euphagus cyanocephalus",-0.0949614933838348,3.71343999252712e-06,0.0123369230325504,-0.36746132262422,0.00882746737531488,0.00396856346024721
5010,"Sturnella magna",5130,"Quiscalus major",0.00872658040556993,0.469275427071239,0.000303625439010183,0.126811116004319,0.12313544250689,0.00137740892830639
5011,"Sturnella neglecta",5000,"Agelaius tricolor",0.0208135069539691,0.00275769292478276,0.00760724111041355,0.352135900749448,0.00838681383196736,0.00590406531817101
5011,"Sturnella neglecta",4970,"Xanthocephalus xanthocephalus",0.0199353785228983,1.63354935124205e-13,0.0453009329698288,0.410329188726861,2.39201775504884e-15,0.0520375553190926
5011,"Sturnella neglecta",5120,"Quiscalus mexicanus",0.00236098422085558,0.643144984512425,9.13567645743445e-05,0.0382505577925992,0.695910335767328,6.5016558183645e-05
5011,"Sturnella neglecta",5080,"Icterus bullockii",0.202960985577731,3.20532991375671e-18,0.0625180401203004,3.6418369284519,4.83840048698647e-16,0.0545776846761544
5011,"Sturnella neglecta",5110,"Quiscalus quiscula",-0.00178183734196464,0.394835514117452,0.000616766031518021,0.080024099542874,0.0464572138758471,0.00337302698038519
5011,"Sturnella neglecta",5090,"Euphagus carolinus",1.71794708083846,0.269576308755842,0.00103814972058032,-9.80210721160393,0.742960608040331,9.16374958885267e-05
5011,"Sturnella neglecta",5060,"Icterus spurius",0.208087576239365,5.59510568527961e-10,0.0322406440056808,6.86507262026509,2.43022872728688e-27,0.0951471019480858
5011,"Sturnella neglecta",5040,"Icterus parisorum",-0.364270168335818,6.19282242892644e-06,0.0172568182883272,-5.41647912826017,0.000477023633321813,0.010345263329602
5011,"Sturnella neglecta",4960,"Molothrus aeneus",-0.82669755783039,0.00651909692832101,0.00628684862726924,-13.7407487552589,0.0185930269501362,0.00470927856151197
5011,"Sturnella neglecta",4950,"Molothrus ater",0.0228812174562321,2.10810373952374e-12,0.0412067079524969,0.697334104443385,8.41686421985482e-30,0.103773236689132
5011,"Sturnella neglecta",5070,"Icterus galbula",-0.0469118557446577,0.0148104226907859,0.00504804127618341,0.122274185848816,0.741142463593807,9.29867607722892e-05
5011,"Sturnella neglecta",5050,"Icterus cucullatus",-0.00918688975120058,0.95682485032291,2.4976301241877e-06,-5.82590508200734,0.0736259751549991,0.00272340237910086
5011,"Sturnella neglecta",5100,"Euphagus cyanocephalus",0.0570538174863002,2.08075796551922e-36,0.126556414808529,0.493038010069893,3.40232335384862e-08,0.0256253283336206
5011,"Sturnella neglecta",4980,"Agelaius phoeniceus",0.00182167409528096,0.0324887539839743,0.00388889768049102,0.0903422331044177,2.80992331730096e-08,0.0259334730989265
5011,"Sturnella neglecta",4940,"Dolichonyx oryzivorus",-0.00149615913407678,0.848339201356421,3.11643512354548e-05,0.374243710791723,0.0126265217110623,0.00528695268522342
5011,"Sturnella neglecta",5010,"Sturnella magna",-0.0456579037058006,4.75770683224497e-18,0.0618948616307686,-0.467826171124237,4.93994044011144e-06,0.0176191752859202
5060,"Icterus spurius",5120,"Quiscalus mexicanus",-0.0326287059329774,0.00644932926564865,0.00507815268643194,-0.0354909696680676,0.0570399456316994,0.00248159910421407
5060,"Icterus spurius",5130,"Quiscalus major",0.0230519487902215,0.291696724803136,0.000762504030007512,0.0828259348829262,0.0148175696469915,0.00406583156046415
5060,"Icterus spurius",5100,"Euphagus cyanocephalus",-0.0151300763533815,0.175840209231562,0.00125645514343375,0.0323673695374342,0.0626529872846342,0.0023750316412529
5060,"Icterus spurius",4970,"Xanthocephalus xanthocephalus",0.0125681357239126,7.47354230545907e-08,0.0196586761384012,0.0333684674056074,1.88760695343748e-20,0.0572367416996658
5060,"Icterus spurius",4980,"Agelaius phoeniceus",-0.000515565602697602,0.447270347912847,0.000396188993406888,0.00205440011568536,0.0514981977343953,0.00259833077444855
5060,"Icterus spurius",5070,"Icterus galbula",-0.0402635580437653,0.00522792694319783,0.00533655446756243,-0.0662985834495816,0.00311878014759017,0.00597633567455672
5060,"Icterus spurius",5050,"Icterus cucullatus",0.141278545153707,0.678296045638987,0.000118037818288089,-0.326391166402567,0.537969848103453,0.000260216826875024
5060,"Icterus spurius",4940,"Dolichonyx oryzivorus",-0.0024351902060687,0.708662852306182,9.57869723380707e-05,0.0304782709468378,0.00261140178906426,0.00619742327387168
5060,"Icterus spurius",5090,"Euphagus carolinus",-2.81164253816358,0.0646228302807942,0.00234002303187156,-2.42829819629374,0.305245557873023,0.000720931155754949
5060,"Icterus spurius",5110,"Quiscalus quiscula",0.00454799208551827,0.000758033075056315,0.00775112173526037,0.0111108071321526,1.14088961398986e-07,0.0191076031819814
5060,"Icterus spurius",5010,"Sturnella magna",0.0145848254009801,0.000103139150016021,0.0102920225719272,0.0050208993521503,0.391440793740413,0.000503791842352494
5060,"Icterus spurius",5040,"Icterus parisorum",-0.183855642933415,0.0818550434908862,0.00207515326017062,-0.155442955525698,0.344599870023621,0.000612672204651498
5060,"Icterus spurius",5011,"Sturnella neglecta",0.00355647455494929,0.0235948367215472,0.00350955285236717,0.0106389427609148,1.28675690210805e-05,0.0129717675726469
5060,"Icterus spurius",4950,"Molothrus ater",0.0216103016995533,1.61239184950355e-14,0.0396428399297899,0.0477583498379416,2.99592281103586e-28,0.0799708223770097
5060,"Icterus spurius",4960,"Molothrus aeneus",-0.0657219380150328,0.258802484279652,0.000874506851064708,-0.121282450801684,0.180448759256996,0.00123006556342354
5060,"Icterus spurius",5080,"Icterus bullockii",-0.136317521417278,0.00159498995159721,0.0068140839144079,-0.025721927478569,0.702329353001262,0.000100207672000703
5070,"Icterus galbula",5050,"Icterus cucullatus",-0.478668009067272,0.00882754327535497,0.00391642425432311,-1.03081345390031,0.0014110518123354,0.00581495476622606
5070,"Icterus galbula",5000,"Agelaius tricolor",-0.0144289595377792,0.141911150812672,0.00123363747133645,-0.0310728215288689,0.0734693626326389,0.00183165704936706
5070,"Icterus galbula",5011,"Sturnella neglecta",-0.00629975139654016,2.24703637012931e-05,0.0102291763818588,0.00480988056018098,0.0676420032546915,0.00190909564734583
5070,"Icterus galbula",4940,"Dolichonyx oryzivorus",0.0467189377300365,2.89742795691407e-17,0.0400420726553464,0.0632880432134234,1.11869112994205e-10,0.0235255196707294
5070,"Icterus galbula",5060,"Icterus spurius",0.000563098370405683,0.974665704744371,5.77120090314081e-07,0.12929807683979,3.53211661905974e-05,0.0097419756937666
5070,"Icterus galbula",5120,"Quiscalus mexicanus",-0.00816852892570105,0.633960674371032,0.000129735767244297,0.0570682346566252,0.0596758851292185,0.00202733798615612
5070,"Icterus galbula",5090,"Euphagus carolinus",-0.719160915545467,0.00090663418888154,0.00628013615005817,-0.592252151604828,0.122539089950896,0.00136362658420096
5070,"Icterus galbula",5130,"Quiscalus major",-0.36788636659651,0.00302976195055079,0.00501710422618721,-0.382663159901824,0.0812549772909046,0.00173789807356305
5070,"Icterus galbula",5100,"Euphagus cyanocephalus",-0.0214688479913469,6.69597780025513e-05,0.00905453610311456,-0.0546421902846602,8.62789707439447e-09,0.0187789013511452
5070,"Icterus galbula",5010,"Sturnella magna",0.0202495318505748,4.12141298233329e-08,0.0170723022768846,0.0492654175119979,3.42943952844927e-14,0.0323527879856152
5070,"Icterus galbula",5040,"Icterus parisorum",-0.294810260064569,0.000304313966777077,0.00743638962584027,-0.634875063020345,1.05900447899878e-05,0.0110412627668112
5070,"Icterus galbula",4980,"Agelaius phoeniceus",0.00542772416020673,1.16773537666225e-18,0.0435183973888973,0.00906080282092401,8.88360568753204e-17,0.0388271912404437
5070,"Icterus galbula",5080,"Icterus bullockii",-0.182070569237175,1.92687046406654e-09,0.0204160384991618,-0.380634990324861,1.10454026853898e-12,0.0285676589694468
5070,"Icterus galbula",4950,"Molothrus ater",0.0138635579365866,3.04782419985963e-07,0.0148918126630193,0.0568887189484658,1.14784805468042e-33,0.0802815462128173
5070,"Icterus galbula",4970,"Xanthocephalus xanthocephalus",-0.00433853431248598,0.0531587892703253,0.00213729488052377,-0.00896286533078625,0.0237772501770106,0.00292036660633458
5070,"Icterus galbula",5110,"Quiscalus quiscula",0.00637720982659144,1.75058450118572e-07,0.0154956321251321,0.0106180012891887,8.68213249838458e-07,0.0137530395152266
5070,"Icterus galbula",4960,"Molothrus aeneus",-0.73154456256085,0.0109319421657905,0.00369920472845629,-1.52857491774295,0.00261322072717868,0.00517089252760827
5080,"Icterus bullockii",5040,"Icterus parisorum",-0.0438330365842456,0.47339499848014,0.000833456581242646,-0.187646647468122,0.113590571593589,0.00405265856265839
5080,"Icterus bullockii",5011,"Sturnella neglecta",0.0054325008488548,0.000274578911952418,0.0212411992597564,0.0157067797988292,4.91213074286688e-08,0.0471120790389966
5080,"Icterus bullockii",4970,"Xanthocephalus xanthocephalus",0.0129629438528362,0.205579782472511,0.00259562562256647,0.0100066551488203,0.614932689995542,0.000410384710006933
5080,"Icterus bullockii",5110,"Quiscalus quiscula",0.00505088125838456,0.4246642128002,0.00103332020600834,0.00496630685283871,0.686016236158858,0.000265061246582878
5080,"Icterus bullockii",5070,"Icterus galbula",-0.247609756174343,0.00243943367611672,0.0147889235920841,-0.246297222621708,0.121478821244664,0.00388238518847135
5080,"Icterus bullockii",4980,"Agelaius phoeniceus",0.00190812487213461,0.0655837971452169,0.00548406013398333,0.00248914795503255,0.216351105639886,0.00247610227489715
5080,"Icterus bullockii",5100,"Euphagus cyanocephalus",0.0183085778160636,1.05670716228731e-05,0.0309874652490132,0.0360749716154216,7.74478587287959e-06,0.0319203291230636
5080,"Icterus bullockii",5120,"Quiscalus mexicanus",0.00703622957054052,0.0729048857608175,0.00259991269352547,0.00559624507322969,0.462744666910676,0.000436365839908843
5080,"Icterus bullockii",5060,"Icterus spurius",-0.0692367850693843,0.208363877541614,0.00256403435735995,0.274740450062451,0.00997346417099612,0.0107120797146414
5080,"Icterus bullockii",5010,"Sturnella magna",0.019862951165802,0.0407800606921859,0.00676553831983937,0.00862398071873959,0.647828631684513,0.000338383278968242
5080,"Icterus bullockii",5050,"Icterus cucullatus",0.528814720898903,4.64668910982616e-07,0.0403710667588612,1.00744412810425,7.64396893232417e-07,0.0388761836201831
5080,"Icterus bullockii",4950,"Molothrus ater",0.0213798691176888,0.00862609592589082,0.0111276336825832,0.0867811291925171,2.94633454511227e-08,0.0486431691500745
5080,"Icterus bullockii",4960,"Molothrus aeneus",-0.0133078658050528,0.802929058144079,0.000101015586089551,-0.0532077368186459,0.60725210673062,0.000428449527156317
5080,"Icterus bullockii",4940,"Dolichonyx oryzivorus",-0.235806273713406,0.0461504274650381,0.00642870726725553,-0.146123322216133,0.525066613933813,0.000654983782742504
5080,"Icterus bullockii",5000,"Agelaius tricolor",0.0269593933894978,0.000318313188804447,0.0208015449146729,0.061845730310121,2.01871138910309e-05,0.0290451307463499
5100,"Euphagus cyanocephalus",5080,"Icterus bullockii",0.149998663326108,2.16164121627698e-11,0.0501829195383274,1.23298622548764,9.79358559202532e-13,0.05677914075523
5100,"Euphagus cyanocephalus",4940,"Dolichonyx oryzivorus",0.00755826931514065,0.367945158697051,0.000930746658609291,-0.00475391052597532,0.94159812445696,6.16566590169228e-06
5100,"Euphagus cyanocephalus",5011,"Sturnella neglecta",0.00787107245479185,9.08102362720843e-07,0.0273208225001255,0.0647227716761945,1.69494103342699e-07,0.0309336654234818
5100,"Euphagus cyanocephalus",5000,"Agelaius tricolor",0.0251848221509557,5.49383516871196e-05,0.018516353855667,0.458997440581913,2.31568657116081e-22,0.102988668433394
