"CompAOU","focalAOU","Competitor","Focal","CompSciName","FocalSciName","Family","FocalMass","CompMass","focalcat","compcat"
5970,6040,"Blue Grosbeak","Dickcissel","Passerina caerulea","Spiza americana","Cardinalidae",29,28.5,"Spiza_americana","Passerina_caerulea"
5970,5980,"Blue Grosbeak","Indigo Bunting","Passerina caerulea","Passerina cyanea","Cardinalidae",15,28.5,"Passerina_cyanea","Passerina_caerulea"
5970,5940,"Blue Grosbeak","Pyrrhuloxia","Passerina caerulea","Cardinalis sinuatus","Cardinalidae",35.5,28.5,"Cardinalis_sinuatus","Passerina_caerulea"
5970,6010,"Blue Grosbeak","Painted Bunting","Passerina caerulea","Passerina ciris","Cardinalidae",16,28.5,"Passerina_ciris","Passerina_caerulea"
5980,5970,"Indigo Bunting","Blue Grosbeak","Passerina cyanea","Passerina caerulea","Cardinalidae",28.5,15,"Passerina_caerulea","Passerina_cyanea"
5980,6040,"Indigo Bunting","Dickcissel","Passerina cyanea","Spiza americana","Cardinalidae",29,15,"Spiza_americana","Passerina_cyanea"
5980,6010,"Indigo Bunting","Painted Bunting","Passerina cyanea","Passerina ciris","Cardinalidae",16,15,"Passerina_ciris","Passerina_cyanea"
5990,6040,"Lazuli Bunting","Dickcissel","Passerina amoena","Spiza americana","Cardinalidae",29,15.5,"Spiza_americana","Passerina_amoena"
5990,5970,"Lazuli Bunting","Blue Grosbeak","Passerina amoena","Passerina caerulea","Cardinalidae",28.5,15.5,"Passerina_caerulea","Passerina_amoena"
5990,5980,"Lazuli Bunting","Indigo Bunting","Passerina amoena","Passerina cyanea","Cardinalidae",15,15.5,"Passerina_cyanea","Passerina_amoena"
6000,6010,"Varied Bunting","Painted Bunting","Passerina versicolor","Passerina ciris","Cardinalidae",16,12,"Passerina_ciris","Passerina_versicolor"
6000,5980,"Varied Bunting","Indigo Bunting","Passerina versicolor","Passerina cyanea","Cardinalidae",15,12,"Passerina_cyanea","Passerina_versicolor"
6010,5980,"Painted Bunting","Indigo Bunting","Passerina ciris","Passerina cyanea","Cardinalidae",15,16,"Passerina_cyanea","Passerina_ciris"
6010,5970,"Painted Bunting","Blue Grosbeak","Passerina ciris","Passerina caerulea","Cardinalidae",28.5,16,"Passerina_caerulea","Passerina_ciris"
6010,6040,"Painted Bunting","Dickcissel","Passerina ciris","Spiza americana","Cardinalidae",29,16,"Spiza_americana","Passerina_ciris"
6040,6010,"Dickcissel","Painted Bunting","Spiza americana","Passerina ciris","Cardinalidae",16,29,"Passerina_ciris","Spiza_americana"
6040,5980,"Dickcissel","Indigo Bunting","Spiza americana","Passerina cyanea","Cardinalidae",15,29,"Passerina_cyanea","Spiza_americana"
6040,5930,"Dickcissel","Northern Cardinal","Spiza americana","Cardinalis cardinalis","Cardinalidae",47.25,29,"Cardinalis_cardinalis","Spiza_americana"
6040,5970,"Dickcissel","Blue Grosbeak","Spiza americana","Passerina caerulea","Cardinalidae",28.5,29,"Passerina_caerulea","Spiza_americana"
6040,5950,"Dickcissel","Rose-breasted Grosbeak","Spiza americana","Pheucticus ludovicianus","Cardinalidae",46,29,"Pheucticus_ludovicianus","Spiza_americana"
6040,5960,"Dickcissel","Black-headed Grosbeak","Spiza americana","Pheucticus melanocephalus","Cardinalidae",42.5,29,"Pheucticus_melanocephalus","Spiza_americana"
6050,5420,"Lark Bunting","Savannah Sparrow","Calamospiza melanocorys","Passerculus sandwichensis","Emberizidae",21.33,38,"Passerculus_sandwichensis","Calamospiza_melanocorys"
6050,5590,"Lark Bunting","American Tree Sparrow","Calamospiza melanocorys","Spizella arborea","Emberizidae",20,38,"Spizella_arborea","Calamospiza_melanocorys"
6050,5810,"Lark Bunting","Song Sparrow","Calamospiza melanocorys","Melospiza melodia","Emberizidae",21.33,38,"Melospiza_melodia","Calamospiza_melanocorys"
6050,5920,"Lark Bunting","Abert's Towhee","Calamospiza melanocorys","Melozone aberti","Emberizidae",46.25,38,"Melozone_aberti","Calamospiza_melanocorys"
6050,5380,"Lark Bunting","Chestnut-collared Longspur","Calamospiza melanocorys","Calcarius ornatus","Emberizidae",19,38,"Calcarius_ornatus","Calamospiza_melanocorys"
6050,5910,"Lark Bunting","Canyon Towhee","Calamospiza melanocorys","Melozone fuscus","Emberizidae",44,38,"Melozone_fuscus","Calamospiza_melanocorys"
6050,5780,"Lark Bunting","Cassin's Sparrow","Calamospiza melanocorys","Peucaea cassinii","Emberizidae",19,38,"Peucaea_cassinii","Calamospiza_melanocorys"
6050,5870,"Lark Bunting","Eastern Towhee","Calamospiza melanocorys","Pipilo erythrophthalmus","Emberizidae",42,38,"Pipilo_erythrophthalmus","Calamospiza_melanocorys"
6050,5580,"Lark Bunting","White-throated Sparrow","Calamospiza melanocorys","Zonotrichia albicollis","Emberizidae",25.9,38,"Zonotrichia_albicollis","Calamospiza_melanocorys"
6070,6100,"Western Tanager","Summer Tanager","Piranga ludoviciana","Piranga rubra","Thraupidae",28,28,"Piranga_rubra","Piranga_ludoviciana"
6090,6100,"Hepatic Tanager","Summer Tanager","Piranga flava","Piranga rubra","Thraupidae",28,38,"Piranga_rubra","Piranga_flava"
6090,6070,"Hepatic Tanager","Western Tanager","Piranga flava","Piranga ludoviciana","Thraupidae",28,38,"Piranga_ludoviciana","Piranga_flava"
6100,6080,"Summer Tanager","Scarlet Tanager","Piranga rubra","Piranga olivacea","Thraupidae",29,28,"Piranga_olivacea","Piranga_rubra"
6120,6160,"Cliff Swallow","Bank Swallow","Petrochelidon pyrrhonota","Riparia riparia","Hirundinidae",15,22,"Riparia_riparia","Petrochelidon_pyrrhonota"
6120,6130,"Cliff Swallow","Barn Swallow","Petrochelidon pyrrhonota","Hirundo rustica","Hirundinidae",17.5,22,"Hirundo_rustica","Petrochelidon_pyrrhonota"
6120,6170,"Cliff Swallow","Northern Rough-winged Swallow","Petrochelidon pyrrhonota","Stelgidopteryx serripennis","Hirundinidae",16,22,"Stelgidopteryx_serripennis","Petrochelidon_pyrrhonota"
6120,6140,"Cliff Swallow","Tree Swallow","Petrochelidon pyrrhonota","Tachycineta bicolor","Hirundinidae",20,22,"Tachycineta_bicolor","Petrochelidon_pyrrhonota"
6120,6170,"Cliff Swallow","Northern Rough-winged Swallow","Petrochelidon pyrrhonota","Stelgidopteryx serripennis","Hirundinidae",16,22,"Stelgidopteryx_serripennis","Petrochelidon_pyrrhonota"
6120,6130,"Cliff Swallow","Barn Swallow","Petrochelidon pyrrhonota","Hirundo rustica","Hirundinidae",17.5,22,"Hirundo_rustica","Petrochelidon_pyrrhonota"
6120,6140,"Cliff Swallow","Tree Swallow","Petrochelidon pyrrhonota","Tachycineta bicolor","Hirundinidae",20,22,"Tachycineta_bicolor","Petrochelidon_pyrrhonota"
6121,6120,"Cave Swallow","Cliff Swallow","Petrochelidon fulva","Petrochelidon pyrrhonota","Hirundinidae",22,20,"Petrochelidon_pyrrhonota","Petrochelidon_fulva"
6121,6130,"Cave Swallow","Barn Swallow","Petrochelidon fulva","Hirundo rustica","Hirundinidae",17.5,20,"Hirundo_rustica","Petrochelidon_fulva"
6121,6170,"Cave Swallow","Northern Rough-winged Swallow","Petrochelidon fulva","Stelgidopteryx serripennis","Hirundinidae",16,20,"Stelgidopteryx_serripennis","Petrochelidon_fulva"
6130,6120,"Barn Swallow","Cliff Swallow","Hirundo rustica","Petrochelidon pyrrhonota","Hirundinidae",22,17.5,"Petrochelidon_pyrrhonota","Hirundo_rustica"
6130,6150,"Barn Swallow","Violet-green Swallow","Hirundo rustica","Tachycineta thalassina","Hirundinidae",14,17.5,"Tachycineta_thalassina","Hirundo_rustica"
6130,6140,"Barn Swallow","Tree Swallow","Hirundo rustica","Tachycineta bicolor","Hirundinidae",20,17.5,"Tachycineta_bicolor","Hirundo_rustica"
6130,6170,"Barn Swallow","Northern Rough-winged Swallow","Hirundo rustica","Stelgidopteryx serripennis","Hirundinidae",16,17.5,"Stelgidopteryx_serripennis","Hirundo_rustica"
6140,6130,"Tree Swallow","Barn Swallow","Tachycineta bicolor","Hirundo rustica","Hirundinidae",17.5,20,"Hirundo_rustica","Tachycineta_bicolor"
6140,6170,"Tree Swallow","Northern Rough-winged Swallow","Tachycineta bicolor","Stelgidopteryx serripennis","Hirundinidae",16,20,"Stelgidopteryx_serripennis","Tachycineta_bicolor"
6140,6160,"Tree Swallow","Bank Swallow","Tachycineta bicolor","Riparia riparia","Hirundinidae",15,20,"Riparia_riparia","Tachycineta_bicolor"
6140,6120,"Tree Swallow","Cliff Swallow","Tachycineta bicolor","Petrochelidon pyrrhonota","Hirundinidae",22,20,"Petrochelidon_pyrrhonota","Tachycineta_bicolor"
6150,6170,"Violet-green Swallow","Northern Rough-winged Swallow","Tachycineta thalassina","Stelgidopteryx serripennis","Hirundinidae",16,14,"Stelgidopteryx_serripennis","Tachycineta_thalassina"
6150,6120,"Violet-green Swallow","Cliff Swallow","Tachycineta thalassina","Petrochelidon pyrrhonota","Hirundinidae",22,14,"Petrochelidon_pyrrhonota","Tachycineta_thalassina"
6150,6130,"Violet-green Swallow","Barn Swallow","Tachycineta thalassina","Hirundo rustica","Hirundinidae",17.5,14,"Hirundo_rustica","Tachycineta_thalassina"
6150,6140,"Violet-green Swallow","Tree Swallow","Tachycineta thalassina","Tachycineta bicolor","Hirundinidae",20,14,"Tachycineta_bicolor","Tachycineta_thalassina"
6160,6170,"Bank Swallow","Northern Rough-winged Swallow","Riparia riparia","Stelgidopteryx serripennis","Hirundinidae",16,15,"Stelgidopteryx_serripennis","Riparia_riparia"
6160,6130,"Bank Swallow","Barn Swallow","Riparia riparia","Hirundo rustica","Hirundinidae",17.5,15,"Hirundo_rustica","Riparia_riparia"
6160,6120,"Bank Swallow","Cliff Swallow","Riparia riparia","Petrochelidon pyrrhonota","Hirundinidae",22,15,"Petrochelidon_pyrrhonota","Riparia_riparia"
6160,6140,"Bank Swallow","Tree Swallow","Riparia riparia","Tachycineta bicolor","Hirundinidae",20,15,"Tachycineta_bicolor","Riparia_riparia"
6170,6150,"Northern Rough-winged Swallow","Violet-green Swallow","Stelgidopteryx serripennis","Tachycineta thalassina","Hirundinidae",14,16,"Tachycineta_thalassina","Stelgidopteryx_serripennis"
6170,6140,"Northern Rough-winged Swallow","Tree Swallow","Stelgidopteryx serripennis","Tachycineta bicolor","Hirundinidae",20,16,"Tachycineta_bicolor","Stelgidopteryx_serripennis"
6170,6130,"Northern Rough-winged Swallow","Barn Swallow","Stelgidopteryx serripennis","Hirundo rustica","Hirundinidae",17.5,16,"Hirundo_rustica","Stelgidopteryx_serripennis"
6170,6120,"Northern Rough-winged Swallow","Cliff Swallow","Stelgidopteryx serripennis","Petrochelidon pyrrhonota","Hirundinidae",22,16,"Petrochelidon_pyrrhonota","Stelgidopteryx_serripennis"
6180,6190,"Bohemian Waxwing","Cedar Waxwing","Bombycilla garrulus","Bombycilla cedrorum","Bombycillidae",32.5,56,"Bombycilla_cedrorum","Bombycilla_garrulus"
6220,7030,"Loggerhead Shrike","Northern Mockingbird","Lanius ludovicianus","Mimus polyglottos","Mimidae",49,47,"Mimus_polyglottos","Lanius_ludovicianus"
6230,6310,"Black-whiskered Vireo","White-eyed Vireo","Vireo altiloquus","Vireo griseus","Vireonidae",11,18,"Vireo_griseus","Vireo_altiloquus"
6230,6290,"Black-whiskered Vireo","Blue-headed Vireo","Vireo altiloquus","Vireo solitarius","Vireonidae",17,18,"Vireo_solitarius","Vireo_altiloquus"
6230,6280,"Black-whiskered Vireo","Yellow-throated Vireo","Vireo altiloquus","Vireo flavifrons","Vireonidae",18,18,"Vireo_flavifrons","Vireo_altiloquus"
6240,6260,"Red-eyed Vireo","Philadelphia Vireo","Vireo olivaceus","Vireo philadelphicus","Vireonidae",12,15.5,"Vireo_philadelphicus","Vireo_olivaceus"
6240,6280,"Red-eyed Vireo","Yellow-throated Vireo","Vireo olivaceus","Vireo flavifrons","Vireonidae",18,15.5,"Vireo_flavifrons","Vireo_olivaceus"
6240,6270,"Red-eyed Vireo","Warbling Vireo","Vireo olivaceus","Vireo gilvus","Vireonidae",15,15.5,"Vireo_gilvus","Vireo_olivaceus"
6240,6290,"Red-eyed Vireo","Blue-headed Vireo","Vireo olivaceus","Vireo solitarius","Vireonidae",17,15.5,"Vireo_solitarius","Vireo_olivaceus"
6240,6310,"Red-eyed Vireo","White-eyed Vireo","Vireo olivaceus","Vireo griseus","Vireonidae",11,15.5,"Vireo_griseus","Vireo_olivaceus"
6260,6270,"Philadelphia Vireo","Warbling Vireo","Vireo philadelphicus","Vireo gilvus","Vireonidae",15,12,"Vireo_gilvus","Vireo_philadelphicus"
6260,6280,"Philadelphia Vireo","Yellow-throated Vireo","Vireo philadelphicus","Vireo flavifrons","Vireonidae",18,12,"Vireo_flavifrons","Vireo_philadelphicus"
6260,6290,"Philadelphia Vireo","Blue-headed Vireo","Vireo philadelphicus","Vireo solitarius","Vireonidae",17,12,"Vireo_solitarius","Vireo_philadelphicus"
6260,6240,"Philadelphia Vireo","Red-eyed Vireo","Vireo philadelphicus","Vireo olivaceus","Vireonidae",15.5,12,"Vireo_olivaceus","Vireo_philadelphicus"
6270,6330,"Warbling Vireo","Bell's Vireo","Vireo gilvus","Vireo bellii","Vireonidae",9,15,"Vireo_bellii","Vireo_gilvus"
6270,6291,"Warbling Vireo","Plumbeous Vireo","Vireo gilvus","Vireo plumbeus","Vireonidae",17,15,"Vireo_plumbeus","Vireo_gilvus"
6270,6280,"Warbling Vireo","Yellow-throated Vireo","Vireo gilvus","Vireo flavifrons","Vireonidae",18,15,"Vireo_flavifrons","Vireo_gilvus"
6270,6290,"Warbling Vireo","Blue-headed Vireo","Vireo gilvus","Vireo solitarius","Vireonidae",17,15,"Vireo_solitarius","Vireo_gilvus"
6270,6240,"Warbling Vireo","Red-eyed Vireo","Vireo gilvus","Vireo olivaceus","Vireonidae",15.5,15,"Vireo_olivaceus","Vireo_gilvus"
6270,6310,"Warbling Vireo","White-eyed Vireo","Vireo gilvus","Vireo griseus","Vireonidae",11,15,"Vireo_griseus","Vireo_gilvus"
6270,6320,"Warbling Vireo","Hutton's Vireo","Vireo gilvus","Vireo huttoni","Vireonidae",12,15,"Vireo_huttoni","Vireo_gilvus"
6270,6292,"Warbling Vireo","Cassin's Vireo","Vireo gilvus","Vireo cassinii","Vireonidae",17,15,"Vireo_cassinii","Vireo_gilvus"
6280,6330,"Yellow-throated Vireo","Bell's Vireo","Vireo flavifrons","Vireo bellii","Vireonidae",9,18,"Vireo_bellii","Vireo_flavifrons"
6280,6270,"Yellow-throated Vireo","Warbling Vireo","Vireo flavifrons","Vireo gilvus","Vireonidae",15,18,"Vireo_gilvus","Vireo_flavifrons"
6280,6240,"Yellow-throated Vireo","Red-eyed Vireo","Vireo flavifrons","Vireo olivaceus","Vireonidae",15.5,18,"Vireo_olivaceus","Vireo_flavifrons"
6280,6290,"Yellow-throated Vireo","Blue-headed Vireo","Vireo flavifrons","Vireo solitarius","Vireonidae",17,18,"Vireo_solitarius","Vireo_flavifrons"
6280,6310,"Yellow-throated Vireo","White-eyed Vireo","Vireo flavifrons","Vireo griseus","Vireonidae",11,18,"Vireo_griseus","Vireo_flavifrons"
6290,6310,"Blue-headed Vireo","White-eyed Vireo","Vireo solitarius","Vireo griseus","Vireonidae",11,17,"Vireo_griseus","Vireo_solitarius"
6290,6240,"Blue-headed Vireo","Red-eyed Vireo","Vireo solitarius","Vireo olivaceus","Vireonidae",15.5,17,"Vireo_olivaceus","Vireo_solitarius"
6290,6260,"Blue-headed Vireo","Philadelphia Vireo","Vireo solitarius","Vireo philadelphicus","Vireonidae",12,17,"Vireo_philadelphicus","Vireo_solitarius"
6290,6270,"Blue-headed Vireo","Warbling Vireo","Vireo solitarius","Vireo gilvus","Vireonidae",15,17,"Vireo_gilvus","Vireo_solitarius"
6290,6280,"Blue-headed Vireo","Yellow-throated Vireo","Vireo solitarius","Vireo flavifrons","Vireonidae",18,17,"Vireo_flavifrons","Vireo_solitarius"
6291,6270,"Plumbeous Vireo","Warbling Vireo","Vireo plumbeus","Vireo gilvus","Vireonidae",15,17,"Vireo_gilvus","Vireo_plumbeus"
6292,6320,"Cassin's Vireo","Hutton's Vireo","Vireo cassinii","Vireo huttoni","Vireonidae",12,17,"Vireo_huttoni","Vireo_cassinii"
6292,6270,"Cassin's Vireo","Warbling Vireo","Vireo cassinii","Vireo gilvus","Vireonidae",15,17,"Vireo_gilvus","Vireo_cassinii"
6300,6290,"Black-capped Vireo","Blue-headed Vireo","Vireo atricapilla","Vireo solitarius","Vireonidae",17,9,"Vireo_solitarius","Vireo_atricapilla"
6300,6310,"Black-capped Vireo","White-eyed Vireo","Vireo atricapilla","Vireo griseus","Vireonidae",11,9,"Vireo_griseus","Vireo_atricapilla"
6300,6280,"Black-capped Vireo","Yellow-throated Vireo","Vireo atricapilla","Vireo flavifrons","Vireonidae",18,9,"Vireo_flavifrons","Vireo_atricapilla"
6310,6280,"White-eyed Vireo","Yellow-throated Vireo","Vireo griseus","Vireo flavifrons","Vireonidae",18,11,"Vireo_flavifrons","Vireo_griseus"
6310,6290,"White-eyed Vireo","Blue-headed Vireo","Vireo griseus","Vireo solitarius","Vireonidae",17,11,"Vireo_solitarius","Vireo_griseus"
6310,6240,"White-eyed Vireo","Red-eyed Vireo","Vireo griseus","Vireo olivaceus","Vireonidae",15.5,11,"Vireo_olivaceus","Vireo_griseus"
6310,6270,"White-eyed Vireo","Warbling Vireo","Vireo griseus","Vireo gilvus","Vireonidae",15,11,"Vireo_gilvus","Vireo_griseus"
6320,6292,"Hutton's Vireo","Cassin's Vireo","Vireo huttoni","Vireo cassinii","Vireonidae",17,12,"Vireo_cassinii","Vireo_huttoni"
6320,6270,"Hutton's Vireo","Warbling Vireo","Vireo huttoni","Vireo gilvus","Vireonidae",15,12,"Vireo_gilvus","Vireo_huttoni"
6330,6240,"Bell's Vireo","Red-eyed Vireo","Vireo bellii","Vireo olivaceus","Vireonidae",15.5,9,"Vireo_olivaceus","Vireo_bellii"
6330,6280,"Bell's Vireo","Yellow-throated Vireo","Vireo bellii","Vireo flavifrons","Vireonidae",18,9,"Vireo_flavifrons","Vireo_bellii"
6330,6310,"Bell's Vireo","White-eyed Vireo","Vireo bellii","Vireo griseus","Vireonidae",11,9,"Vireo_griseus","Vireo_bellii"
6330,6270,"Bell's Vireo","Warbling Vireo","Vireo bellii","Vireo gilvus","Vireonidae",15,9,"Vireo_gilvus","Vireo_bellii"
6330,6290,"Bell's Vireo","Blue-headed Vireo","Vireo bellii","Vireo solitarius","Vireonidae",17,9,"Vireo_solitarius","Vireo_bellii"
6340,6270,"Gray Vireo","Warbling Vireo","Vireo vicinior","Vireo gilvus","Vireonidae",15,13,"Vireo_gilvus","Vireo_vicinior"
6360,6370,"Black-and-white Warbler","Prothonotary Warbler","Mniotilta varia","Protonotaria citrea","Parulidae",15.75,11,"Protonotaria_citrea","Mniotilta_varia"
6360,6590,"Black-and-white Warbler","Chestnut-sided Warbler","Mniotilta varia","Dendroica pensylvanica","Parulidae",9.75,11,"Dendroica_pensylvanica","Mniotilta_varia"
6360,6850,"Black-and-white Warbler","Wilson's Warbler","Mniotilta varia","Wilsonia pusilla","Parulidae",7.5,11,"Wilsonia_pusilla","Mniotilta_varia"
6360,6740,"Black-and-white Warbler","Ovenbird","Mniotilta varia","Seiurus aurocapilla","Parulidae",19,11,"Seiurus_aurocapilla","Mniotilta_varia"
6360,6810,"Black-and-white Warbler","Common Yellowthroat","Mniotilta varia","Geothlypis trichas","Parulidae",10.58,11,"Geothlypis_trichas","Mniotilta_varia"
6360,6630,"Black-and-white Warbler","Yellow-throated Warbler","Mniotilta varia","Dendroica dominica","Parulidae",9,11,"Dendroica_dominica","Mniotilta_varia"
6360,6730,"Black-and-white Warbler","Prairie Warbler","Mniotilta varia","Dendroica discolor","Parulidae",8.25,11,"Dendroica_discolor","Mniotilta_varia"
6360,6550,"Black-and-white Warbler","Yellow-rumped Warbler","Mniotilta varia","Dendroica coronata","Parulidae",12.38,11,"Dendroica_coronata","Mniotilta_varia"
6360,6520,"Black-and-white Warbler","Yellow Warbler","Mniotilta varia","Dendroica petechia","Parulidae",11.5,11,"Dendroica_petechia","Mniotilta_varia"
6360,6480,"Black-and-white Warbler","Northern Parula","Mniotilta varia","Parula americana","Parulidae",9,11,"Parula_americana","Mniotilta_varia"
6360,6710,"Black-and-white Warbler","Pine Warbler","Mniotilta varia","Dendroica pinus","Parulidae",12,11,"Dendroica_pinus","Mniotilta_varia"
6360,6670,"Black-and-white Warbler","Black-throated Green Warbler","Mniotilta varia","Dendroica virens","Parulidae",9,11,"Dendroica_virens","Mniotilta_varia"
6370,6730,"Prothonotary Warbler","Prairie Warbler","Protonotaria citrea","Dendroica discolor","Parulidae",8.25,15.75,"Dendroica_discolor","Protonotaria_citrea"
6370,6590,"Prothonotary Warbler","Chestnut-sided Warbler","Protonotaria citrea","Dendroica pensylvanica","Parulidae",9.75,15.75,"Dendroica_pensylvanica","Protonotaria_citrea"
6370,6360,"Prothonotary Warbler","Black-and-white Warbler","Protonotaria citrea","Mniotilta varia","Parulidae",11,15.75,"Mniotilta_varia","Protonotaria_citrea"
6370,6520,"Prothonotary Warbler","Yellow Warbler","Protonotaria citrea","Dendroica petechia","Parulidae",11.5,15.75,"Dendroica_petechia","Protonotaria_citrea"
6370,6550,"Prothonotary Warbler","Yellow-rumped Warbler","Protonotaria citrea","Dendroica coronata","Parulidae",12.38,15.75,"Dendroica_coronata","Protonotaria_citrea"
6370,6670,"Prothonotary Warbler","Black-throated Green Warbler","Protonotaria citrea","Dendroica virens","Parulidae",9,15.75,"Dendroica_virens","Protonotaria_citrea"
6370,6480,"Prothonotary Warbler","Northern Parula","Protonotaria citrea","Parula americana","Parulidae",9,15.75,"Parula_americana","Protonotaria_citrea"
6370,6740,"Prothonotary Warbler","Ovenbird","Protonotaria citrea","Seiurus aurocapilla","Parulidae",19,15.75,"Seiurus_aurocapilla","Protonotaria_citrea"
6370,6630,"Prothonotary Warbler","Yellow-throated Warbler","Protonotaria citrea","Dendroica dominica","Parulidae",9,15.75,"Dendroica_dominica","Protonotaria_citrea"
6370,6710,"Prothonotary Warbler","Pine Warbler","Protonotaria citrea","Dendroica pinus","Parulidae",12,15.75,"Dendroica_pinus","Protonotaria_citrea"
6370,6810,"Prothonotary Warbler","Common Yellowthroat","Protonotaria citrea","Geothlypis trichas","Parulidae",10.58,15.75,"Geothlypis_trichas","Protonotaria_citrea"
6380,6520,"Swainson's Warbler","Yellow Warbler","Limnothlypis swainsonii","Dendroica petechia","Parulidae",11.5,19,"Dendroica_petechia","Limnothlypis_swainsonii"
6380,6740,"Swainson's Warbler","Ovenbird","Limnothlypis swainsonii","Seiurus aurocapilla","Parulidae",19,19,"Seiurus_aurocapilla","Limnothlypis_swainsonii"
6380,6810,"Swainson's Warbler","Common Yellowthroat","Limnothlypis swainsonii","Geothlypis trichas","Parulidae",10.58,19,"Geothlypis_trichas","Limnothlypis_swainsonii"
6380,6590,"Swainson's Warbler","Chestnut-sided Warbler","Limnothlypis swainsonii","Dendroica pensylvanica","Parulidae",9.75,19,"Dendroica_pensylvanica","Limnothlypis_swainsonii"
6380,6750,"Swainson's Warbler","Northern Waterthrush","Limnothlypis swainsonii","Parkesia noveboracensis","Parulidae",18,19,"Parkesia_noveboracensis","Limnothlypis_swainsonii"
6380,6770,"Swainson's Warbler","Kentucky Warbler","Limnothlypis swainsonii","Oporornis formosus","Parulidae",14,19,"Oporornis_formosus","Limnothlypis_swainsonii"
6380,6550,"Swainson's Warbler","Yellow-rumped Warbler","Limnothlypis swainsonii","Dendroica coronata","Parulidae",12.38,19,"Dendroica_coronata","Limnothlypis_swainsonii"
6380,6760,"Swainson's Warbler","Louisiana Waterthrush","Limnothlypis swainsonii","Parkesia motacilla","Parulidae",21,19,"Parkesia_motacilla","Limnothlypis_swainsonii"
6380,6710,"Swainson's Warbler","Pine Warbler","Limnothlypis swainsonii","Dendroica pinus","Parulidae",12,19,"Dendroica_pinus","Limnothlypis_swainsonii"
6390,6730,"Worm-eating Warbler","Prairie Warbler","Helmitheros vermivorum","Dendroica discolor","Parulidae",8.25,13,"Dendroica_discolor","Helmitheros_vermivorum"
6390,6670,"Worm-eating Warbler","Black-throated Green Warbler","Helmitheros vermivorum","Dendroica virens","Parulidae",9,13,"Dendroica_virens","Helmitheros_vermivorum"
6390,6520,"Worm-eating Warbler","Yellow Warbler","Helmitheros vermivorum","Dendroica petechia","Parulidae",11.5,13,"Dendroica_petechia","Helmitheros_vermivorum"
6390,6410,"Worm-eating Warbler","Blue-winged Warbler","Helmitheros vermivorum","Vermivora cyanoptera","Parulidae",8,13,"Vermivora_cyanoptera","Helmitheros_vermivorum"
6390,6480,"Worm-eating Warbler","Northern Parula","Helmitheros vermivorum","Parula americana","Parulidae",9,13,"Parula_americana","Helmitheros_vermivorum"
6390,6590,"Worm-eating Warbler","Chestnut-sided Warbler","Helmitheros vermivorum","Dendroica pensylvanica","Parulidae",9.75,13,"Dendroica_pensylvanica","Helmitheros_vermivorum"
6390,6710,"Worm-eating Warbler","Pine Warbler","Helmitheros vermivorum","Dendroica pinus","Parulidae",12,13,"Dendroica_pinus","Helmitheros_vermivorum"
6390,6810,"Worm-eating Warbler","Common Yellowthroat","Helmitheros vermivorum","Geothlypis trichas","Parulidae",10.58,13,"Geothlypis_trichas","Helmitheros_vermivorum"
6390,6550,"Worm-eating Warbler","Yellow-rumped Warbler","Helmitheros vermivorum","Dendroica coronata","Parulidae",12.38,13,"Dendroica_coronata","Helmitheros_vermivorum"
6390,6740,"Worm-eating Warbler","Ovenbird","Helmitheros vermivorum","Seiurus aurocapilla","Parulidae",19,13,"Seiurus_aurocapilla","Helmitheros_vermivorum"
6410,6480,"Blue-winged Warbler","Northern Parula","Vermivora cyanoptera","Parula americana","Parulidae",9,8,"Parula_americana","Vermivora_cyanoptera"
6410,6520,"Blue-winged Warbler","Yellow Warbler","Vermivora cyanoptera","Dendroica petechia","Parulidae",11.5,8,"Dendroica_petechia","Vermivora_cyanoptera"
6410,6710,"Blue-winged Warbler","Pine Warbler","Vermivora cyanoptera","Dendroica pinus","Parulidae",12,8,"Dendroica_pinus","Vermivora_cyanoptera"
6410,6590,"Blue-winged Warbler","Chestnut-sided Warbler","Vermivora cyanoptera","Dendroica pensylvanica","Parulidae",9.75,8,"Dendroica_pensylvanica","Vermivora_cyanoptera"
6410,6550,"Blue-winged Warbler","Yellow-rumped Warbler","Vermivora cyanoptera","Dendroica coronata","Parulidae",12.38,8,"Dendroica_coronata","Vermivora_cyanoptera"
6410,6390,"Blue-winged Warbler","Worm-eating Warbler","Vermivora cyanoptera","Helmitheros vermivorum","Parulidae",13,8,"Helmitheros_vermivorum","Vermivora_cyanoptera"
6410,6810,"Blue-winged Warbler","Common Yellowthroat","Vermivora cyanoptera","Geothlypis trichas","Parulidae",10.58,8,"Geothlypis_trichas","Vermivora_cyanoptera"
6410,6670,"Blue-winged Warbler","Black-throated Green Warbler","Vermivora cyanoptera","Dendroica virens","Parulidae",9,8,"Dendroica_virens","Vermivora_cyanoptera"
6410,6730,"Blue-winged Warbler","Prairie Warbler","Vermivora cyanoptera","Dendroica discolor","Parulidae",8.25,8,"Dendroica_discolor","Vermivora_cyanoptera"
6420,6480,"Golden-winged Warbler","Northern Parula","Vermivora chrysoptera","Parula americana","Parulidae",9,9.5,"Parula_americana","Vermivora_chrysoptera"
6420,6810,"Golden-winged Warbler","Common Yellowthroat","Vermivora chrysoptera","Geothlypis trichas","Parulidae",10.58,9.5,"Geothlypis_trichas","Vermivora_chrysoptera"
