"stateroute","mat.point","mat.mean","mat.var","elev.point","elev.mean","elev.var","map.point","map.mean","map.var","evi.point","evi.mean","evi.var"
"11001",89.8333333333333,86.5208333333333,115.972861842105,146,252.5,51169.8421052632,98,105.6875,881.059119152047,8232.575,7325.83764307631,2998695.48144826
"11002",77.4166666666667,82.7986111111111,71.0699979871176,443,314.958333333333,39053.4329710145,169.583333333333,158.361111111111,1296.7751610306,7347.175,7962.28957568303,1411304.87270688
"11003",6.66666666666667,20.5108695652174,194.723045674133,1871,1582.69565217391,73596.8577075099,63.8333333333333,60.2826086956522,18.372941370224,7395.475,6550.86514360314,1270720.89536471
"11004",32.0833333333333,32.3560606060606,240.294432419432,1343,1324.04545454545,89501.6645021645,58.5833333333333,57.9469696969697,52.5876623376623,6985.375,6599.40231391456,1058203.30036567
"11005",40.75,27.3522727272727,263.495986652237,1216,1485.77272727273,102964.850649351,61.6666666666667,65.3409090909091,14.7320827320827,5934.53571428571,6726.92212360049,1547638.07219919
"11006",51.6666666666667,38.8958333333333,229.994716183575,1083,1325.5,76688.5217391304,65.6666666666667,66.4027777777778,8.19786634460547,7741.975,7345.36944677132,751825.264052401
"11007",48.4166666666667,26.8560606060606,212.270622895623,1031,1453.5,88961.2142857143,58.25,56.9734848484848,48.1834565897066,5731,6761.86587956434,1551620.19721201
"11008",45,36.2878787878788,230.739237614238,1152,1317.31818181818,77463.7510822511,32.0833333333333,34.0151515151515,25.1340187590188,6812.1,6743.85533102807,520614.499445889
"11009",23.9166666666667,21.2465277777778,145.392801429147,1475,1541.875,63728.4619565217,48.5833333333333,50.4270833333333,224.429536533816,6070.925,6490.6382191403,1257231.57521302
"11010",90.25,61.0113636363636,383.673475829726,239,791.409090909091,146240.634199134,138.75,111.405303030303,352.83881974507,7615.45,7381.69253476945,1957621.00565558
"11011",91.6666666666667,86.0952380952381,146.94880952381,137,261.47619047619,66892.1619047619,134.333333333333,120.960317460317,287.976818783069,7023.425,7021.1322375428,1944382.58842481
"11012",76.6666666666667,77.9210526315789,332.872279077323,498,456.263157894737,127677.649122807,109.083333333333,105.635964912281,72.0024772579597,7125.475,6805.90280485478,3868844.35251197
"11013",83.0833333333333,76.4810606060606,121.59387025012,249,429.954545454545,49643.2835497835,164.833333333333,162.106060606061,826.055014430014,7569.75,7685.38387192381,1295538.46222346
"11014",67.25,68.7619047619048,255.385615079365,579,562.190476190476,105802.261904762,174.916666666667,161.285714285714,904.204563492063,8322.45,7130.09207707913,2532232.14178053
"11015",2.75,-4.30555555555556,79.7636876006441,1792,1947.375,33579.9836956522,56,56.2951388888889,7.3707603663446,7044.65,5611.77197561826,2998624.66043793
"11016",24,7.33333333333333,251.247584541063,1247,1639.58333333333,117831.557971014,51.1666666666667,55.7986111111111,25.1207226247987,5153.15,6142.49670190861,1805170.07588011
"11017",22.75,-4.42708333333333,205.119753925121,1131,1777.45833333333,119807.998188406,52.5,59.5243055555556,36.343284520934,6385.65,5543.44171152651,5108630.51500713
"11018",7.33333333333333,18,277.492724867725,1761,1553.68181818182,113059.465367965,72.25,70.4128787878788,5.90904581529582,8131.525,6274.95374834023,3510022.37842843
"11019",50.75,36.0869565217391,281.560907992973,851,1150.34782608696,113502.328063241,56.5,56.4130434782609,78.1050999121651,6627.725,7337.25688518711,842312.39936845
"11020",61.4166666666667,47.1984126984127,144.628802910053,610,920.047619047619,65147.1476190476,49.75,46.6269841269841,69.2351521164021,7457.65,7292.89825011543,751024.072322843
"11021",34.5833333333333,40.286231884058,76.9134003074221,1301,1191.60869565217,28319.4308300395,31.75,31.6847826086957,14.7474472990777,6959,6022.92970822226,992658.660265962
"11022",46.1666666666667,40.6284722222222,128.501195148953,1092,1188.70833333333,45446.5634057971,39.5833333333333,43.7152777777778,133.754176731079,7188.975,6733.43701024559,833173.085515837
