"stateroute","mat.point","mat.mean","mat.var"
"27328",161,160.985294117647,6.50801674836601
"27329",155,157.938596491228,17.5176250812216
"27330",153.166666666667,153.848039215686,6.47589869281045
"27331",150,152.791666666667,24.9016812865497
"27332",160.416666666667,160.700980392157,4.64935661764705
"27333",156.5,156.675438596491,15.8702891487979
"27334",152.333333333333,151.712962962963,10.3907044299201
"27335",123.5,135.180555555556,52.0337009803921
"27336",142.583333333333,143.869791666667,12.4157118055556
"27337",140.166666666667,144.402777777778,12.7453022875817
"27430",153.166666666667,153.848039215686,6.47589869281045
"27900",173.583333333333,172.347222222222,14.1325571895425
"33001",63.25,50.1736111111111,167.248138083736
"33002",77.5833333333333,66.6666666666667,74.0198412698413
"33003",48.5,47.2651515151515,86.2715848965849
"33004",82.1666666666667,79.575,143.246271929825
"33005",46.8333333333333,43.0492424242424,269.894615800866
"33006",33.0833333333333,34.765873015873,187.570568783069
"33007",68.75,60.6291666666667,477.002540204678
"33008",31.25,39.7625,450.604002192982
"33009",19.75,22.6230158730159,97.5858465608466
"33010",18.25,24.4541666666667,195.021546052632
"33011",41.75,37.1,354.66783625731
"33012",3.5,6.80263157894737,51.5804093567251
"33013",43.25,18.4325396825397,306.241402116402
"33014",30,19.4666666666667,250.817543859649
"33015",54.4166666666667,41.4791666666667,270.676809210526
"33016",40.1666666666667,30.2149122807018,264.946231319038
"33017",97.4166666666667,90.2324561403509,281.482699805068
"33018",64.25,67.3041666666667,448.534557748538
"33019",-6.16666666666667,3.125,138.698464912281
"33020",49.5833333333333,46.2587719298246,335.424301494477
"33021",72.75,68.0043859649123,38.2727420402859
"33022",57.6666666666667,47.765873015873,161.04417989418
"33023",56.9166666666667,65.9791666666667,292.121253654971
"33024",104.083333333333,90.8333333333333,266.795833333333
"33025",48.75,73.8,247.645029239766
"33026",81,79.0877192982456,24.9702729044834
"33027",76,64.0541666666667,122.550639619883
"33028",45.25,40.4291666666667,84.6325109649123
"33029",63.4166666666667,53.6944444444444,181.775231481481
"33030",35.4166666666667,34.7222222222222,236.499537037037
"33109",35.4166666666667,35.1704545454545,229.657723063973
"33111",30.1666666666667,42.3416666666667,323.600073099415
"33119",-6.16666666666667,2.17083333333333,119.661165935673
"33124",104.083333333333,88.5526315789474,375.499390838207
"33128",45.1666666666667,44.0833333333333,49.0918209876543
"33202",59.1666666666667,50.9772727272727,93.0265752765753
"33204",105.083333333333,83.625,156.626818783069
"33205",53.8333333333333,60.4206349206349,194.257275132275
"33207",49.6666666666667,32.0875,375.277394005848
"33208",32.8333333333333,29.3809523809524,324.312202380952
"33209",9.5,24.6969696969697,239.467291967292
"33211",74.25,76.6416666666667,328.524195906433
"33212",8.91666666666667,12.3849206349206,95.4169973544974
"33213",2.58333333333333,2.37083333333333,87.1940606725146
"33214",29,16.0119047619048,183.018948412698
"33217",84.1666666666667,89.2666666666667,495.055263157895
"33218",52.0833333333333,52.3291666666667,525.272277046784
"33219",53.0833333333333,46.3991228070175,437.461866471735
"33220",49.0833333333333,53.1041666666667,290.66730628655
"33221",57.5,58.1,5.65906432748538
"33222",34.3333333333333,24.3416666666667,386.317909356725
"33223",62.5,65.9625,89.6026864035088
"33224",101.416666666667,96.2938596491228,148.349821312541
"33225",82.5,76.8771929824561,193.720963287849
"33226",80.0833333333333,63.4083333333333,172.163669590643
"33227",54.6666666666667,57.1018518518519,34.0903231663036
"33228",76.6666666666667,61.725,313.825365497076
"33319",-6.16666666666667,2.17083333333333,119.661165935673
"33901",53.5,60.6291666666667,25.1728618421053
"33902",56.5,55.2777777777778,71.0016203703704
"33903",61.25,50.0568181818182,134.090202621453
"33904",59.3333333333333,54.6375,91.8218384502924
"33905",53.5,60.5208333333333,25.1519554093567
"33906",49.5,56.2261904761905,56.0077380952381
"33907",71.0833333333333,62.7348484848485,93.3449975949976
"34001",82.5,84.1184210526316,9.46012020792722
"34002",85.75,84.2208333333333,3.72315423976608
"34003",85.6666666666667,85.5745614035088,1.48140025990903
"34004",84.5833333333333,84.7333333333333,1.63859649122807
"34005",87.1666666666667,87.5208333333333,14.1906980994152
"34006",92.0833333333333,92.8947368421053,23.6310510071475
"34007",96.5833333333333,96.2291666666667,2.44873903508772
"34008",97.3333333333333,96.0789473684211,3.62613710201429
"34009",98.4166666666667,97.859649122807,8.14587394411955
"34010",95.25,95.530701754386,4.10201429499675
"34011",95.25,95.7291666666667,5.91657529239766
"34012",89.75,89.7291666666667,8.97066885964912
"34013",98.9166666666667,98.8712121212121,6.13077200577201
"34014",90.25,90.6136363636364,18.227873977874
"34015",98,97.1333333333333,1.16622807017544
"34016",92.3333333333333,93.0787037037037,8.41378449527959
"34017",95.8333333333333,96.3657407407407,0.593250726216413
"34018",95.8333333333333,96.0396825396825,2.77612433862434
"34019",104.25,103.217592592593,1.33181281771968
"34020",108.083333333333,109.304166666667,5.14347587719298
"34021",111.416666666667,111.138888888889,2.75787037037037
"34022",104.416666666667,104.1125,2.12666301169591
"34023",100.25,100.2125,7.07417763157895
"34024",101.583333333333,102.2125,3.39654605263158
"34025",105.833333333333,105.15,10.058918128655
"34026",98.75,100.079166666667,9.36511330409356
"34027",105.666666666667,105.383333333333,4.90964912280702
"34028",107.916666666667,106.925438596491,6.31087556855101
"34029",101.25,100.8,6.37529239766082
"34030",109.166666666667,109.228070175439,7.69123619233268
"34031",102.333333333333,102.342592592593,3.59876543209877
"34032",101.5,100.654166666667,4.76116593567252
"34033",105.583333333333,105.6625,7.91482090643275
"34034",100.916666666667,100.179824561404,3.52952404158544
"34035",112.333333333333,112.708333333333,9.06396198830409
"34036",113,111.391666666667,2.54320175438596
"34037",116,116.365740740741,5.04749909222949
"34038",112.833333333333,112.87962962963,2.00426652142338
"34039",117.916666666667,117.575,5.65635964912281
"34040",116.75,116.433333333333,3.67807017543859
"34041",118.083333333333,117.462962962963,2.07942992011619
"34042",118.083333333333,118.1,2.45438596491228
"34043",117.083333333333,116.991228070175,2.47059779077323
"34044",110.833333333333,110.885964912281,5.50016244314489
"34045",114.583333333333,115.555555555556,2.38643790849674
"34046",116.583333333333,115.8625,2.89493786549708
"34047",114.25,113.796296296296,1.7420116194626
"34048",117.416666666667,116.203703703704,5.72076978939725
"34049",129.083333333333,127.666666666667,5.8766339869281
"34050",128.166666666667,128.766666666667,2.82865497076023
"34051",125.25,125.960526315789,5.31355588044185
"34052",125.25,126.783333333333,6.15453216374268
"34053",126.5,127.277777777778,2.45669934640523
"34054",128.916666666667,129.065789473684,7.85538499025341
"34055",124.416666666667,125.329166666667,2.32052266081871
"34056",122.25,123.958333333333,7.50109649122808
"34057",122.583333333333,123.147058823529,4.75306372549019
"34058",121.75,122.447368421053,6.40525503573748
"34059",138.5,138.25,11.1967592592593
"34060",130.083333333333,129.49537037037,1.66133351488744
"34061",138.75,136.157407407407,14.727850399419
"34062",131.833333333333,133.390350877193,6.75158382066275
"34063",140.166666666667,139.55701754386,4.77936159844055
"34064",119.75,120.449074074074,5.82200889615105
"34065",83.4166666666667,84.0046296296296,8.31901325344952
"34066",82.1666666666667,83.030701754386,3.9021686159844
"34067",99,98.4291666666667,2.11789108187135
"34068",94,92.8703703703704,14.3637436456064
"34069",96.25,95.962962962963,4.75099854756717
"34070",108.833333333333,110.701754385965,5.21783625730994
"34071",110.333333333333,108.304166666667,6.04332967836258
"34072",111.666666666667,111.441666666667,2.50445906432749
"34073",107.083333333333,107.018518518519,5.03966957153232
"34074",119,118.027777777778,4.67728758169935
"34075",117.666666666667,117.4125,4.34976242690058
"34076",118.166666666667,117.99537037037,5.01427469135803
"34077",119.75,118.329166666667,5.75107821637426
"34078",130.416666666667,129.078703703704,1.19156227305737
"34079",130.833333333333,131.407407407407,6.3945170660857
"34080",138.5,138.671296296296,8.28469952795934
"34081",136.75,136.166666666667,4.28801169590643
"34082",84.3333333333333,85.5,4.5871913580247
"34104",84.5833333333333,84.7324561403509,1.72961338531514
"34135",112.333333333333,112.708333333333,9.06396198830409
"34301",81.5833333333333,82.65,7.91418128654972
"34302",81,81.0570175438596,4.69834307992203
"34303",84.5833333333333,84.8991228070175,2.57760721247564
"34304",102.75,101.395833333333,2.12490862573099
"34305",91,88.7083333333333,11.5559210526316
"34306",92.9166666666667,92.6666666666667,8.31286549707602
"34307",108.75,110.314814814815,3.68264342774147
"34308",108.75,108.701754385965,4.59900909681611
"34309",103.25,102.804166666667,4.67417763157895
"34310",106.416666666667,106.658333333333,8.58837719298246
"34311",112.333333333333,111.890350877193,9.35034925276153
"34312",112.833333333333,112.87962962963,2.00426652142338
"34313",112.5,113.212962962963,5.35884168482207
"34314",111.583333333333,110.504166666667,5.34318347953216
"34315",115.166666666667,115.478070175439,5.77302631578948
"34316",122.75,123.666666666667,4.79575163398693
"34317",124.416666666667,124.828703703704,1.90152959331881
"34318",129,129.310185185185,1.24820715323166
"34319",138.75,136.685185185185,13.6050290486565
"34900",113,112.388888888889,2.63807189542483
"35001",98.5,97.8916666666667,2.81951754385965
"35002",95.6666666666667,96.375,0.68311403508772
"35003",95.5,94.5291666666667,5.79040570175438
"35004",97.3333333333333,96.8416666666667,0.415131578947369
"35005",96.4166666666667,96.640350877193,2.47534925276153
"35006",90.5833333333333,90.3114035087719,3.77534113060429
"35007",94.6666666666667,95.275,4.14188596491228
"35008",93.5833333333333,94.4125,2.55590277777778
"35009",87.75,88.3083333333333,6.47887426900584
"35010",98.75,99.6458333333333,2.26233552631579
"35011",102.333333333333,101.9625,3.01642909356725
"35012",100.166666666667,100.35,3.17295321637427
"35013",99.3333333333333,99.4333333333333,4.28698830409357
"35014",104.083333333333,103.7125,1.29347587719298
"35015",101.166666666667,102.592592592593,6.33814451706608
"35016",103,102.030701754386,8.93689083820663
"35017",100.5,99.5666666666667,4.1312865497076
"35018",97.5833333333333,98.7416666666667,2.45606725146198
"35019",95.6666666666667,96.1342592592593,2.49684549745824
"35020",100,99.3666666666667,1.2327485380117
"35021",116.666666666667,116.041666666667,5.8515114379085
"35022",112,113.179166666667,5.41101973684211
"35023",116.666666666667,116.341666666667,4.56571637426901
"35024",112.083333333333,109.893518518519,6.39199800290487
"35025",105.333333333333,106.754385964912,7.23801981806368
"35026",114.166666666667,114.670634920635,6.76005291005291
"35027",119.083333333333,117.574561403509,7.6889619883041
"35028",103.166666666667,105.899122807018,14.2095516569201
"35029",108.666666666667,108.99537037037,15.561660312273
"35030",109.916666666667,110.201754385965,14.7355831708902
"35031",109.333333333333,107.870833333333,17.9199378654971
"35032",124.083333333333,123.850877192982,4.23501461988305
"35033",125.916666666667,124.895833333333,4.18923611111111
"35034",131.416666666667,130.850877192982,8.30754548408057
"35035",121.25,120.342105263158,7.20362248213126
"35036",123.166666666667,124.548245614035,8.29113872644573
"35037",116.583333333333,118.208333333333,4.47404970760234
"35038",120.5,121.462962962963,6.07697893972404
"35039",125.5,125.552631578947,14.7069525666017
"35040",121.916666666667,120.060185185185,7.0145470225127
"35041",124.166666666667,122.648148148148,4.2659767610748
"35042",134.083333333333,132.476851851852,7.09869734931009
"35101",98,97.1666666666667,2.95486111111111
"35103",97.3333333333333,95.4083333333333,3.5671783625731
"35108",93.5833333333333,94.4125,2.55590277777778
"35115",101.166666666667,102.592592592593,6.33814451706608
"35117",100.5,99.5666666666667,4.1312865497076
"35201",98,97.1666666666667,2.95486111111111
"35301",95.5833333333333,96.4868421052632,1.21239441195582
"35302",96,97.2166666666667,1.12309941520468
"35303",88.25,89.0375,1.92213084795321
"35304",96.6666666666667,96.05,7.11286549707602
"35305",98.0833333333333,97.6481481481482,1.66221859114016
"35306",103,103.258771929825,3.15501137102014
"35307",98.1666666666667,98.7149122807018,1.24715724496426
"35308",100,98.4791666666667,2.42534722222222
"35309",109.416666666667,107.033333333333,7.91695906432749
"35310",105.916666666667,105.754385964912,5.89079759584145
"35311",98.5,99.7037037037037,3.49037763253449
"35312",102.333333333333,105.216666666667,17.2334795321637
"35313",118.583333333333,117.513888888889,7.89971405228757
"35314",118.75,119.302631578947,4.8396686159844
"35315",118.333333333333,117.483333333333,11.637865497076
"35316",135.166666666667,133.895833333333,5.27914839181287
"35410",105.916666666667,105.425438596491,5.18741877842755
"35900",116.666666666667,116.894736842105,3.77842755035737
"35901",98.1666666666667,97.3055555555556,1.2295751633987
"35903",96.5,97.0657894736842,1.09612573099415
"36001",104.5,104.219298245614,2.95232293697206
"36002",103.25,102.675925925926,5.60039941902687
"36003",97.0833333333333,98.9473684210526,5.4430636777128
"36004",103.916666666667,102.708333333333,9.38486842105263
"36005",102.416666666667,102.254385964912,5.99573586744639
"36006",89.8333333333333,88.1041666666667,15.1278326023392
"36007",97.4166666666667,97.5,16.0570175438597
"36008",92.75,94.3684210526316,22.7448424301495
"36009",88.1666666666667,87.8625,8.31160453216373
"36010",89.3333333333333,90.7894736842105,11.0882472384665
"36011",96.8333333333333,95.7763157894737,8.82720110461338
"36012",90.8333333333333,92.1052631578947,11.8447855750487
"36013",93.8333333333333,92.4791666666667,4.79669225146199
"36014",91.3333333333333,92.3333333333333,5.17156862745098
"36015",97,95.8728070175439,13.0357781026641
"36016",98.0833333333333,96.0166666666667,11.6700292397661
"36017",85.8333333333333,87.5219298245614,14.7961744639376
"36018",85.3333333333333,85.781746031746,17.6621362433862
"36019",83.0833333333333,84.8657407407407,19.4020742556282
"36020",80.6666666666667,80.6746031746032,4.56312830687831
"36021",81.0833333333333,82.1666666666667,5.42543859649123
"36022",78.25,76.5791666666667,4.2561951754386
"36023",82.3333333333333,83.525,6.74788011695906
"36024",88.8333333333333,88.1898148148148,7.00229212055193
"36025",83.5,82.0916666666667,6.1234649122807
"36026",84.75,85.4333333333333,16.7131578947368
"36027",83.4166666666667,81.9958333333333,11.200639619883
"36028",91.25,88.5375,7.90239400584796
"36029",72.8333333333333,72.825,5.42171052631579
"36030",66.0833333333333,68.5964912280702,9.04881416504225
"36031",74.8333333333333,74.9342105263158,3.88239116309292
"36032",76.4166666666667,75.3143939393939,4.10643638768639
"36033",78,77.2361111111111,6.85151143790849
"36034",78.8333333333333,77.5039682539683,13.8579695767196
"36105",102.416666666667,102.254385964912,5.99573586744639
"36108",92.75,94.3684210526316,22.7448424301495
"36118",85.3333333333333,85.4833333333333,16.6232456140351
"36123",83.9166666666667,83.525,6.74788011695906
"36131",74.8333333333333,74.9342105263158,3.88239116309292
"38001",141.583333333333,141.7875,5.02447002923976
"38002",136.5,137.195833333333,1.76116593567251
"38003",135.083333333333,134.520833333333,3.75356359649123
"38004",131.5,130.122549019608,5.72753267973856
"38005",129.083333333333,129.861111111111,6.19444444444444
"38006",138,139.183333333333,3.5998538011696
"38007",139.583333333333,140.600877192982,6.31294671864848
"38008",134,132.810185185185,2.03415486564996
"38009",134,134.370833333333,2.7532711988304
"38010",140.583333333333,138.777777777778,13.4975490196078
"38011",138.666666666667,136.828703703704,21.3394380900508
"38012",119.75,118.166666666667,15.5833333333333
"38013",127,126.685185185185,1.70143427741467
"38014",123.083333333333,123.25462962963,2.70953612926652
"38015",125.916666666667,125.982456140351,2.43408869395712
"38016",125.333333333333,123.680555555556,9.21915849673203
"38017",127.166666666667,126.333333333333,3.88725490196079
"38018",129,127.179824561404,3.01409194282002
"38019",126.416666666667,125.460526315789,6.58979044834308
"38020",130.166666666667,126.258771929825,13.7553200129954
"38021",122.5,125.464912280702,5.58974983755685
"38022",124,124.383333333333,5.46739766081872
"38023",116.583333333333,117.916666666667,5.09953703703705
"38024",112.25,111.375,7.93484477124184
"38025",112.25,111.741228070175,7.61797433398311
"38026",124.5,124.118421052632,2.53650909681612
"38027",122.666666666667,122.895833333333,5.26599049707603
"38028",114.416666666667,113.725,14.1075292397661
"38029",116.666666666667,115.3625,5.39493786549707
"38030",114.5,112.875,15.6546160130719
"38031",124.333333333333,125.112745098039,9.25689338235295
"38032",115.75,115.912037037037,7.15234658678286
"38033",110.25,113.021929824561,19.8617608836907
"38034",110.083333333333,109.083333333333,9.45679012345679
"38035",110,110.162280701754,6.89002599090319
"38036",116,116.122807017544,1.00337069525666
"38037",130.333333333333,129.862745098039,13.1700878267974
"38038",105.083333333333,105.19298245614,24.7739603638727
"38105",139.916666666667,139.449074074074,6.12184549745823
"38118",129.75,127.495833333333,2.05736476608188
"38133",110.25,113.021929824561,19.8617608836907
"38301",140.083333333333,138.634259259259,3.83589778503995
"38302",136.25,138.406862745098,2.83930759803921
"38303",133.666666666667,132.00462962963,6.26917665214233
"38304",134.666666666667,133.259803921569,7.38618259803922
"38305",132.833333333333,132.689814814815,2.45245551924473
"38306",128.916666666667,128.898148148148,4.46205519244736
"38307",123.75,122.435185185185,5.93182643427742
"38308",127.416666666667,128.097222222222,8.05167483660132
"38309",129.333333333333,129.574074074074,4.09713144517066
"38310",126.75,127.444444444444,2.11192810457517
"38311",124.583333333333,125.62962962963,5.25753449527961
"38312",126.916666666667,128.475490196078,4.46160130718954
"38313",124.166666666667,124.763888888889,9.87765522875817
"38314",126.333333333333,126.156862745098,14.7872242647059
"38315",115,115.856481481481,1.45408950617284
"38316",113.166666666667,115.469298245614,15.0981562703054
"38317",117.916666666667,116.115740740741,9.57527687000728
"38318",116.583333333333,115.9,5.29576023391812
"38319",118.416666666667,117.570175438596,18.3111598440546
"38320",114.5,115.516666666667,21.7204678362573
"38321",112.583333333333,113.324074074074,2.49173928830791
"38322",112.75,109.675,16.9326754385965
"38323",111.083333333333,108.634259259259,18.7713553013798
"38420",115.25,115.416666666667,22.716049382716
"39001",122.25,124.661764705882,12.1861723856209
"39002",141.833333333333,141.4,1.91637426900586
"39003",142,141.475,0.36045321637427
"39004",141.333333333333,140.936274509804,0.73049428104575
"39005",139.666666666667,138.4,3.64444444444444
"39006",137,136.518518518519,1.83297022512709
"39007",139,137.399122807018,2.95723684210526
"39008",136,136.544117647059,2.76399101307189
"39009",133.416666666667,133,6.61764705882352
"39010",126.75,129.862745098039,11.4860600490196
"39011",128.833333333333,129.441666666667,5.79466374269005
"39012",142.583333333333,142.152777777778,1.09089052287582
"39013",121.583333333333,120.537037037037,12.9258351488744
"39014",123,121.916666666667,3.67274305555555
"39015",123.25,122.947368421053,7.60201429499676
"39016",122.833333333333,125.222222222222,1.93464052287582
"39017",122.833333333333,123.398148148148,3.64914669571532
"39018",124.416666666667,124.311403508772,3.2259584145549
"39019",124.5,123.194444444444,5.70588235294117
"39020",127.833333333333,127.726851851852,3.74657316630355
"39021",127.833333333333,128.308823529412,1.47809436274509
"39022",128.166666666667,128.850877192982,1.05986029889539
"39023",129.166666666667,126.6875,4.70020102339181
"39024",131.833333333333,132.482456140351,2.95183560753735
"39025",128.333333333333,130.065789473684,4.70723684210525
"39026",127.75,127.438596491228,5.5847547108512
"39027",129.583333333333,130.902777777778,2.72896241830065
"39028",134.25,134.658333333333,5.768932748538
"39029",132.5,131.867647058824,2.99484272875818
"39030",130.5,131.039473684211,2.87374106562704
"39031",130.333333333333,131.018518518519,2.42937545388526
"39032",136.75,136.627192982456,2.72250649772579
"39033",137.25,137.118421052632,2.48172514619883
"39034",139.583333333333,138.829166666667,1.27812500000001
"39035",136.416666666667,136.337962962963,2.23077795933188
"39036",138.25,137.029166666667,6.01482090643274
"39037",123.583333333333,124.94298245614,4.9329109811566
"39038",126.25,125.25462962963,8.27652959331881
"39039",120.5,120.523148148148,3.28905682643428
"39040",119.25,119.377192982456,4.29889538661469
"39041",121.416666666667,122.333333333333,5.11846405228758
"39042",122.333333333333,123.609649122807,5.70142949967511
"39043",122.333333333333,122.027777777778,5.15032679738563
"39044",120.333333333333,121.240740740741,4.31690268700073
"39045",116.666666666667,117.513888888889,3.08843954248366
"39046",116.666666666667,117.504901960784,3.25561683006536
"39107",138.666666666667,137.476851851852,2.73023329702251
"39112",142.583333333333,142.166666666667,1.15538194444445
"39113",121.583333333333,120.537037037037,12.9258351488744
"39114",121.916666666667,122.606481481481,4.4034359114016
"39117",122.833333333333,123.728070175439,4.10327322936971
"39118",124.416666666667,124.199074074074,3.01481935366739
"39119",124.5,123.194444444444,5.70588235294117
"39120",138.25,137.935185185185,2.06826434277415
"39124",131.833333333333,132.482456140351,2.95183560753735
"39127",132.166666666667,131.240740740741,2.37490922294843
"39132",138.25,137.935185185185,2.06826434277415
"39133",137.25,137.118421052632,2.48172514619883
"39134",139.166666666667,138.314814814815,1.80274146695716
"39137",123.583333333333,125.104166666667,5.19289108187135
"39145",116.666666666667,117.535087719298,2.92539798570501
"39146",118.916666666667,118.097222222222,3.87928921568628
"39214",123,121.916666666667,3.67274305555555
"39900",134.25,135.296296296296,4.51978939724036
"39901",134.25,134.4375,5.7784173976608
"42001",203.166666666667,203.504901960784,0.791207107843137
"42002",205.083333333333,205.222222222222,1.82308201058201
"42003",199.166666666667,199.55701754386,3.71917641325536
"42004",203.583333333333,203.475490196078,1.09267769607844
"42005",198.583333333333,198.807291666667,4.21177662037038
"42006",199.916666666667,199.416666666667,1.16346153846153
"42007",200.666666666667,199.661111111111,1.05006613756614
"42008",195.5,194.921568627451,10.3997140522876
"42009",189.166666666667,190.147058823529,7.34247344771242
"42010",187.75,188.101851851852,3.19326434277415
"42011",196.083333333333,196.367647058824,1.03390522875817
"42012",189.916666666667,190.127450980392,5.19107434640523
"42013",192.833333333333,192.151041666667,1.95668402777778
"42014",191.416666666667,191.234375,2.92057291666665
"42015",197.666666666667,198.567708333333,4.6363136574074
"42016",189.666666666667,188.509259259259,4.64696804647786
"42017",188.333333333333,188.308823529412,1.94944852941175
"42018",185.5,183.78431372549,3.26480800653595
"42019",188.083333333333,186.074074074074,6.22703340595498
"42020",185.166666666667,186.004901960784,3.41013071895425
"42021",186,184.787037037037,9.75835148874366
"42022",185.666666666667,187.442708333333,5.22288773148148
"42023",177,176.162280701754,8.85067413905133
"42024",180.416666666667,180.811111111111,2.81395502645502
"42025",180.416666666667,180.294117647059,3.58517156862745
"42026",177.25,177.093137254902,2.76725898692811
"42027",179.333333333333,179.921568627451,0.950061274509797
"42028",179.25,178.307291666667,7.49510995370369
"42029",203,203.509803921569,2.52507148692811
"42030",198.083333333333,198.567708333333,1.89186921296296
"42031",196.5,197.666666666667,1.33333333333334
"42032",185.916666666667,187.642156862745,8.63000408496733
"42033",193.833333333333,194.119791666667,1.98145254629629
"42034",196.166666666667,196.518518518519,2.35911401597676
"42036",183.083333333333,183.754901960784,1.96915849673202
"42037",177.75,179.770833333333,2.5125
"42038",179.666666666667,179.260416666667,2.68877314814815
"42039",172.833333333333,172.18137254902,7.02711397058823
"42040",176.5,176.736842105263,9.37983268356075
"42050",200.75,201.401041666667,3.14372106481481
"42051",197.25,196.754901960784,0.574193218954249
"42052",198,197.40625,2.32118055555556
"42053",195.916666666667,195.394736842105,4.44432261208577
"42054",186.583333333333,186.161764705882,8.57158905228759
"42055",193.75,194.039215686275,2.02614379084968
"42056",193.75,194.036458333333,8.5962673611111
"42057",186.333333333333,185.513157894737,1.65220922677063
"42058",180.833333333333,181.686274509804,2.46313316993464
"42059",180.916666666667,180.838888888889,3.45582010582011
"42060",175.916666666667,175.955882352941,2.06781045751634
"42061",173.333333333333,172.421568627451,4.48825571895424
"42062",178.166666666667,179.021929824561,3.10790285899934
"42101",203.166666666667,203.504901960784,0.791207107843137
"42102",205.916666666667,205.519230769231,1.15064102564102
"42104",201.583333333333,201.717592592593,4.1912899419027
"42105",200.416666666667,200.725490196078,2.9702818627451
"42106",200.666666666667,199.942307692308,0.781695156695155
"42107",199.833333333333,199.145833333333,3.46435185185186
"42108",195.5,196.156862745098,13.9243770424836
"42113",192.833333333333,192.151041666667,1.95668402777778
"42114",191.416666666667,191.228070175439,2.80774853801168
"42119",188.083333333333,186.074074074074,6.22703340595498
"42121",186,184.787037037037,9.75835148874366
"42122",185.083333333333,184.950980392157,5.76046772875816
"42123",178.75,179.348039215686,3.40211397058824
"42124",180.416666666667,180.989583333333,3.13599537037036
"42125",179.583333333333,179.384259259259,3.41678013798112
"42128",177.416666666667,178.130208333333,6.33515624999998
"42137",177.75,179.770833333333,2.5125
"42139",172.833333333333,172.439814814815,7.816017610748
"42140",176.5,176.736842105263,9.37983268356075
"42206",200.666666666667,199.942307692308,0.781695156695155
"42207",199.833333333333,199.145833333333,3.46435185185186
"42208",195.5,196.156862745098,13.9243770424836
"42214",191.416666666667,191.228070175439,2.80774853801168
"42221",186.166666666667,184.819444444444,9.60232843137256
"42240",176.5,176.736842105263,9.37983268356075
"42301",177.416666666667,177.180555555556,8.08680555555554
"42302",182.25,182.421568627451,1.66447099673202
"42303",175.166666666667,174.087962962963,5.76509168482207
"42304",179.75,179.151960784314,2.05749591503268
"42305",181.5,181.25,5.87685185185185
"42306",183.5,183.859649122807,2.21608999350228
"42307",196.75,195.890625,7.29788773148147
"42308",196.666666666667,196.057291666667,4.51270254629629
"42309",193.916666666667,193.161764705882,3.1549223856209
"42310",190.166666666667,191.421296296296,5.52081063907045
"42311",199.25,198.87037037037,0.840470679012349
"42312",200.416666666667,200.509259259259,3.63716412490921
"42313",200.75,200.21568627451,3.05126633986928
"42314",191.416666666667,191.333333333333,2.74999999999999
"42405",181.5,181.25,5.87685185185185
"42407",196.75,195.890625,7.29788773148147
"42410",188.75,188.75,2.64624183006536
"42411",199.25,198.87037037037,0.840470679012349
"42414",191.416666666667,191.228070175439,2.80774853801168
"42901",189.75,190.648148148148,2.32480029048655
"42902",191.916666666667,191.019607843137,2.45271650326796
"42903",193.916666666667,193.803921568627,4.35671977124182
"42904",181.5,180.955882352941,3.086039624183
"42905",193.833333333333,194.558823529412,1.6890318627451
"42906",193.916666666667,193.803921568627,4.35671977124182
"43001",-90.8333333333333,-88.4099099099099,48.7763805472139
"43002",-85.25,-84.9252136752137,13.1296764882291
"43003",-81.4166666666667,-83.3288288288288,5.46602852852853
"43004",-91.4166666666667,-91.5142276422764,13.758993902439
"43005",-50.5833333333333,-52.2727272727273,11.5187815656566
"43006",-53.3333333333333,-53.8098958333333,7.85494371639785
"43007",-57.4166666666667,-56.8978494623656,14.0424581839904
"43008",-38.5833333333333,-38.4947916666667,4.75803651433692
"43009",-30.1666666666667,-29.6206896551724,1.14116379310345
"43010",-35.0833333333333,-34.0194444444444,1.96488665389527
"43011",-21.25,-24.8936781609195,29.01383757526
"43012",-57.6666666666667,-67.4191176470588,49.736736234898
"43013",-99.75,-100.436274509804,3.60202205882353
"43014",-61.8333333333333,-64.4333333333333,18.6674019607843
"43015",-112.5,-110.618686868687,14.4210200968014
"43016",-35.1666666666667,-36.9107142857143,8.77208259847149
"43017",-38.9166666666667,-41.5591397849462,23.2121266427718
"43018",-33.9166666666667,-35.1145833333333,2.19254032258065
"43019",-53,-58.2903225806452,47.1605884109916
"43020",-33.25,-33.7261904761905,1.9294532627866
"43021",-34.1666666666667,-34.9885057471264,1.33220443349754
"43022",-47.8333333333333,-47.1901041666667,3.90960321460573
"43023",-51.5833333333333,-52.3602150537634,3.17795698924731
"43106",-53.8333333333333,-53.9635416666667,8.67335909498208
"43108",-36.6666666666667,-36.9821428571429,1.4240520282187
"44001",82.5833333333333,79.3958333333333,32.3912037037037
"44002",73.75,74.3333333333333,26.1935763888889
"44003",80.75,75.8722222222222,25.2151455026455
"44004",84.25,83.3802083333333,24.9657118055556
"44005",76.8333333333333,75.2,6.31169590643275
"44006",33.75,31.8125,23.6841191520468
"44007",35.75,39.9365079365079,61.8145171957672
"44008",67.4166666666667,66.1458333333333,40.1519554093567
"44009",62.25,55.7291666666667,87.2075109649123
"44010",35.9166666666667,40.1008771929825,85.5683479532164
"44011",36.8333333333333,38.9583333333333,70.6737764550265
"44012",65.5833333333333,64.2103174603175,32.3511243386243
"44013",62.4166666666667,62.4791666666667,42.4494700292398
"44014",72.8333333333333,73.5666666666667,11.1904970760234
"44015",71.1666666666667,68.7625,18.9585343567251
