"stateroute","env.point","env.mean","env.var"
"18008",7683.7,8181.48072686244,8181.48072686244
"18009",8709.45,8331.23953404287,8331.23953404287
"18010",8067.35,7015.22171961399,7015.22171961399
"18011",8306.725,7980.79288208912,7980.79288208912
"18012",8463.75,8340.29771051049,8340.29771051049
"18013",7795.8,7582.50891582484,7582.50891582484
"18014",7818.375,7933.26487473,7933.26487473
"18015",7539.425,7984.18702222349,7984.18702222349
"18016",8095.875,8087.43561981328,8087.43561981328
"18102",8867.725,8097.52246433204,8097.52246433204
"18105",8723.675,8201.03160072408,8201.03160072408
"18112",8463.75,8340.29771051049,8340.29771051049
"18116",8617.775,8087.48646967341,8087.48646967341
"21001",6372.35,6550.97274736774,6550.97274736774
"21002",5752.45,6886.52494675807,6886.52494675807
"21003",5932.41025641026,6659.6197120998,6659.6197120998
"21004",6227.125,6467.21744053881,6467.21744053881
"21005",6276.4,6454.26825263478,6454.26825263478
"21006",6735.25,6212.03270388802,6212.03270388802
"21007",5770.95,6258.56836042703,6258.56836042703
"21008",7242.925,6726.95006578805,6726.95006578805
"21009",3786.62857142857,5986.6928697077,5986.6928697077
"21010",5957.9,6344.06628815255,6344.06628815255
"21105",7752.725,6407.46478155951,6407.46478155951
"21107",5770.95,6257.32867703647,6257.32867703647
"21108",7242.925,6726.95006578805,6726.95006578805
"21109",7998.225,6636.94678900692,6636.94678900692
"21900",6276.4,6454.26825263478,6454.26825263478
"21901",6276.4,6454.26825263478,6454.26825263478
"21921",6276.4,6454.26825263478,6454.26825263478
"25001",6977.85,7375.5016192771,7375.5016192771
"25002",6795.875,6287.28411724992,6287.28411724992
"25003",5306.6,6331.642400825,6331.642400825
"25004",7354.275,7367.1748362478,7367.1748362478
"25005",7552.3,7334.08621509277,7334.08621509277
"25006",7790.525,7627.05998376142,7627.05998376142
"25007",7665.425,6767.36941417641,6767.36941417641
"25008",7671.55,7639.96849194908,7639.96849194908
"25009",6629.71428571429,6402.21374889986,6402.21374889986
"25010",7678.275,7607.26850430154,7607.26850430154
"25011",6929.9,7440.83100657391,7440.83100657391
"25012",7429.175,7546.81433507471,7546.81433507471
"25013",7342.15,7104.59590619173,7104.59590619173
"25014",6625.375,6868.54977532006,6868.54977532006
"25015",7168.9,7183.67842579417,7183.67842579417
"25016",5338.51851851852,5718.43861964688,5718.43861964688
"25017",6806.325,6452.8378816315,6452.8378816315
"25018",7000.725,6538.13462810245,6538.13462810245
"25019",7265.025,7445.85750189012,7445.85750189012
"25020",6420.15,6758.69366251496,6758.69366251496
"25021",7311.375,7056.06084323677,7056.06084323677
"25022",6463.5641025641,6589.18854819207,6589.18854819207
"25023",7724.35,6662.06744321421,6662.06744321421
"25024",5148.48648648649,6518.90040841757,6518.90040841757
"25025",6474,6020.22071172355,6020.22071172355
"25026",5964.1,6417.0687524024,6417.0687524024
"25027",4475.95,6180.33591807309,6180.33591807309
"25028",5549.41025641026,5548.46658119588,5548.46658119588
"25029",6203.87179487179,6224.00474413054,6224.00474413054
"25030",6752.58974358974,6595.49566413663,6595.49566413663
"25031",6243.275,6012.62897242666,6012.62897242666
"25032",6177.12820512821,5511.35603255687,5511.35603255687
"25033",5698.975,4650.00655824362,4650.00655824362
"25035",4102.4,5027.69166407225,5027.69166407225
"25036",3991.4358974359,2858.88847873332,2858.88847873332
"25037",7880.175,7344.17942570285,7344.17942570285
"25038",7296.52631578947,6934.34266344,6934.34266344
"25039",4167.71428571429,5022.91369843183,5022.91369843183
"25040",5698.975,4655.73656253334,4655.73656253334
"25051",1978.8125,5448.94953710606,5448.94953710606
"25052",7819.275,6853.45894901886,6853.45894901886
"25053",5512.5641025641,7246.50149068668,7246.50149068668
"25054",7529.65,7329.62398338427,7329.62398338427
"25055",6906.6,7239.07557526246,7239.07557526246
"25056",7455.575,7644.33734633814,7644.33734633814
"25057",8107.125,7682.89044547136,7682.89044547136
"25058",6945.075,7399.73421123686,7399.73421123686
"25059",7012.325,7229.52545507903,7229.52545507903
"25060",7244.95,7278.58149949184,7278.58149949184
"25061",5880.7,7343.63915497328,7343.63915497328
"25062",2567.275,6501.2112323449,6501.2112323449
"25063",8359.175,7202.34851993052,7202.34851993052
"25064",7198.35,6614.45636943774,6614.45636943774
"25065",5177.52631578947,6778.8215408636,6778.8215408636
"25066",7175.475,6783.0512392773,6783.0512392773
"25067",6512.8,6300.09703592575,6300.09703592575
"25068",4685.4,6067.23073677301,6067.23073677301
"25069",6370.48571428571,6198.71137778825,6198.71137778825
"25070",6502.28947368421,5774.59494159924,5774.59494159924
"25071",6471.30769230769,6479.30174438806,6479.30174438806
"25072",7080.7,6495.81245899331,6495.81245899331
"25073",5944.525,6293.22170399454,6293.22170399454
"25074",6270.375,6091.53728291001,6091.53728291001
"25075",6663.88888888889,5722.40210320891,5722.40210320891
"25076",5585.95,5847.38862963401,5847.38862963401
"25077",3448.05555555556,4373.97002727228,4373.97002727228
"25078",5002.48275862069,4259.36937707827,4259.36937707827
"25079",4981.89743589744,4241.88149404865,4241.88149404865
"25080",3932.35,4028.76475467962,4028.76475467962
"25081",6775.97435897436,6657.8990535148,6657.8990535148
"25082",6642.575,6519.46944206778,6519.46944206778
"25083",1754.84615384615,1765.84758908159,1765.84758908159
"25084",7319.9,7359.68395733509,7359.68395733509
"25085",5577.84615384615,5986.86643764005,5986.86643764005
"25086",6609.5,6231.88400105329,6231.88400105329
"25087",2838.6,6087.63379946821,6087.63379946821
"25088",6757.55,6526.55751535475,6526.55751535475
"25105",7397.6,7389.43514387232,7389.43514387232
"25107",8101.575,7103.87152081911,7103.87152081911
"25108",7929.325,7644.62621263931,7644.62621263931
"25109",6629.71428571429,6402.21374889986,6402.21374889986
"25113",7566.05,7190.38865591224,7190.38865591224
"25116",6453.4,5711.29334797683,5711.29334797683
"25117",6806.325,6452.8378816315,6452.8378816315
"25123",7724.35,6662.06744321421,6662.06744321421
"25129",6203.87179487179,6223.94682440014,6223.94682440014
"25132",5266.94871794872,5910.37066173593,5910.37066173593
"25135",-594.368421052632,4550.5872566543,4550.5872566543
"25137",7880.175,7343.90010242539,7343.90010242539
"25138",7296.52631578947,6934.92606065689,6934.92606065689
"25151",7263.8,7388.82746898924,7388.82746898924
"25159",7012.325,7229.41705871126,7229.41705871126
"25165",7172.05128205128,6854.31828243838,6854.31828243838
"25170",6502.28947368421,5774.59494159924,5774.59494159924
"25172",7281.425,6443.54166007028,6443.54166007028
"25175",6663.88888888889,5720.84906488781,5720.84906488781
"25176",6674.5,6116.22139636784,6116.22139636784
"25178",3638.06896551724,4275.95144997237,4275.95144997237
"25180",2508.94736842105,3911.20672784886,3911.20672784886
"25183",36.0833333333333,1772.94764026027,1772.94764026027
"25207",7180.85,7346.75580097721,7346.75580097721
"25283",5592.64102564103,1693.32679516492,1693.32679516492
"25901",7670.575,7647.63703558237,7647.63703558237
"25902",7559.275,7525.57886233967,7525.57886233967
"25903",5202.925,7211.03347419891,7211.03347419891
"25904",5955.94871794872,6827.18051650613,6827.18051650613
"25905",7139.3,6874.77105438856,6874.77105438856
"25906",7605.775,6672.21108149909,6672.21108149909
"25907",6198.79487179487,4237.96434812588,4237.96434812588
"25908",6158.26315789474,6625.42873946535,6625.42873946535
"25909",7806.45,6684.13841448715,6684.13841448715
"25910",5555.3947368421,5700.74961223823,5700.74961223823
"25911",6533.71794871795,5889.41346909288,5889.41346909288
"25912",5585.95,5857.28291842081,5857.28291842081
"25913",7696.125,6152.32457630247,6152.32457630247
"25915",7232.97222222222,5930.9845245308,5930.9845245308
"25916",5970.89743589744,6128.40183096244,6128.40183096244
"25917",8007.35,7417.71667415608,7417.71667415608
"25918",6971.475,6166.49445717642,6166.49445717642
"25919",6353.4,6255.11613032713,6255.11613032713
"25920",6929.075,5804.51443784622,5804.51443784622
"25921",-1038.375,6021.54874836475,6021.54874836475
"25922",6579.025,6454.43179929906,6454.43179929906
"25923",1305.11111111111,5603.4513665518,5603.4513665518
"25925",7232.97222222222,5930.9845245308,5930.9845245308
"27001",8087.55,6399.78620955198,6399.78620955198
"27002",7355.775,7609.23667782677,7609.23667782677
"27003",6707.925,6298.68296816651,6298.68296816651
"27004",7876.4,7423.70629252096,7423.70629252096
"27005",7342.2,7237.20981405298,7237.20981405298
"27006",6989.825,7189.42963972131,7189.42963972131
"27007",6508.8947368421,6948.87308582081,6948.87308582081
"27008",7858.2,7029.43698392496,7029.43698392496
"27009",8155.05,7513.85249668896,7513.85249668896
"27010",5904.775,7179.92766876394,7179.92766876394
"27011",7748.825,7476.29441799771,7476.29441799771
"27012",6908.75,7235.91052744553,7235.91052744553
"27013",7799.225,7434.92712293628,7434.92712293628
"27014",6658.05,7125.95858899908,7125.95858899908
"27015",8565.575,7788.01801223582,7788.01801223582
"27016",8677.6,7893.00047398069,7893.00047398069
"27017",6472.925,7373.49090106927,7373.49090106927
"27018",6602.7,7062.57062938309,7062.57062938309
"27019",7230.575,7690.5474013374,7690.5474013374
"27020",7578.975,7788.04524822823,7788.04524822823
"27021",6179.925,6936.54074473185,6936.54074473185
"27022",7556.55,7638.18357329402,7638.18357329402
"27023",8555.65,7692.40689250033,7692.40689250033
"27024",7405.05,7711.16036949009,7711.16036949009
"27025",6931.375,6933.48905984524,6933.48905984524
"27026",8492.425,8122.62272765251,8122.62272765251
"27027",7530.45,7619.72011944452,7619.72011944452
"27028",6894.175,7033.80104346119,7033.80104346119
"27029",6982.2,6779.88400258097,6779.88400258097
"27030",7193.15,8046.62411796931,8046.62411796931
"27031",7336.325,7883.82925409616,7883.82925409616
"27032",6959,7333.92400271955,7333.92400271955
"27033",7066.55,7124.65834566018,7124.65834566018
"27034",7363.15,7397.73330147276,7397.73330147276
"27035",7590.45,7755.91636455022,7755.91636455022
"27036",6283.825,7985.84804883484,7985.84804883484
"27037",8553.7,8055.03848032977,8055.03848032977
"27038",7899.325,7448.35413119292,7448.35413119292
"27039",8030.275,7906.22557593078,7906.22557593078
"27040",8696.7,8462.02855153458,8462.02855153458
"27041",8562.475,8514.08505106321,8514.08505106321
"27042",7311.1,7442.43159193938,7442.43159193938
"27043",7175.075,7485.73667497293,7485.73667497293
"27044",7547.575,7041.10273926925,7041.10273926925
"27045",7094.8,7645.67080011194,7645.67080011194
"27046",7968.575,7828.66033307748,7828.66033307748
"27047",7967.5,7739.42719240411,7739.42719240411
"27048",7297.025,7602.09822930871,7602.09822930871
"27049",5742.76923076923,6831.67476391373,6831.67476391373
"27050",7419.65,7354.06427942277,7354.06427942277
"27051",6109.25,7214.12891022193,7214.12891022193
"27052",7125.725,6745.57514884924,6745.57514884924
"27053",6977.7,7342.48961745693,7342.48961745693
"27054",6633.975,7258.13542720985,7258.13542720985
"27055",6718.3,7224.57307589422,7224.57307589422
"27056",6266.25,6163.86041324061,6163.86041324061
"27057",7333.4,7555.65797843811,7555.65797843811
"27058",7835.325,7598.64330870569,7598.64330870569
"27102",7480.4,7616.2029080503,7616.2029080503
"27111",7931.775,7439.52069526865,7439.52069526865
"27112",6908.75,7235.99408394936,7235.99408394936
"27117",6472.925,7373.21655524709,7373.21655524709
"27119",7407.95,7684.87063772317,7684.87063772317
"27122",7556.55,7638.46391819919,7638.46391819919
"27123",8555.65,7692.794252894,7692.794252894
"27142",8218.45,7707.63525799597,7707.63525799597
"27155",6718.3,7224.4301867287,7224.4301867287
"27156",7758.525,7334.3454165071,7334.3454165071
"27158",7835.325,7598.64330870569,7598.64330870569
"27301",8199.725,6658.74715720402,6658.74715720402
"27302",7588.025,7616.542107084,7616.542107084
"27303",7611.6,7634.68320387983,7634.68320387983
"27304",7823.7,7545.68922826671,7545.68922826671
"27305",5537.275,6174.76329234699,6174.76329234699
"27306",7673.575,7435.3033878943,7435.3033878943
"27307",6997.075,7195.17412560475,7195.17412560475
"27308",6494.125,7051.85220039636,7051.85220039636
"27309",6603,7102.42001603801,7102.42001603801
"27310",6657.725,7449.38634621006,7449.38634621006
"27311",7563.225,7255.04672041371,7255.04672041371
"27312",6774.075,7160.12755441347,7160.12755441347
"27313",6753.925,7142.16276996931,7142.16276996931
"27314",6130.625,6876.6517043015,6876.6517043015
"27315",6509.4,7352.24450136213,7352.24450136213
"27316",6231.41025641026,7014.24121621319,7014.24121621319
"27317",6597.95,6819.35147335048,6819.35147335048
"27318",6693.8,7101.6997325821,7101.6997325821
"27319",6806,7390.05296057131,7390.05296057131
"27320",8508.275,7534.05313384534,7534.05313384534
"27321",6986.775,7267.65659333622,7267.65659333622
"27322",7979.9,7832.24369827605,7832.24369827605
"27323",7524.075,7741.69357427249,7741.69357427249
"27324",7506.925,7795.58211783866,7795.58211783866
"27325",7755.425,7699.47015205896,7699.47015205896
"27326",6544.95,7523.86323385693,7523.86323385693
"27327",6520.275,7332.05595241926,7332.05595241926
"27328",7502.45,7219.04016887703,7219.04016887703
"27329",7471.35,7959.89961801511,7959.89961801511
"27330",8404.25,8002.12100779671,8002.12100779671
"27331",7814.3,7459.68142305483,7459.68142305483
"27332",8067.6,7535.92824727976,7535.92824727976
"27333",7078.9,7594.15860374976,7594.15860374976
"27334",6650.325,7518.92668206421,7518.92668206421
"27335",8728.55,8350.58599852562,8350.58599852562
"27336",8352.625,8060.76006288232,8060.76006288232
"27337",8059.225,8039.54045892766,8039.54045892766
"27430",8404.25,8002.12100779671,8002.12100779671
"27900",7970.675,7847.56251386474,7847.56251386474
"33001",6647.4,7246.15913083726,7246.15913083726
"33002",7826.175,7276.58068192451,7276.58068192451
"33003",7588.625,7571.92014815443,7571.92014815443
"33004",5933.95,6198.35688464409,6198.35688464409
"33005",7752.75,7595.50735293093,7595.50735293093
"33006",7157.33333333333,6599.09019048993,6599.09019048993
"33007",7974.875,6545.29212928237,6545.29212928237
"33008",7715.275,7301.01208722555,7301.01208722555
"33009",5880.55,6162.44263829829,6162.44263829829
"33010",4721.125,4852.10075072824,4852.10075072824
"33011",5824.525,5907.15074427547,5907.15074427547
"33012",5029.08108108108,4913.76501895762,4913.76501895762
"33013",3400.15,3951.49858708649,3951.49858708649
"33014",6114.05,4294.31592540603,4294.31592540603
"33015",2902.4,4567.69765715386,4567.69765715386
"33016",5769.175,6064.64566178745,6064.64566178745
"33017",3487.875,3808.98745662901,3808.98745662901
"33018",5167.475,4995.39481266883,4995.39481266883
"33019",6061.97435897436,4586.86980460243,4586.86980460243
"33020",3386.2,3412.7081224689,3412.7081224689
"33021",3287.975,4357.69300833693,4357.69300833693
"33022",4104.325,5880.66043179429,5880.66043179429
"33023",3379.05,3444.48058990242,3444.48058990242
"33024",2812.175,3474.00696790458,3474.00696790458
"33025",3136.025,4516.86538279804,4516.86538279804
"33026",6048.175,4400.24173889624,4400.24173889624
"33027",3681.4,5155.08668599115,5155.08668599115
"33028",4429.775,5951.58825430014,5951.58825430014
"33029",6519.28,7387.45843392134,7387.45843392134
"33030",7903.5,7320.54213492793,7320.54213492793
"33109",6357.2,7301.3610957994,7301.3610957994
"33111",6558.8,5868.86352115811,5868.86352115811
"33119",6069.05263157895,4536.13492077444,4536.13492077444
"33124",3292.625,3510.89284258788,3510.89284258788
"33128",5092.25,5788.50187374572,5788.50187374572
"33202",7177.25,7586.03757284091,7586.03757284091
"33204",4014.825,5537.2330730251,5537.2330730251
"33205",6718.525,7631.25496892061,7631.25496892061
"33207",6743.3,6230.15622909253,6230.15622909253
"33208",6235.58974358974,6157.37336621794,6157.37336621794
"33209",4628.46153846154,4943.65329665784,4943.65329665784
"33211",3297.975,4498.14933222111,4498.14933222111
"33212",6161.275,5382.98021407935,5382.98021407935
"33213",4577.225,4459.94814851113,4459.94814851113
"33214",2028.625,3421.05230542123,3421.05230542123
"33217",3196.125,3293.96580532781,3293.96580532781
"33218",5075.95,4711.55825861237,4711.55825861237
"33219",5497.65,4319.72976294545,4319.72976294545
"33220",5801.4,3698.71930003104,3698.71930003104
"33221",6613.225,4027.1107763691,4027.1107763691
"33222",6091.45,6028.13092106586,6028.13092106586
"33223",3744.475,3311.54067199433,3311.54067199433
"33224",5359.2,2912.19842090651,2912.19842090651
"33225",3822.25,4867.96456945633,4867.96456945633
"33226",3364.6,4448.33084569582,4448.33084569582
"33227",4989.1,4965.08462335925,4965.08462335925
"33228",6839.425,5321.18482553573,5321.18482553573
"33319",6069.05263157895,4536.13492077444,4536.13492077444
"33901",2635.925,3495.47879752714,3495.47879752714
"33902",2347,2883.17838250798,2883.17838250798
"33903",2241.9,3047.49838816729,3047.49838816729
"33904",2601.225,2900.47542028762,2900.47542028762
"33905",2825.425,3516.82737336478,3516.82737336478
"33906",7541.075,7608.89744493546,7608.89744493546
"33907",6145.35,7587.42206302918,7587.42206302918
"34001",7019.35,7114.42465874534,7114.42465874534
"34002",6846.975,6865.64245788871,6865.64245788871
"34003",6907.175,6787.13746591701,6787.13746591701
"34004",6768.575,6731.4707178362,6731.4707178362
"34005",7978.9,6360.21481268624,6360.21481268624
"34006",5211,5777.06429102494,5777.06429102494
"34007",6950.625,6910.5563838954,6910.5563838954
"34008",7045.5,6867.4159236692,6867.4159236692
"34009",6847.075,6985.98710437904,6985.98710437904
"34010",7072.075,6951.97108513058,6951.97108513058
"34011",7094.075,6954.58122343312,6954.58122343312
"34012",6941.65,6851.42709806145,6851.42709806145
"34013",6982.35,6923.75954940005,6923.75954940005
"34014",6522.6,6173.14668151357,6173.14668151357
"34015",6482.85,6725.61097607475,6725.61097607475
"34016",6692.05,6669.36382158777,6669.36382158777
"34017",6793.075,6690.85779929258,6690.85779929258
"34018",5884.625,6289.15052595893,6289.15052595893
"34019",6612.45,7029.2483904676,7029.2483904676
"34020",7122.25,7028.5265591784,7028.5265591784
"34021",6854.7,7043.54962881416,7043.54962881416
"34022",7303.025,7024.67255739836,7024.67255739836
"34023",6783.55,7011.6600014185,7011.6600014185
"34024",7317.825,7049.82661129875,7049.82661129875
"34025",6763.95,6868.9536900335,6868.9536900335
"34026",6933.475,6938.81344730003,6938.81344730003
"34027",6909.1,6867.11799881382,6867.11799881382
"34028",7295.075,6867.77909621574,6867.77909621574
"34029",6876.425,6987.64392188076,6987.64392188076
"34030",7156.075,6969.01629027449,6969.01629027449
"34031",6954.525,6912.41196203858,6912.41196203858
"34032",6678.825,6919.53814525894,6919.53814525894
"34033",6962,6923.71000204311,6923.71000204311
"34034",7136.6,6888.38416807257,6888.38416807257
"34035",7618.25,7097.20695932728,7097.20695932728
"34036",7724.1,7149.80167999719,7149.80167999719
"34037",7784.525,7152.52049509551,7152.52049509551
"34038",7018.375,7173.68212077211,7173.68212077211
"34039",7093.75,7351.56292798217,7351.56292798217
"34040",7213.525,7087.55469608593,7087.55469608593
"34041",7280.65,7078.08321056909,7078.08321056909
"34042",7155.65,7078.03353160646,7078.03353160646
"34043",7237.025,7061.98846635432,7061.98846635432
"34044",7187.45,7018.60578806432,7018.60578806432
"34045",6481.15,6998.96091829207,6998.96091829207
"34046",6590.2,6984.58040895638,6984.58040895638
"34047",7491.45,7045.38390580651,7045.38390580651
"34048",6933.725,7012.13921104006,7012.13921104006
"34049",7349,6950.63451964943,6950.63451964943
"34050",6233.625,6667.67518361953,6667.67518361953
"34051",6562.275,6729.12068219059,6729.12068219059
"34052",6590.1,6702.28041699107,6702.28041699107
"34053",6550.075,6788.66028087703,6788.66028087703
"34054",6438.525,6797.93604167542,6797.93604167542
"34055",7281.875,6843.43654830733,6843.43654830733
"34056",6613.8,6825.1682002442,6825.1682002442
"34057",6848.475,6888.02465684225,6888.02465684225
"34058",6780.5,6821.04994310114,6821.04994310114
"34059",7672.55,7219.23888292761,7219.23888292761
"34060",6888.475,7136.44067882756,7136.44067882756
"34061",7004.05,7570.29085383863,7570.29085383863
"34062",8939.525,7596.16274879574,7596.16274879574
"34063",5725.17857142857,7357.02292510595,7357.02292510595
"34064",6491.025,6880.5740177189,6880.5740177189
"34065",7186.875,7029.58328243855,7029.58328243855
"34066",6889.075,6743.12476011936,6743.12476011936
"34067",6858.1,6927.67485683365,6927.67485683365
"34068",7056.175,6947.07637163205,6947.07637163205
"34069",6519.175,6828.10289395002,6828.10289395002
"34070",6807.475,7087.44822692966,7087.44822692966
"34071",7104.5,7047.9595930387,7047.9595930387
"34072",6435.2,6968.72080482785,6968.72080482785
"34073",7072.1,6953.70080991169,6953.70080991169
"34074",8289.825,7285.72310723714,7285.72310723714
"34075",7076.775,7143.04408260196,7143.04408260196
"34076",6612.925,6906.1573411914,6906.1573411914
"34077",7472.6,6973.09609380947,6973.09609380947
"34078",6546.325,6801.19764156604,6801.19764156604
"34079",7055.275,6785.26278644187,6785.26278644187
"34080",6510.75,7140.2062838921,7140.2062838921
"34081",4515.45,7584.67229304835,7584.67229304835
"34082",6872.275,6620.54218528706,6620.54218528706
"34104",7259.425,6717.44257353184,6717.44257353184
"34135",7404.175,7090.29318706951,7090.29318706951
"34301",7871.65,7237.77819320672,7237.77819320672
"34302",6865.4,6893.27691616471,6893.27691616471
"34303",7395.025,6683.905800264,6683.905800264
"34304",6801.675,6989.12125120555,6989.12125120555
"34305",6800.35,6984.31663990626,6984.31663990626
"34306",6693.075,6560.06099050588,6560.06099050588
"34307",6760.4,7196.29793967221,7196.29793967221
"34308",7013,6952.34694808567,6952.34694808567
"34309",6767.55,6942.86490219925,6942.86490219925
"34310",6864.25,7126.65679135605,7126.65679135605
"34311",7668.65,7071.72790166577,7071.72790166577
"34312",7034.6,7171.91146032284,7171.91146032284
"34313",6943.2,7047.54546263391,7047.54546263391
"34314",7224.825,7004.91372013877,7004.91372013877
"34315",6741.35,7065.62639808416,7065.62639808416
"34316",6448.725,6771.73154521023,6771.73154521023
"34317",7448.125,6885.71273849525,6885.71273849525
"34318",6637.475,7304.312785479,7304.312785479
"34319",8239.9,7526.27387862053,7526.27387862053
"34900",7367.55,7048.0857498099,7048.0857498099
"35001",4159.825,5863.58035312229,5863.58035312229
"35002",6590.125,6744.4315671155,6744.4315671155
"35003",6759.55,6922.11936247186,6922.11936247186
"35004",6519.75,6905.80498158585,6905.80498158585
"35005",7168.2,6940.93255639504,6940.93255639504
"35006",7759.825,6860.0096901551,6860.0096901551
"35007",6258.4,6699.13936516914,6699.13936516914
"35008",6867.6,6832.86793142912,6832.86793142912
"35009",7470.175,6788.30484647411,6788.30484647411
"35010",6846.75,6942.51527963332,6942.51527963332
"35011",7137.65,6967.57897578612,6967.57897578612
"35012",6913.275,6915.84359718361,6915.84359718361
"35013",6778.3,6852.76227505643,6852.76227505643
"35014",7330.3,6858.59463708192,6858.59463708192
"35015",6631.775,6656.66410409847,6656.66410409847
"35016",7005.2,6657.47860303565,6657.47860303565
"35017",6364.475,6617.89521098083,6617.89521098083
"35018",6529.275,6680.47871933893,6680.47871933893
"35019",6285.325,6823.26695147316,6823.26695147316
"35020",6031.475,6222.72682654915,6222.72682654915
"35021",7695.475,7184.31594505988,7184.31594505988
"35022",7065.95,7433.73383764816,7433.73383764816
"35023",6925.1,8013.96616911515,8013.96616911515
"35024",6873.65,6894.04175315698,6894.04175315698
"35025",6569.375,6817.88296345811,6817.88296345811
"35026",7088.725,7896.55565988628,7896.55565988628
"35027",7807.1,7537.98852839496,7537.98852839496
"35028",6919.35,6874.31234922596,6874.31234922596
"35029",6830.5,7029.27090548527,7029.27090548527
"35030",6626.675,6679.62087207664,6679.62087207664
"35031",7808.75,7278.06360616054,7278.06360616054
"35032",7447.4,7204.96354930725,7204.96354930725
"35033",8296.475,7115.73723857029,7115.73723857029
"35034",7664.6,6966.64092684588,6966.64092684588
"35035",8708.325,7767.19961997828,7767.19961997828
"35036",8396.425,7789.1672296377,7789.1672296377
"35037",7858.175,7761.63094686536,7761.63094686536
"35038",8099.725,7578.78946767228,7578.78946767228
"35039",7004.5,7775.74818274744,7775.74818274744
"35040",8481.55,7880.43164179104,7880.43164179104
"35041",7613.05,7574.43580645836,7574.43580645836
"35042",6739.7,6866.17169957506,6866.17169957506
"35101",6120.65,6522.74983287276,6522.74983287276
"35103",6876,6924.37166447077,6924.37166447077
"35108",6867.6,6832.68512056868,6832.68512056868
"35115",6631.775,6655.33532359943,6655.33532359943
"35117",6364.475,6617.89521098083,6617.89521098083
"35201",6120.65,6523.10920905218,6523.10920905218
"35301",7295.825,6525.13072919577,6525.13072919577
"35302",7228.075,6917.67129260047,6917.67129260047
"35303",6384.1,6885.73981337481,6885.73981337481
"35304",6113.75,6312.95455959942,6312.95455959942
"35305",6744.225,6897.83056982679,6897.83056982679
"35306",6760.5,6780.62118620398,6780.62118620398
"35307",6444.3,6461.51372413137,6461.51372413137
"35308",6354.1,6261.38954349105,6261.38954349105
"35309",6922.35,7206.38777724188,7206.38777724188
"35310",6542.125,6629.13277709402,6629.13277709402
"35311",6629,6737.82854116995,6737.82854116995
"35312",7310.89743589744,7045.93323426187,7045.93323426187
"35313",6676.025,7483.56426901253,7483.56426901253
"35314",8363.3,8008.86273259797,8008.86273259797
"35315",8159.55,7751.60688616413,7751.60688616413
"35316",6096.375,6827.66934853409,6827.66934853409
"35410",6960.05,6721.86253948718,6721.86253948718
"35900",8928.4,8101.97941274418,8101.97941274418
"35901",6064.96,6884.3310541904,6884.3310541904
"35903",6684.925,6832.25070015836,6832.25070015836
"36001",6989.15,7221.4754427996,7221.4754427996
"36002",6828.85,7503.15095189986,7503.15095189986
"36003",7198.5,7377.48213132965,7377.48213132965
"36004",7103.725,7112.62838713946,7112.62838713946
"36005",7099.525,6859.8896175225,6859.8896175225
"36006",6620.925,7011.44568599075,7011.44568599075
"36007",6798.275,6949.12848503965,6949.12848503965
"36008",7719.65,6934.67281414402,6934.67281414402
"36009",6842.275,6953.84551998002,6953.84551998002
"36010",7176.05,7001.3251924907,7001.3251924907
"36011",7195.2,7011.08639421143,7011.08639421143
"36012",5934.65,6832.11882943363,6832.11882943363
"36013",6728.3,6881.702256163,6881.702256163
"36014",6454.45,6868.59843511131,6868.59843511131
"36015",6798.8,6611.83456266319,6611.83456266319
"36016",6535.95,6741.37437582129,6741.37437582129
"36017",6564.675,7039.06296401662,7039.06296401662
"36018",6803.575,6887.22765298218,6887.22765298218
"36019",7412.375,6931.06705131511,6931.06705131511
"36020",6552.475,6763.1295191566,6763.1295191566
"36021",6803.775,6785.9705878553,6785.9705878553
"36022",6876.15,6740.56376307303,6740.56376307303
"36023",6875.85,6834.92168662734,6834.92168662734
"36024",6478.625,6776.0246769191,6776.0246769191
"36025",6667.825,6758.56264170672,6758.56264170672
"36026",6562.15,6748.38986382323,6748.38986382323
"36027",6716.475,6778.62970633496,6778.62970633496
"36028",5396.275,6655.7655893774,6655.7655893774
"36029",7508.3,7022.40029707257,7022.40029707257
"36030",6807.675,6859.38954359364,6859.38954359364
"36031",6909.8,6716.18365804605,6716.18365804605
"36032",6813.225,6767.63083382362,6767.63083382362
"36033",6518.8,6800.29013726487,6800.29013726487
"36034",6964.425,6753.16226199543,6753.16226199543
"36105",7099.525,6857.99511486665,6857.99511486665
"36108",7719.65,6935.05499896255,6935.05499896255
"36118",6803.575,6886.58856664089,6886.58856664089
"36123",6850.3,6832.49150330692,6832.49150330692
"36131",6909.8,6716.18365804605,6716.18365804605
"38001",7405.9,6874.53572616544,6874.53572616544
"38002",6374.875,6709.97978723068,6709.97978723068
"38003",6841.825,6708.39765535882,6708.39765535882
"38004",6638.45,6663.88483757319,6663.88483757319
"38005",6727.475,6694.73699723996,6694.73699723996
"38006",5417.175,5451.2865253432,5451.2865253432
"38007",4876.075,5581.40269916757,5581.40269916757
"38008",5402.825,5370.9490921881,5370.9490921881
"38009",4416.675,5196.9239178708,5196.9239178708
"38010",4647.025,4795.3268285726,4795.3268285726
"38011",4677.7,4474.31608340972,4474.31608340972
"38012",3122.8,4197.38036314243,4197.38036314243
"38013",6459.65,6792.84161400089,6792.84161400089
"38014",7251.475,6818.77680734581,6818.77680734581
