"stateroute","evi.point","evi.mean","evi.var"
"56125",8052.52224004399,7762.93174849627,175787.974691096
"56131",6746.78732622394,6519.86728337133,5215405.63551584
"56137",7721.7064107192,7723.17413536743,441788.216003884
"56144",8251.59130265914,7765.33692132503,445814.147226598
"56217",8266.42272228476,7887.87294919677,215713.470545657
"57001",6189.26991955613,6006.23581578676,3044451.45880675
"57002",6307.71212679599,6131.69554629218,1889124.19195372
"57003",6654.74244240914,5952.84249528765,3574174.3308959
"57004",7223.32736694617,6546.92831193223,1619808.89180662
"57005",2437.01985819895,6150.64497194675,1393892.69928157
"57006",6892.23166825766,6024.82673930775,2382149.03021461
"57008",6344.46395514773,6268.49448111147,975442.848533247
"57009",6448.96213657447,6081.41497454351,3691574.02812958
"57010",7783.34398602006,6903.56728028054,883066.829974222
"57011",6305.94117694343,5945.17419696306,4065998.03240533
"57012",5940.66189567453,6696.84229760721,1152001.40978219
"57013",7234.89253209361,7081.85006556829,255668.127195582
"57014",7030.57426937292,6624.22159300526,594054.709151981
"57015",6596.21932544683,6575.08784990692,257777.461687843
"57016",7186.87525708387,6961.70456862729,1211549.99443278
"57017",7668.66844500922,6649.58139222071,1343864.98706997
"57018",6692.37267573692,6853.7021085597,803915.834898114
"57019",6673.35618778894,7061.8254690225,653768.518431072
"57020",7678.62389783131,6983.74976588828,1617988.28200518
"57021",4956.62278490276,6781.29183649366,506264.542114252
"57022",7023.26772047182,6477.97105025885,1772131.02825736
"57023",4512.96787904,6729.56013456356,1046337.98252304
"57024",5661.95764723567,5640.03431641489,2805281.38160421
"57025",5164.23779074279,6143.42918004393,1394717.16360526
"57036",4352.5221132072,6656.01059954124,1769274.26623258
"57037",5889.63937347874,6108.81049361103,375533.37760762
"57038",6786.23242175043,6383.80184287413,1192947.98530355
"57039",6467.2270697294,6167.3800435558,436348.526624928
"57040",7162.51524019796,6101.1214005937,399051.308933631
"57041",6265.5108318967,6116.50564247497,803230.931479857
"57042",5925.7662842739,6396.28407245454,256583.197068233
"57043",6570.43998580584,6577.40703651964,173157.03541347
"57044",5619.2354168734,6224.66801162687,192941.541355451
"57045",5093.91656043852,6111.36341918216,338157.985117484
"57102",6307.71212679599,6131.69554629218,1889124.19195372
"57105",2437.01985819895,6149.46042203254,1398556.79829938
"57120",7757.84169036039,6909.65440118881,543644.110738448
"57121",6927.31624892663,6757.06966983414,1147968.09820385
"57125",NA,6087.6605904688,1442641.45566686
"57137",5865.92967370682,6111.67021028615,376441.177195396
"57138",6317.92608749325,6345.97638327806,1493319.27618059
"57225",5859.96271762092,6305.86730748541,1009692.39207046
"57919",6929.9180699779,6746.27723009655,673865.695509033
"57921",7738.5416733447,6622.43384284278,1778452.26853251
"58001",8541.26538932811,8164.327415257,289576.666931759
"58002",7081.39419091474,7555.30677222293,1544103.16961174
"58003",8161.49081041842,8338.22025116103,137642.372056696
"58004",7836.80967162829,7819.43643166619,1176866.30275191
"58005",8289.41327498107,8184.68008701447,250811.412305504
"58006",8344.04315251633,8016.34211179819,354688.75082282
"58007",8086.81293165022,8183.41115325523,254251.10221086
"58008",7582.80978633084,8006.25966835105,374194.931707954
"58009",8292.24141540169,8169.77200585122,252911.559666637
"58010",8279.52192294383,8082.26057173093,254055.255165948
"58011",8250.9484502325,8270.34113226907,163588.021222378
"58012",8552.33537384198,8306.54691021615,165793.851070591
"58013",8481.30815039441,8419.91799442139,94461.6756292441
"58014",8522.72692698347,8377.41045066323,97541.9550244751
"58015",7575.2289085285,8352.30520365078,96019.5546751866
"58016",8725.47025452817,8348.9939631595,132426.219135229
"58017",8431.73273657277,8354.70554698715,97669.0467259509
"58018",7933.82851925705,8334.95672622898,104640.82944914
"58019",8085.51318091098,8333.19370311514,105628.250347406
"58020",8269.55591700484,8339.28966246547,86556.7814129335
"58021",8563.99026851995,8245.86638726704,147417.9920403
"58022",8250.68916630455,8226.38387877216,88254.410797874
"58023",7760.38798944431,8343.34119706001,134850.898810794
"58102",7081.39419091474,7555.21279503959,1546004.26244359
"58116",8626.79737899532,8345.0410148716,139796.569610436
"59001",6367.75414687073,6792.58432576923,1364324.37658355
"59002",5810.62726859145,6289.19501346335,3820580.52574018
"59003",7755.66973527453,6753.92995348095,2836271.46298622
"59004",5602.17916280663,6720.08622893508,2304486.403253
"59005",7162.19496153582,6384.93122268326,4805999.26771973
"59006",7059.06222076308,6938.1453921422,1173074.37158123
"59007",7322.37440592139,7201.1724700905,892340.690424244
"59008",6974.40654263514,6961.4843156239,1000568.57297331
"59009",8480.85129476164,6805.55660369509,3094669.38985507
"59010",8265.16134037402,7610.55290328059,484340.354735108
"59011",7832.73238033492,6550.84633035509,3880318.91972102
"59012",7532.69890061349,7225.98014943442,592468.465905129
"59013",7226.08301015636,6048.53308580652,5726783.12294715
"59014",8265.16134037402,7612.93983461728,484761.354153134
"59015",7078.11038788618,7203.82758813168,561068.714844532
"59016",7945.89871154293,8011.96042806307,392526.773412455
"59017",5883.85380945589,6244.5197309327,4281024.74304026
"59018",8314.49714759191,7521.97389627101,2122340.13391476
"59019",8451.70387938282,8322.59781125563,167774.083156589
"59020",7344.65264251806,7741.12702173916,477710.495810939
"59021",8390.27847697687,8346.93101577227,139060.048140471
"59022",8268.20267496061,7654.43728948055,1544504.09913143
"59023",8421.18608424645,7748.9375636479,592987.136988462
"59024",7397.12511819435,6721.9094638169,3203051.9106515
"59025",5988.54669699163,5984.26534013674,4517422.75425857
"59026",7303.25056706341,7133.46638565638,1365179.21280905
"59027",7378.62747348016,7187.6480115859,600641.473339851
"59028",7652.13103213114,6854.1303077378,3239174.87474042
"59029",7385.2900529187,6512.2065521124,5331839.34684245
"59030",1172.60221186482,6136.87348927075,6706515.0552042
"59031",4455.7598162179,5325.59201020043,8924034.42091099
"59032",7250.78567729291,6012.500316401,6920754.4167033
"59033",7887.13163832476,6603.71359258507,4292875.39938563
"59104",7617.82318805088,6702.91303222907,2274954.05224631
"59107",8241.06055210969,7167.9743885695,957787.460720302
"59109",6366.47298360134,7016.68128798948,1170161.69517872
"59111",7832.73238033492,6551.11294703625,3879482.07423947
"59114",8208.00819633943,7612.46932797187,491217.988410113
"59116",8268.152593813,8016.66459662261,395206.506107579
"59131",4455.7598162179,5325.59201020043,8924034.42091099
"59132",7250.78567729291,6011.94355658929,6926093.56593016
"59204",7617.82318805088,6702.91303222907,2274954.05224631
"59231",6423.40453347629,5253.11354142525,8997807.8263588
"59232",7415.20346145329,6349.79301900593,5735011.07681224
"60001",3141.12860752038,2413.31599734881,862386.36990639
"60002",1708.90404022236,1806.88233789436,79245.9143798971
"60003",5983.18663688662,4218.33541312384,2330248.9910857
"60004",5113.08196107158,4299.24694659252,3611295.29953606
"60005",3842.6244362609,3668.91594089145,367875.885963298
"60006",3351.06604440722,3703.50916040503,121515.592518444
"60007",1752.87919798941,1806.54904561577,269950.695791083
"60008",1549.04571458025,2172.42967388505,828199.689914108
"60009",2204.23721814866,2946.30579686781,1534453.05060104
"60010",4035.18164521198,4402.33337882277,2602915.75725462
"60011",3122.1199663576,3321.85046557815,223206.179606741
"60012",3622.2944782568,2957.49843119341,112369.912548594
"60013",3011.39022933459,2605.17543393423,197308.36392815
"60014",1838.05744406702,2034.81136808422,231551.471523523
"60015",3840.89590085727,2633.51148150829,2023837.947267
"60016",2494.90401195165,2885.69186091523,313920.695988482
"60017",2747.94996898446,2670.79478370762,127174.662376997
"60018",2928.93510853671,3035.33962149009,79091.9290869445
"60019",2407.55589938194,3251.40765839465,1062461.66652315
"60020",2219.80310047893,2825.14054250495,1294298.96419766
"60021",1761.65175361703,2091.91563087878,379469.294396473
"60022",2264.60668136703,3154.59346630264,1632573.94323647
"60023",2330.8897982226,2477.2628846542,152374.458917927
"60024",2921.72295565075,3054.7689848718,89147.803765795
"60025",1802.12060700416,2059.88343888661,106101.536681598
"60026",1910.09208395207,2038.66286150222,103340.168774696
"60027",1620.10477073804,2183.52111240663,622923.08155748
"60028",6397.16639484594,4319.74542565644,3107020.27559544
"60029",2334.1044114803,2401.23748595153,306608.030089889
"60030",2779.11748424347,2809.61475594774,69054.91731823
"60031",1797.49204508085,2633.40135480374,1330824.33921992
"60051",1443.60500993841,2113.14050375261,1798533.8516145
"60052",2117.88182612475,2392.16669536937,428654.374819814
"60053",3522.00906897082,4040.75689669018,1060881.87376956
"60054",4673.19542224083,5269.85432858973,1409739.35439783
"60055",3034.10351373749,3338.0177416379,126256.605628135
"60056",2951.57931765305,3187.23740022319,40777.9415569155
"60057",2484.16468584159,2718.33040491645,439576.128510802
"60058",3805.83887502495,2464.65854102973,1263946.44151361
"60059",4865.4476341265,3687.78643390984,3729614.65485878
"60060",6146.99091542657,4591.05898524516,1809755.89910689
"60061",2951.7979899498,2887.90557359069,190067.828528611
"60062",3261.31980861592,3180.63146977029,48827.0733529295
"60063",1105.89080382407,2402.47927266841,212815.537045262
"60064",2299.43061300114,2933.4683933043,783170.088964862
"60065",2630.62251990023,2888.87995327931,999521.352960689
"60066",2407.93730815132,2538.57814488529,64715.2536514384
"60067",2604.78643453696,2649.21265859631,29464.1105248709
"60068",3004.93999489308,3323.19667272411,264891.63798135
"60069",3974.47259155591,4669.24179937073,933492.760207501
"60070",1826.10396295902,2267.22665204138,829944.39622077
"60071",1934.88316466126,2135.972404033,658868.281921569
"60072",2388.29368987976,2712.35467834798,416188.008789472
"60073",2374.37422021616,2603.51086529117,445151.331371961
"60074",3042.3630681726,3169.27956693349,101678.201611555
"60075",1927.63694663277,2131.57198456696,344604.925012113
"60076",2644.47242970251,3090.86854626434,1942093.5402494
"60077",7139.72177867358,2161.87578245288,701471.043644859
"60078",2764.79990886661,3132.40216641542,2343665.20364462
"60079",3567.75310590428,2615.6832455384,449493.908002169
"60080",3542.48228732017,3287.43770639931,266338.717708276
"60081",1969.15938629186,1921.03681319399,72253.1785091104
"60082",1587.06776485259,1730.18386060113,96266.7072181721
"60101",2010.26724358283,2300.32813569222,850712.493360894
"60107",3542.66983291782,3175.21603808272,1117810.49482018
"60111",2609.97496350194,3101.71005865529,200635.958657688
"60112",2502.71976954277,3018.07936649569,115061.767797204
"60114",1677.2828171983,1854.77592068756,67001.8901365587
"60115",3383.84527077682,2251.6320797487,737728.300212419
"60116",2511.66437566361,2909.18071251996,342376.323636609
"60121",1798.53037789616,1987.27796752156,243251.896767534
"60126",2202.78232374254,2185.97074443086,336401.393401646
"60130",2785.21478428827,2907.23751314209,133867.659429311
"60153",3354.77119847848,4050.48973821298,1060491.33552807
"60154",5281.85866642616,5321.33604871969,1384706.43202273
"60155",2964.77327992221,4142.83473644268,1013763.99535082
"60158",3805.83887502495,2464.65854102973,1263946.44151361
"60163",1922.77849130557,2324.78031114023,158087.950980243
"60164",2037.65954639452,2487.98702592948,816194.755429526
"60166",2287.54101706733,2507.49192096789,63852.2749549891
"60201",2411.23089573131,2693.08641435586,983189.992818653
"60221",1620.52014867951,1955.74981682439,237260.544727671
"60263",2345.74046977594,2928.62330746579,849441.058687121
"60301",2411.23089573131,2693.08641435586,983189.992818653
"60900",4907.01111675641,3966.27891489841,584017.72781798
"61001",5810.55308499695,5535.80994435597,6098895.96239
"61002",7229.70035794487,5563.43092005455,6198479.49307314
"61003",6027.68913692047,6108.55804397485,5181203.37629049
"61004",5566.42831955598,5179.3907382758,4622386.54673143
"61005",5596.94519748828,5654.66442896066,5465442.76244707
"61006",8703.27677107709,7614.43087473444,3534423.94987704
"61007",7938.18633065185,7926.44777707411,2083425.28754519
"61008",8293.57369561611,8225.24170775849,271165.072734318
"61009",8550.2431171813,8187.21134758885,387665.38817619
"61010",8039.46877565644,8141.24689099014,584245.260492954
"61011",7481.57909194781,8223.65052399152,332840.099566036
"61012",8719.14206511795,8189.0291738061,380905.608609773
"61013",8613.964734579,8272.88326442049,141577.407606345
"61014",8608.90748131798,8406.74183706488,191664.819969521
"61015",8491.16737361618,8268.5586886207,173905.360614208
"61016",7971.3946854355,8315.58540552137,172390.495873662
"61017",8632.56069700942,8292.40457210231,280598.628922489
"61018",8482.55299518123,8208.66234127979,197044.670248537
"61019",8002.61495798667,8205.70972761254,231486.840666888
"61020",8076.47773623877,7954.93013157223,371501.693382399
"61021",8204.62869241172,8265.32612195403,145225.97275167
"61022",8182.18804653754,8217.04586577978,185441.201575796
"61023",8559.71183494128,8144.35434948882,90665.4713564484
"61024",8066.88127601329,8302.36820032182,62470.5979296373
"61025",8552.3254425655,8138.01346177562,132215.791981742
"61026",7960.84203795239,7999.73033862718,280407.04733385
"61027",8399.50797837117,8294.17461680946,69213.0511887287
"61028",8517.02428155275,8304.71218465866,229255.720267459
"61029",8283.30864863383,8197.49367543426,76115.6981107789
"61030",8083.29174672009,8158.93084257959,151275.806598538
"61031",8377.02689818081,8245.11679882459,107754.98732363
"61032",8381.65961160807,8208.11435203314,88623.0254129988
"61033",8443.60944781467,8224.71267351831,134202.343831061
"61034",7277.63614901771,8264.93165882544,69105.7764305273
"61035",7844.95324430619,7989.10630098603,205440.144453741
"61036",8198.26482625146,8228.21598462733,82359.4939599047
"61037",7582.0537571869,7347.05789259989,597054.656182136
"61038",7632.52271665062,8143.11912705575,154918.348950284
"61039",8184.04997261723,8142.1036917114,161404.588537521
"61040",7028.41769863336,7283.27487842724,671943.384535539
"61041",8125.93086388653,7987.86585880263,309541.917084043
"61042",6385.77465026306,7280.16207430214,657307.749946578
"61043",7674.036321324,7609.35316616767,790092.181659474
"61044",8102.67685776033,8150.90903862299,137090.322366303
"61045",8346.35137855364,8169.23419380144,127481.158065459
"61046",8632.51499834188,7931.8553124341,228249.300664573
"61047",6759.81624367845,7370.48028785418,617781.764858309
"61048",6990.01631324812,7483.04082580773,529673.331984682
"61049",8410.32415150618,7585.24299778498,581909.907568164
"61050",8482.57827491879,7653.62849854365,338302.472891412
"61051",7450.12640323088,7336.23678805123,573806.536094956
"61052",7879.00585980489,7704.70043278826,312716.304201135
"61053",7650.1419842584,7560.85022757994,1146863.14763285
"61054",5882.85824749562,7253.81865368844,915574.484720025
"61055",6821.49074837978,7898.59318492107,225677.222311117
"61056",8521.25057523676,8253.60884306821,261236.101320345
"61057",8304.88707201347,7993.6335730106,175634.376338743
"61058",7213.0045675484,7858.75656176797,242537.536352742
"61059",8592.19665252068,8366.65008829031,278724.873141769
"61060",7962.37982479438,8089.85075862199,167670.709496047
"61061",7426.82431818531,7980.32746722238,593741.342749968
"61062",8271.97889991559,8260.29164395487,311156.277591966
"61063",8188.59769956015,8018.33058973783,510978.205857167
"61064",6303.82684623339,6888.45469121335,1059304.54862493
"61065",7518.77086081918,6777.97006737932,903833.883005606
"61066",6483.1500965729,7129.22197294077,777312.332797504
"61067",7232.65726439535,6989.95523087562,909766.406989367
"61068",7088.36977042533,7180.24245856596,831127.824479974
"61069",8428.51454569391,7726.15392851282,388018.110121726
"61070",8125.91866940579,7852.43527837497,586551.80430913
"61071",7551.07217293073,7566.25626330748,877394.179389607
"61072",8185.32175741164,8066.77326731316,635481.361836023
"61073",8666.54106278349,8385.60079849292,88837.0316027799
"61074",8520.97061218631,8262.89236865451,179384.815831227
"61075",7917.96099897411,8170.10857296265,507645.167835739
"61076",8395.75315109872,8298.40071890347,115960.082833066
"61077",8475.18923008252,8348.48145059523,97800.1216553421
"61078",8530.02664854297,8406.97972939692,76180.3524523955
"61079",7983.11465661135,7887.54444601164,557936.950874354
"61080",7591.71251022032,7970.18604746653,261605.370427966
"61081",8698.99614629663,8526.67563290728,57512.5543154042
"61082",8739.97938417583,8417.5746423431,77097.7177298484
"61083",8445.79772848331,8496.55159622504,63165.7453134996
"61084",8525.58121604035,8428.80809433728,79672.7110846107
"61085",8710.08926269918,8540.65798835415,55937.1467236175
"61086",8825.17193099634,8488.51526307311,160275.600934427
"61087",8721.95013056121,8470.52530301446,58003.2039972352
"61088",8480.88633228186,8492.76351470815,93127.3651668503
"61089",8201.56497929884,8245.75028066592,189239.770087869
"61090",8054.82680426515,8198.41416171271,212581.853603536
"61091",8566.64918066021,8133.38664040593,247983.722019724
"61092",8271.34736769133,8324.59003301594,186065.337400616
"61093",7667.21700808182,8351.89407386885,184288.852213291
"61094",8209.08922816756,8083.18470354344,255953.382788795
"61095",8160.38943760758,7696.48638159401,312768.931026247
"61096",7194.89508067434,7758.45555085155,232665.706770459
"61097",7971.24972011001,8216.13761479018,105609.300997941
"61098",8168.8449160244,8373.19411296517,73363.8760382562
"61099",8309.4032237554,8236.4279955448,96626.1332338871
"61100",7704.24985874633,8302.70260380191,91877.2319232814
"61101",8496.00203902906,8389.28919220692,76729.8640640719
"61102",8541.34100484085,8255.3861100748,73141.5676096543
"61103",8474.81020797692,8179.63920507113,108933.119085109
"61104",8607.27911001011,8345.3259196277,101364.524644491
"61105",7892.93062179713,8027.78931856606,390354.87211192
"61106",8286.83999501839,8198.57978731952,411191.892704037
"61107",8445.32638015123,8009.28596726146,688396.090758781
"61108",8215.01185127286,7893.49832628013,428669.048278002
"61109",8115.6623068207,7850.71635478054,1007183.97181186
"61110",7745.82583458529,7736.98426541494,348350.487715241
"61111",8249.07234402659,8441.90327202437,126287.919821534
"61112",7984.86214288071,7564.15661190702,1042002.57543096
"61113",7596.97776988077,7885.59400259344,342978.301336952
"61114",7695.29019916792,8154.13348858718,196831.636729189
"61120",6591.34429656389,8011.13339803268,335089.84328738
"61121",8042.92309446572,8438.17698976107,60402.5712898118
"61123",7786.27411835262,8192.52060686732,77406.5122664292
"61127",8399.50797837117,8294.17461680946,69213.0511887287
"61136",8198.26482625146,8228.21598462733,82359.4939599047
"61146",8632.51499834188,7931.8553124341,228249.300664573
"61154",5882.85824749562,7253.41826716302,915672.087243138
"61169",8428.51454569391,7733.57709525492,379374.315600929
"61182",8375.90292851919,8460.05119818455,66467.4479909033
"61199",8195.2971043569,8254.75084458254,94588.5824711774
"61206",8370.56861027706,8206.54452950707,404533.771292167
"61207",8401.40553070145,7934.03637913442,2048821.30639521
"61210",8039.46877565644,8141.24689099014,584245.260492954
"61212",8671.36337028064,8190.45351741759,360658.775543081
"61301",8071.52976180226,8367.82795980914,87274.8094138442
"62016",NA,NA,NA
"62901",NA,NA,NA
"62902",NA,NA,NA
"62903",NA,NA,NA
"62904",NA,NA,NA
"63001",6407.23493584032,7010.121481163,3671307.13864979
"63002",8242.97404827799,5781.92582550689,8355956.55908203
"63003",5153.86331737465,6409.9030772446,5425499.09899703
"63004",7749.94551963807,7711.82276263941,366497.877562126
"63005",7502.43523203074,7609.65403648358,308561.100763779
"63006",7499.94766484829,7164.51319622518,295778.762437942
"63007",4426.42535266574,4915.89038965752,11580280.9052402
"63008",8101.06753734986,7173.72628767124,3416712.5752429
"63009",7339.29810637205,7406.19084272924,884352.026112849
"63010",7471.34126299596,7285.4250230057,419589.113551146
"63011",6683.48212252077,7228.35585901508,298847.48401159
"63012",7285.56305912608,7092.20825488296,377187.529824537
"63013",6643.20876424191,7032.60528746806,281844.866911429
"63014",7494.32629352285,7714.77578635008,294987.028328557
"63015",7594.39715566137,7621.65548044138,416264.935568393
"63016",7946.73068756865,7472.13469000749,372321.723764243
"63017",7449.71457135773,7620.17380935476,311367.276819428
"63018",6859.34615705512,7644.91395916083,318119.418319982
"63019",8619.75809127083,8465.66334240197,186200.780373448
"63020",7772.87685730188,8400.8320600035,350405.395309913
"63021",8664.14525824952,8372.46758297094,336973.2128914
"63022",8815.68735849329,8586.61335348681,228261.390611146
"63023",7081.10820013473,7356.47787340996,470709.078091948
"63024",7724.48025590983,7569.12263916199,437851.689994815
"63025",7312.85345296571,7533.33727508989,439717.316454946
"63026",8046.98293516991,7813.78447505114,381445.081281786
"63027",7854.55107849908,7901.57356034601,253965.894842746
"63028",7986.46025700774,8159.67951517618,296777.151961764
"63029",7747.95248503569,4870.50239317247,9580109.22628322
"63030",8381.17602901782,8611.5147476155,113491.716018353
"63031",8095.29220315083,8463.83106999402,186973.002844421
"63101",5300.50631275875,6476.5356277099,5661306.65811489
"63106",7245.61333080709,7155.54330383513,298957.160658761
"63107",7019.35785824542,5395.12625989808,11012497.9866663
"63108",8101.06753734986,7176.87872678581,3404984.98621656
"63109",7850.27175914406,7398.43701245148,938727.717922489
"63116",7049.61613769076,7733.91228731057,403570.832764388
"63118",7432.41263978049,7759.27993159685,318946.525875158
"63119",7998.37838421283,8205.22054118978,387402.117391665
"63121",7558.35084383132,8349.43967505763,342130.734409092
"63123",7081.10820013473,7356.47787340996,470709.078091948
"63126",8046.98293516991,7811.29328148863,381015.286344914
"63129",6913.0343345332,4888.17465004338,9581160.79451021
"63202",8519.86175163426,6647.04988563647,5269480.85567963
"63203",7728.30037050612,7532.66354772388,1367874.1487377
"63204",8327.38716789806,7363.85485210919,2416084.3132529
"63205",7322.5538700699,7383.23940809785,1933487.68472016
"63206",7191.01158410937,7294.50719818591,385841.328047692
"63207",7697.05256500788,7394.5468435794,457267.923819222
"63208",7350.01514811586,6591.75071670341,5339101.82978441
"63210",7645.47481888785,7114.01419616758,317886.862860519
"63211",7486.59154525028,7661.34072408702,787930.523336635
"63212",7537.85976143111,7357.63457964961,573731.446915424
"63213",6723.85163324341,7072.27131062967,270023.032347383
"63214",6951.31249535982,7186.38042771047,566132.83879354
"63215",8138.44205535231,7887.43524013818,343663.8901045
"63216",7312.17792223828,7232.25253993967,464348.695128522
"63217",7303.77706837866,7686.16252309785,229335.235585685
"63218",7228.24428224593,7665.86061416943,333608.482650218
"63219",7509.64281667844,7674.69590621791,342258.670883006
"63220",8772.63297284339,8307.03417211568,360321.532391392
"63221",6925.04118208192,8167.99652830675,433785.324194857
"63222",8482.41797637519,8535.424429645,150994.467147203
"63223",7272.56609043322,7226.25270481192,1632333.28663682
"63224",6113.03314903149,7273.36171694237,415906.335934634
"63225",8189.92576216633,7696.64324787619,407817.74871278
"63226",7252.0210379914,7656.84267864192,372537.966746758
"63227",7899.72903438514,7983.21085341771,219135.141528229
"63228",8454.92578342202,8510.12523813873,124527.041137786
"63229",7908.06570081327,5181.23836715132,9127793.85486752
"63230",7514.37739600911,6739.65113276713,3722149.17666431
"63231",7261.45831709815,7408.77063514188,339091.209543304
"63232",8028.57626267153,7771.90550411276,453280.045345383
"63233",7734.91789707245,7722.75231539751,276153.023450227
"63234",8099.21537789976,8119.66672130053,218732.893088699
"63301",8431.08140526865,8407.67155095158,122257.778958532
"63302",7613.12501948609,7956.05981042287,244485.8136619
"63303",7120.26214186144,7887.97440367394,169059.603317504
"63304",8253.22908951943,7671.51915449428,339523.946139657
"63305",6689.77508135818,7577.74149586776,428875.211688383
"63306",2542.15560769691,5333.58094484162,9002930.94866865
"63307",8631.54755177431,8566.63730349595,161958.3517412
"63308",8334.56972184646,8472.57296952087,245256.654432897
"63309",7094.7288126288,7737.94842082795,482702.557986217
"63310",7551.9338422249,7456.95084436318,366300.814809376
"63311",7486.59154525028,7661.34072408702,787930.523336635
"63312",6726.83920386804,7081.3219201197,277975.020038936
"63313",6770.69120452613,7398.60609294176,476076.081214384
"63314",6951.31249535982,7186.38042771047,566132.83879354
"63315",7247.33295443547,6871.32587554535,369486.779005726
"63316",6705.93681769516,7075.98300544652,449662.317118401
"63317",8601.58627298281,7430.54973778514,1494076.44072712
"63318",7741.79357058807,7903.26724130007,243502.945836475
"63319",8065.55027302741,7438.35075469258,1543209.81941452
"63329",4605.70212778663,5419.58989992754,8940902.04321152
"63419",7815.20562812377,7320.88121336383,2042287.71478132
"63900",7152.11178372003,6911.86258865805,399584.550575192
"63902",8169.63466289921,7547.4876612122,1529406.89995529
"63903",6919.77405816128,6506.48677792664,5470188.22695775
"63904",7834.53470641727,7880.71206811144,315358.747798818
"63905",7231.67604801731,7451.81869643508,715719.199806586
"63906",8778.86934601504,8336.08184460396,358598.429533188
"63907",8705.9973392128,8370.06620594413,357589.983105681
"63908",8548.12803590157,8468.65314985704,197112.342809002
"63909",8191.1382636246,8364.13010704215,268261.395162006
"63910",8294.74826057058,8542.08597218716,199115.656711245
"63911",8695.08978631371,8634.52018475227,129345.198746544
"63912",8796.62897367213,8648.18098057321,103173.781625235
"63913",7610.84885159995,7339.15874427561,1111575.863666
"63914",8580.67804874696,7308.43467287857,2188233.197025
"63915",7982.24148943941,6994.14208066453,3935454.65209168
"63916",7915.17940897521,7340.50402280705,348673.954326197
"63917",8061.52524098929,8593.74747094326,124394.697463159
"64001",6497.65610879018,6323.43927226412,86835.2795442043
"64002",6600.49362224359,6372.24373976602,72621.810871673
"64003",6294.802890401,6225.09070795428,48630.5140408755
"64004",6175.94328436266,6118.91581170799,57525.4793901824
"64005",5964.26741607625,5866.13179525282,439626.342448611
"64006",6033.71863576819,5850.64972163861,101496.879517581
"64007",5551.7845946753,6184.03165728342,87009.2087421007
"64008",6067.43763047734,6210.29856711794,107707.164653653
"64009",6205.60473704796,6248.64468186836,81371.331682012
"64010",5985.71911962133,6157.63673975222,71965.1622592889
"64011",5551.18895534956,5890.81711625992,450815.505204575
"64012",5982.19861805803,6042.74880115016,120427.917019959
"64013",5867.20690429238,6217.63375396343,114112.226500609
"64014",6815.08543488374,6273.689524477,99008.0498532361
"64015",6414.66226794361,6006.60289956084,437476.677824822
"64016",6115.87207409383,5789.03222966101,805678.289589885
"64017",6192.38209678229,6278.7845680145,285226.680464202
"64018",6116.5410767865,5774.13751362361,959543.616117527
"64019",5857.28099513768,5835.41365406777,161109.118254586
"64020",5478.91167672881,5288.53961504999,263454.877758312
"64021",5662.89310387819,5166.0250908646,113559.238178052
"64022",5853.84520183446,5315.48260144817,959007.922585555
"64023",5994.58669447325,5893.77734153738,109286.848021423
"64024",5853.21777901585,5879.56907920258,46942.0558055607
"64025",4305.05381759165,4997.75039272639,645267.749203756
"64026",5674.12381462341,5394.74699149883,694227.7940274
"64027",6330.95845525526,6395.35597697682,59589.8603307238
"64028",6073.43043149249,5930.96226959649,133177.306743681
"64029",5365.07183969036,5196.95784940958,92817.4589923744
"64030",5209.08890088667,4902.44892556751,209815.982895447
"64031",5695.04750399627,5416.26223718372,837668.14079666
"64032",4983.55549031017,4809.59775714658,318556.589221488
"64033",4643.06979041046,4701.44945820866,205612.155704331
"64034",5056.45651980077,4893.71140130862,135349.880657014
"64035",4877.45827368172,4520.07611591911,200440.271430984
"64036",5087.11060570002,5147.4913090666,73023.6115255935
"64037",5507.42852154044,5272.93524675841,75289.6472734048
"64038",5266.47458541364,5390.30906100558,143503.307637107
"64039",5352.17210162086,5611.17577663341,123529.984051405
"64040",5711.81607506901,5506.54231305043,901391.544054883
"64041",6059.70771027618,5648.41884624018,635538.576828183
"64042",6225.72567106432,5928.11825941081,85155.67388473
"64043",6197.42077960968,5696.06757989005,396473.077084163
"64044",7050.90848230948,6421.60521085335,551755.729198234
"64103",6150.25719982035,6134.83201739942,60125.7550546217
"64113",6066.52746535526,6182.70625931319,86922.5057715646
"64115",6414.66226794361,6006.60289956084,437476.677824822
"64120",5478.91167672881,5288.75879895366,263468.807614627
"64127",6639.88023916583,6395.7109018252,59365.2935655236
"64129",5287.88117905753,5207.1584390562,85398.6196645182
"65001",7921.70506508055,7621.97219315259,1044323.52115271
"65002",7569.32245019643,6600.04290544968,4077768.21556773
"65003",7596.801409322,7539.42688110605,387960.959904842
"65005",6788.00025403341,6471.26069342331,4022453.77455661
"65006",8075.11478629722,6836.1702195419,3112367.05647438
"65007",7707.40968559142,6989.12978270173,2815919.94736822
"65009",7763.48439212061,7413.72024584365,1200261.82730732
"65011",7013.46110904648,6938.8304148015,2540390.31810445
"65013",8004.21458976848,7549.26740406992,583019.795569417
"65014",8111.99431860231,7297.81862278381,2426239.94836958
"65015",7638.71156332984,7355.05965715307,1285044.23763971
"65017",7486.11081421948,7441.0690306255,1485097.47433855
"65018",7738.42645326583,7385.38497551609,2027381.94781106
