"Species","FocalAOU","stateroute"
"Selasphorus_rufus",4330,79680
"Sayornis_saya",4570,2474
"Sayornis_saya",4570,2701
"Sayornis_saya",4570,3497
"Sayornis_saya",4570,3769
"Sayornis_saya",4570,3814
"Sayornis_saya",4570,3932
"Sayornis_saya",4570,4659
"Sayornis_saya",4570,5163
"Sayornis_saya",4570,5340
"Sayornis_saya",4570,5380
"Sayornis_saya",4570,5472
"Sayornis_saya",4570,5601
"Sayornis_saya",4570,5668
"Sayornis_saya",4570,5741
"Sayornis_saya",4570,5811
"Sayornis_saya",4570,5927
"Sayornis_saya",4570,6027
"Sayornis_saya",4570,7457
"Sayornis_saya",4570,7598
"Sayornis_saya",4570,8018
"Sayornis_saya",4570,8795
"Sayornis_saya",4570,9181
"Sayornis_saya",4570,9693
"Sayornis_saya",4570,9844
"Sayornis_saya",4570,11251
"Sayornis_saya",4570,11586
"Sayornis_saya",4570,11681
"Sayornis_saya",4570,11776
"Sayornis_saya",4570,11794
"Sayornis_saya",4570,11908
"Sayornis_saya",4570,12001
"Sayornis_saya",4570,12090
"Sayornis_saya",4570,12147
"Sayornis_saya",4570,12269
"Sayornis_saya",4570,12382
"Sayornis_saya",4570,12526
"Sayornis_saya",4570,12555
"Sayornis_saya",4570,12796
"Sayornis_saya",4570,12992
"Sayornis_saya",4570,13063
"Sayornis_saya",4570,13378
"Sayornis_saya",4570,13486
"Sayornis_saya",4570,13537
"Sayornis_saya",4570,13654
"Sayornis_saya",4570,13718
"Sayornis_saya",4570,13816
"Sayornis_saya",4570,13934
"Sayornis_saya",4570,13953
"Sayornis_saya",4570,14085
"Sayornis_saya",4570,14174
"Sayornis_saya",4570,14314
"Sayornis_saya",4570,14391
"Sayornis_saya",4570,14444
"Sayornis_saya",4570,14536
"Sayornis_saya",4570,14594
"Sayornis_saya",4570,14680
"Sayornis_saya",4570,18995
"Sayornis_saya",4570,19286
"Sayornis_saya",4570,19612
"Sayornis_saya",4570,19818
"Sayornis_saya",4570,19988
"Sayornis_saya",4570,20168
"Sayornis_saya",4570,20245
"Sayornis_saya",4570,20369
"Sayornis_saya",4570,20458
"Sayornis_saya",4570,20487
"Sayornis_saya",4570,20552
"Sayornis_saya",4570,20611
"Sayornis_saya",4570,26832
"Sayornis_saya",4570,27401
"Sayornis_saya",4570,27754
"Sayornis_saya",4570,41307
"Sayornis_saya",4570,41379
"Sayornis_saya",4570,41634
"Sayornis_saya",4570,41865
"Sayornis_saya",4570,42062
"Sayornis_saya",4570,42294
"Sayornis_saya",4570,42794
"Sayornis_saya",4570,42882
"Sayornis_saya",4570,43081
"Sayornis_saya",4570,43196
"Sayornis_saya",4570,45244
"Sayornis_saya",4570,45392
"Sayornis_saya",4570,45430
"Sayornis_saya",4570,45557
"Sayornis_saya",4570,45607
"Sayornis_saya",4570,45676
"Sayornis_saya",4570,45712
"Sayornis_saya",4570,45787
"Sayornis_saya",4570,45870
"Sayornis_saya",4570,45922
"Sayornis_saya",4570,45944
"Sayornis_saya",4570,46047
"Sayornis_saya",4570,46083
"Sayornis_saya",4570,46189
"Sayornis_saya",4570,46243
"Sayornis_saya",4570,46285
"Sayornis_saya",4570,46337
"Sayornis_saya",4570,46383
"Sayornis_saya",4570,46477
"Sayornis_saya",4570,46540
"Sayornis_saya",4570,46615
"Sayornis_saya",4570,46769
"Sayornis_saya",4570,46873
"Sayornis_saya",4570,46901
"Sayornis_saya",4570,46980
"Sayornis_saya",4570,47108
"Sayornis_saya",4570,47160
"Sayornis_saya",4570,47223
"Sayornis_saya",4570,47277
"Sayornis_saya",4570,47342
"Sayornis_saya",4570,47421
"Sayornis_saya",4570,47466
"Sayornis_saya",4570,47517
"Sayornis_saya",4570,47591
"Sayornis_saya",4570,47659
"Sayornis_saya",4570,47753
"Sayornis_saya",4570,47795
"Sayornis_saya",4570,53422
"Sayornis_saya",4570,53508
"Sayornis_saya",4570,53668
"Sayornis_saya",4570,53714
"Sayornis_saya",4570,53866
"Sayornis_saya",4570,53982
"Sayornis_saya",4570,56370
"Sayornis_saya",4570,56782
"Sayornis_saya",4570,60286
"Sayornis_saya",4570,60791
"Sayornis_saya",4570,69889
"Sayornis_saya",4570,70019
"Sayornis_saya",4570,70244
"Sayornis_saya",4570,72980
"Sayornis_saya",4570,73498
"Sayornis_saya",4570,73815
"Sayornis_saya",4570,74190
"Sayornis_saya",4570,74319
"Sayornis_saya",4570,74348
"Sayornis_saya",4570,74459
"Sayornis_saya",4570,74535
"Sayornis_saya",4570,74648
"Sayornis_saya",4570,74718
"Sayornis_saya",4570,74788
"Sayornis_saya",4570,74825
"Sayornis_saya",4570,74883
"Sayornis_saya",4570,75026
"Sayornis_saya",4570,75091
"Sayornis_saya",4570,75113
"Sayornis_saya",4570,75309
"Sayornis_saya",4570,75467
"Sayornis_saya",4570,75696
"Sayornis_saya",4570,75742
"Sayornis_saya",4570,75757
"Sayornis_saya",4570,75867
"Sayornis_saya",4570,75901
"Sayornis_saya",4570,75966
"Sayornis_saya",4570,78053
"Sayornis_saya",4570,78161
"Sayornis_saya",4570,78370
"Sayornis_saya",4570,78426
"Sayornis_saya",4570,78596
"Sayornis_saya",4570,78795
"Sayornis_saya",4570,78982
"Sayornis_saya",4570,79111
"Sayornis_saya",4570,79500
"Sayornis_saya",4570,79538
"Sayornis_saya",4570,85530
"Sayornis_saya",4570,85554
"Sayornis_saya",4570,85686
"Sayornis_saya",4570,85752
"Sayornis_saya",4570,85885
"Sayornis_saya",4570,86125
"Sayornis_saya",4570,86294
"Sayornis_saya",4570,86344
"Sayornis_saya",4570,86508
"Sayornis_saya",4570,86518
"Sayornis_saya",4570,86695
"Sayornis_saya",4570,86762
"Contopus_cooperi",4590,2218
"Contopus_cooperi",4590,2320
"Contopus_cooperi",4590,2381
"Contopus_cooperi",4590,2408
"Contopus_cooperi",4590,2624
"Contopus_cooperi",4590,2636
"Contopus_cooperi",4590,2689
"Contopus_cooperi",4590,2770
"Contopus_cooperi",4590,2868
"Contopus_cooperi",4590,3126
"Contopus_cooperi",4590,3177
"Contopus_cooperi",4590,3224
"Contopus_cooperi",4590,3385
"Contopus_cooperi",4590,3453
"Contopus_cooperi",4590,3486
"Contopus_cooperi",4590,3522
"Contopus_cooperi",4590,3656
"Contopus_cooperi",4590,4020
"Contopus_cooperi",4590,4116
"Contopus_cooperi",4590,4554
"Contopus_cooperi",4590,4767
"Contopus_cooperi",4590,5052
"Contopus_cooperi",4590,7361
"Contopus_cooperi",4590,7560
"Contopus_cooperi",4590,7670
"Contopus_cooperi",4590,7810
"Contopus_cooperi",4590,7863
"Contopus_cooperi",4590,7944
"Contopus_cooperi",4590,8064
"Contopus_cooperi",4590,8295
"Contopus_cooperi",4590,8349
"Contopus_cooperi",4590,8455
"Contopus_cooperi",4590,8551
"Contopus_cooperi",4590,8698
"Contopus_cooperi",4590,8803
"Contopus_cooperi",4590,8892
"Contopus_cooperi",4590,9060
"Contopus_cooperi",4590,9283
"Contopus_cooperi",4590,9494
"Contopus_cooperi",4590,9595
"Contopus_cooperi",4590,9784
"Contopus_cooperi",4590,9940
"Contopus_cooperi",4590,10051
"Contopus_cooperi",4590,10300
"Contopus_cooperi",4590,10515
"Contopus_cooperi",4590,10579
"Contopus_cooperi",4590,10725
"Contopus_cooperi",4590,10821
"Contopus_cooperi",4590,10922
"Contopus_cooperi",4590,11006
"Contopus_cooperi",4590,11160
"Contopus_cooperi",4590,11213
"Contopus_cooperi",4590,11385
"Contopus_cooperi",4590,11416
"Contopus_cooperi",4590,11538
"Contopus_cooperi",4590,11772
"Contopus_cooperi",4590,12076
"Contopus_cooperi",4590,12319
"Contopus_cooperi",4590,12446
"Contopus_cooperi",4590,12666
"Contopus_cooperi",4590,12782
"Contopus_cooperi",4590,12859
"Contopus_cooperi",4590,12961
"Contopus_cooperi",4590,13101
"Contopus_cooperi",4590,13211
"Contopus_cooperi",4590,13262
"Contopus_cooperi",4590,13393
"Contopus_cooperi",4590,13717
"Contopus_cooperi",4590,13947
"Contopus_cooperi",4590,14117
"Contopus_cooperi",4590,14163
"Contopus_cooperi",4590,14375
"Contopus_cooperi",4590,14495
"Contopus_cooperi",4590,14651
"Contopus_cooperi",4590,18631
"Contopus_cooperi",4590,18928
"Contopus_cooperi",4590,19375
"Contopus_cooperi",4590,19784
"Contopus_cooperi",4590,19975
"Contopus_cooperi",4590,20037
"Contopus_cooperi",4590,20179
"Contopus_cooperi",4590,30407
"Contopus_cooperi",4590,30510
"Contopus_cooperi",4590,30661
"Contopus_cooperi",4590,30771
"Contopus_cooperi",4590,30885
"Contopus_cooperi",4590,31004
"Contopus_cooperi",4590,31057
"Contopus_cooperi",4590,31227
"Contopus_cooperi",4590,31512
"Contopus_cooperi",4590,35171
"Contopus_cooperi",4590,35455
"Contopus_cooperi",4590,36645
"Contopus_cooperi",4590,37347
"Contopus_cooperi",4590,37417
"Contopus_cooperi",4590,37507
"Contopus_cooperi",4590,37666
"Contopus_cooperi",4590,37945
"Contopus_cooperi",4590,38073
"Contopus_cooperi",4590,38494
"Contopus_cooperi",4590,38797
"Contopus_cooperi",4590,41093
"Contopus_cooperi",4590,41146
"Contopus_cooperi",4590,41491
"Contopus_cooperi",4590,41519
"Contopus_cooperi",4590,41681
"Contopus_cooperi",4590,41793
"Contopus_cooperi",4590,41931
"Contopus_cooperi",4590,42173
"Contopus_cooperi",4590,42352
"Contopus_cooperi",4590,43335
"Contopus_cooperi",4590,44075
"Contopus_cooperi",4590,44358
"Contopus_cooperi",4590,45234
"Contopus_cooperi",4590,45706
"Contopus_cooperi",4590,46087
"Contopus_cooperi",4590,46455
"Contopus_cooperi",4590,46598
"Contopus_cooperi",4590,46697
"Contopus_cooperi",4590,47355
"Contopus_cooperi",4590,47532
"Contopus_cooperi",4590,54260
"Contopus_cooperi",4590,54446
"Contopus_cooperi",4590,54554
"Contopus_cooperi",4590,54652
"Contopus_cooperi",4590,57748
"Contopus_cooperi",4590,57911
"Contopus_cooperi",4590,58181
"Contopus_cooperi",4590,58240
"Contopus_cooperi",4590,58513
"Contopus_cooperi",4590,58589
"Contopus_cooperi",4590,58797
"Contopus_cooperi",4590,59091
"Contopus_cooperi",4590,59154
"Contopus_cooperi",4590,59544
"Contopus_cooperi",4590,59921
"Contopus_cooperi",4590,60054
"Contopus_cooperi",4590,60079
"Contopus_cooperi",4590,60174
"Contopus_cooperi",4590,60442
"Contopus_cooperi",4590,60537
"Contopus_cooperi",4590,60612
"Contopus_cooperi",4590,60665
"Contopus_cooperi",4590,60861
"Contopus_cooperi",4590,60961
"Contopus_cooperi",4590,61051
"Contopus_cooperi",4590,61180
"Contopus_cooperi",4590,61230
"Contopus_cooperi",4590,61350
"Contopus_cooperi",4590,61450
"Contopus_cooperi",4590,67689
"Contopus_cooperi",4590,67770
"Contopus_cooperi",4590,68026
"Contopus_cooperi",4590,75003
"Contopus_cooperi",4590,75182
"Contopus_cooperi",4590,75600
"Contopus_cooperi",4590,76214
"Contopus_cooperi",4590,77718
"Contopus_cooperi",4590,77941
"Contopus_cooperi",4590,78048
"Contopus_cooperi",4590,78253
"Contopus_cooperi",4590,78385
"Contopus_cooperi",4590,78401
"Contopus_cooperi",4590,78560
"Contopus_cooperi",4590,78607
"Contopus_cooperi",4590,78728
"Contopus_cooperi",4590,78923
"Contopus_cooperi",4590,79017
"Contopus_cooperi",4590,79161
"Contopus_cooperi",4590,79223
"Contopus_cooperi",4590,79416
"Contopus_cooperi",4590,79420
"Contopus_cooperi",4590,79654
"Contopus_cooperi",4590,81080
"Contopus_cooperi",4590,81204
"Contopus_cooperi",4590,81903
"Contopus_cooperi",4590,82576
"Contopus_cooperi",4590,84596
"Contopus_cooperi",4590,85343
"Contopus_cooperi",4590,85922
"Contopus_cooperi",4590,86133
"Contopus_cooperi",4590,86200
"Myiarchus_cinerascens",4540,5334
"Myiarchus_cinerascens",4540,5377
"Myiarchus_cinerascens",4540,5509
"Myiarchus_cinerascens",4540,5555
"Myiarchus_cinerascens",4540,5670
"Myiarchus_cinerascens",4540,5765
"Myiarchus_cinerascens",4540,5800
"Myiarchus_cinerascens",4540,5894
"Myiarchus_cinerascens",4540,5946
"Myiarchus_cinerascens",4540,9121
"Myiarchus_cinerascens",4540,9211
"Myiarchus_cinerascens",4540,9275
"Myiarchus_cinerascens",4540,9337
"Myiarchus_cinerascens",4540,9572
"Myiarchus_cinerascens",4540,9727
"Myiarchus_cinerascens",4540,9851
"Myiarchus_cinerascens",4540,9934
"Myiarchus_cinerascens",4540,10008
"Myiarchus_cinerascens",4540,10069
"Myiarchus_cinerascens",4540,10159
"Myiarchus_cinerascens",4540,10276
"Myiarchus_cinerascens",4540,10381
"Myiarchus_cinerascens",4540,10439
"Myiarchus_cinerascens",4540,10552
"Myiarchus_cinerascens",4540,10731
"Myiarchus_cinerascens",4540,10934
"Myiarchus_cinerascens",4540,10989
"Myiarchus_cinerascens",4540,11186
"Myiarchus_cinerascens",4540,11314
"Myiarchus_cinerascens",4540,11487
"Myiarchus_cinerascens",4540,11568
"Myiarchus_cinerascens",4540,11701
"Myiarchus_cinerascens",4540,12183
"Myiarchus_cinerascens",4540,13087
"Myiarchus_cinerascens",4540,13510
"Myiarchus_cinerascens",4540,13561
"Myiarchus_cinerascens",4540,13898
"Myiarchus_cinerascens",4540,14209
"Myiarchus_cinerascens",4540,14522
"Myiarchus_cinerascens",4540,14735
"Myiarchus_cinerascens",4540,45299
"Myiarchus_cinerascens",4540,45361
"Myiarchus_cinerascens",4540,45429
"Myiarchus_cinerascens",4540,45559
"Myiarchus_cinerascens",4540,45565
"Myiarchus_cinerascens",4540,45657
"Myiarchus_cinerascens",4540,45750
"Myiarchus_cinerascens",4540,45809
"Myiarchus_cinerascens",4540,45865
"Myiarchus_cinerascens",4540,45905
"Myiarchus_cinerascens",4540,46012
"Myiarchus_cinerascens",4540,46018
"Myiarchus_cinerascens",4540,46102
"Myiarchus_cinerascens",4540,46178
"Myiarchus_cinerascens",4540,46203
"Myiarchus_cinerascens",4540,46286
"Myiarchus_cinerascens",4540,46317
"Myiarchus_cinerascens",4540,46435
"Myiarchus_cinerascens",4540,46464
"Myiarchus_cinerascens",4540,46544
"Myiarchus_cinerascens",4540,46620
"Myiarchus_cinerascens",4540,46750
"Myiarchus_cinerascens",4540,46813
"Myiarchus_cinerascens",4540,46913
"Myiarchus_cinerascens",4540,46973
"Myiarchus_cinerascens",4540,47036
"Myiarchus_cinerascens",4540,47137
"Myiarchus_cinerascens",4540,47220
"Myiarchus_cinerascens",4540,47286
"Myiarchus_cinerascens",4540,47316
"Myiarchus_cinerascens",4540,47426
"Myiarchus_cinerascens",4540,47452
"Myiarchus_cinerascens",4540,47563
"Myiarchus_cinerascens",4540,47620
"Myiarchus_cinerascens",4540,47679
"Myiarchus_cinerascens",4540,47831
"Myiarchus_cinerascens",4540,56406
"Myiarchus_cinerascens",4540,60362
"Myiarchus_cinerascens",4540,60420
"Myiarchus_cinerascens",4540,71720
"Myiarchus_cinerascens",4540,72138
"Myiarchus_cinerascens",4540,72212
"Myiarchus_cinerascens",4540,72236
"Myiarchus_cinerascens",4540,72601
"Myiarchus_cinerascens",4540,72967
"Myiarchus_cinerascens",4540,73020
"Myiarchus_cinerascens",4540,73130
"Myiarchus_cinerascens",4540,73419
"Myiarchus_cinerascens",4540,73515
"Myiarchus_cinerascens",4540,73660
"Myiarchus_cinerascens",4540,73801
"Myiarchus_cinerascens",4540,74110
"Myiarchus_cinerascens",4540,74149
"Myiarchus_cinerascens",4540,74489
"Myiarchus_cinerascens",4540,74520
"Myiarchus_cinerascens",4540,74701
"Myiarchus_cinerascens",4540,74858
"Myiarchus_cinerascens",4540,74929
"Myiarchus_cinerascens",4540,74999
"Myiarchus_cinerascens",4540,75095
"Myiarchus_cinerascens",4540,75134
"Myiarchus_cinerascens",4540,75273
"Myiarchus_cinerascens",4540,75348
"Myiarchus_cinerascens",4540,75653
"Myiarchus_cinerascens",4540,75747
"Myiarchus_cinerascens",4540,75781
"Myiarchus_cinerascens",4540,75837
"Myiarchus_cinerascens",4540,75875
"Tyrannus_vociferans",4480,5425
"Tyrannus_vociferans",4480,5626
"Tyrannus_vociferans",4480,5897
"Tyrannus_vociferans",4480,6040
"Tyrannus_vociferans",4480,9880
"Tyrannus_vociferans",4480,14743
"Tyrannus_vociferans",4480,42879
"Tyrannus_vociferans",4480,45274
"Tyrannus_vociferans",4480,45350
"Tyrannus_vociferans",4480,45446
"Tyrannus_vociferans",4480,45672
"Tyrannus_vociferans",4480,45701
"Tyrannus_vociferans",4480,45835
"Tyrannus_vociferans",4480,46090
"Tyrannus_vociferans",4480,46253
"Tyrannus_vociferans",4480,46350
"Tyrannus_vociferans",4480,46513
"Tyrannus_vociferans",4480,46578
"Tyrannus_vociferans",4480,46623
"Tyrannus_vociferans",4480,46725
"Tyrannus_vociferans",4480,46857
"Tyrannus_vociferans",4480,47018
"Tyrannus_vociferans",4480,47111
"Tyrannus_vociferans",4480,47262
"Tyrannus_vociferans",4480,47433
"Tyrannus_vociferans",4480,47442
"Tyrannus_vociferans",4480,47533
"Tyrannus_vociferans",4480,47721
"Tyrannus_vociferans",4480,47820
"Tyrannus_vociferans",4480,74897
"Tyrannus_vociferans",4480,75050
"Tyrannus_vociferans",4480,75782
"Pyrocephalus_rubinus",4710,5623
"Pyrocephalus_rubinus",4710,5878
"Pyrocephalus_rubinus",4710,6018
"Pyrocephalus_rubinus",4710,46934
"Pyrocephalus_rubinus",4710,71646
"Pyrocephalus_rubinus",4710,72114
"Pyrocephalus_rubinus",4710,72209
"Pyrocephalus_rubinus",4710,72245
"Pyrocephalus_rubinus",4710,72636
"Pyrocephalus_rubinus",4710,73386
"Pyrocephalus_rubinus",4710,73508
"Pyrocephalus_rubinus",4710,73661
"Pyrocephalus_rubinus",4710,74172
"Empidonax_virescens",4650,31
"Empidonax_virescens",4650,117
"Empidonax_virescens",4650,238
"Empidonax_virescens",4650,310
"Empidonax_virescens",4650,367
"Empidonax_virescens",4650,467
"Empidonax_virescens",4650,635
"Empidonax_virescens",4650,756
"Empidonax_virescens",4650,810
"Empidonax_virescens",4650,904
"Empidonax_virescens",4650,1021
"Empidonax_virescens",4650,1043
"Empidonax_virescens",4650,1149
"Empidonax_virescens",4650,1247
"Empidonax_virescens",4650,1336
"Empidonax_virescens",4650,1388
"Empidonax_virescens",4650,1524
"Empidonax_virescens",4650,1574
"Empidonax_virescens",4650,1708
"Empidonax_virescens",4650,1778
"Empidonax_virescens",4650,1914
"Empidonax_virescens",4650,1975
"Empidonax_virescens",4650,2035
"Empidonax_virescens",4650,2161
"Empidonax_virescens",4650,6066
"Empidonax_virescens",4650,6166
"Empidonax_virescens",4650,6306
"Empidonax_virescens",4650,6413
"Empidonax_virescens",4650,6424
"Empidonax_virescens",4650,6520
"Empidonax_virescens",4650,6628
"Empidonax_virescens",4650,6719
"Empidonax_virescens",4650,6850
"Empidonax_virescens",4650,6966
"Empidonax_virescens",4650,7172
"Empidonax_virescens",4650,7253
"Empidonax_virescens",4650,7303
"Empidonax_virescens",4650,14913
"Empidonax_virescens",4650,14992
"Empidonax_virescens",4650,15152
"Empidonax_virescens",4650,15245
"Empidonax_virescens",4650,15417
"Empidonax_virescens",4650,15474
"Empidonax_virescens",4650,15664
"Empidonax_virescens",4650,15703
"Empidonax_virescens",4650,15881
"Empidonax_virescens",4650,17238
"Empidonax_virescens",4650,17619
"Empidonax_virescens",4650,17680
"Empidonax_virescens",4650,17782
"Empidonax_virescens",4650,17876
"Empidonax_virescens",4650,17972
"Empidonax_virescens",4650,18045
"Empidonax_virescens",4650,18194
"Empidonax_virescens",4650,18233
"Empidonax_virescens",4650,18315
"Empidonax_virescens",4650,18433
"Empidonax_virescens",4650,18473
"Empidonax_virescens",4650,21523
"Empidonax_virescens",4650,21592
"Empidonax_virescens",4650,21647
"Empidonax_virescens",4650,21882
"Empidonax_virescens",4650,22014
"Empidonax_virescens",4650,22095
"Empidonax_virescens",4650,22217
"Empidonax_virescens",4650,22324
"Empidonax_virescens",4650,22367
"Empidonax_virescens",4650,22462
"Empidonax_virescens",4650,22578
"Empidonax_virescens",4650,22719
"Empidonax_virescens",4650,23004
"Empidonax_virescens",4650,23286
"Empidonax_virescens",4650,23397
"Empidonax_virescens",4650,24039
"Empidonax_virescens",4650,24111
"Empidonax_virescens",4650,24214
"Empidonax_virescens",4650,24469
"Empidonax_virescens",4650,24533
"Empidonax_virescens",4650,24634
"Empidonax_virescens",4650,24722
"Empidonax_virescens",4650,24781
"Empidonax_virescens",4650,24897
"Empidonax_virescens",4650,25042
"Empidonax_virescens",4650,25151
"Empidonax_virescens",4650,25229
"Empidonax_virescens",4650,25270
"Empidonax_virescens",4650,25429
"Empidonax_virescens",4650,27622
"Empidonax_virescens",4650,28035
"Empidonax_virescens",4650,28060
"Empidonax_virescens",4650,28141
"Empidonax_virescens",4650,28294
"Empidonax_virescens",4650,28375
"Empidonax_virescens",4650,28419
"Empidonax_virescens",4650,28528
"Empidonax_virescens",4650,28610
"Empidonax_virescens",4650,28699
"Empidonax_virescens",4650,28867
"Empidonax_virescens",4650,28976
"Empidonax_virescens",4650,29088
"Empidonax_virescens",4650,29150
"Empidonax_virescens",4650,29339
"Empidonax_virescens",4650,29428
"Empidonax_virescens",4650,29651
"Empidonax_virescens",4650,29688
"Empidonax_virescens",4650,29925
"Empidonax_virescens",4650,30008
"Empidonax_virescens",4650,30059
"Empidonax_virescens",4650,30136
"Empidonax_virescens",4650,30242
"Empidonax_virescens",4650,30330
"Empidonax_virescens",4650,32172
"Empidonax_virescens",4650,32230
"Empidonax_virescens",4650,32402
"Empidonax_virescens",4650,32499
"Empidonax_virescens",4650,32593
"Empidonax_virescens",4650,32670
"Empidonax_virescens",4650,32765
"Empidonax_virescens",4650,32841
"Empidonax_virescens",4650,32901
"Empidonax_virescens",4650,32942
"Empidonax_virescens",4650,33111
"Empidonax_virescens",4650,33176
"Empidonax_virescens",4650,33219
"Empidonax_virescens",4650,33322
"Empidonax_virescens",4650,33467
"Empidonax_virescens",4650,33534
"Empidonax_virescens",4650,33656
"Empidonax_virescens",4650,33726
"Empidonax_virescens",4650,33783
"Empidonax_virescens",4650,33878
"Empidonax_virescens",4650,34128
"Empidonax_virescens",4650,34347
"Empidonax_virescens",4650,34458
"Empidonax_virescens",4650,34567
"Empidonax_virescens",4650,34636
"Empidonax_virescens",4650,34725
"Empidonax_virescens",4650,34804
"Empidonax_virescens",4650,35921
"Empidonax_virescens",4650,36038
"Empidonax_virescens",4650,36203
"Empidonax_virescens",4650,36802
"Empidonax_virescens",4650,38855
"Empidonax_virescens",4650,38947
"Empidonax_virescens",4650,39015
"Empidonax_virescens",4650,39152
"Empidonax_virescens",4650,39185
"Empidonax_virescens",4650,39352
"Empidonax_virescens",4650,39380
"Empidonax_virescens",4650,39478
"Empidonax_virescens",4650,39671
"Empidonax_virescens",4650,39734
"Empidonax_virescens",4650,39898
"Empidonax_virescens",4650,39981
"Empidonax_virescens",4650,40020
"Empidonax_virescens",4650,40141
"Empidonax_virescens",4650,40241
"Empidonax_virescens",4650,40292
"Empidonax_virescens",4650,40494
"Empidonax_virescens",4650,40642
"Empidonax_virescens",4650,44741
"Empidonax_virescens",4650,44944
"Empidonax_virescens",4650,45159
"Empidonax_virescens",4650,50012
"Empidonax_virescens",4650,50220
"Empidonax_virescens",4650,50289
"Empidonax_virescens",4650,50397
"Empidonax_virescens",4650,50473
"Empidonax_virescens",4650,50574
"Empidonax_virescens",4650,50652
"Empidonax_virescens",4650,50744
"Empidonax_virescens",4650,50800
"Empidonax_virescens",4650,50902
"Empidonax_virescens",4650,50965
"Empidonax_virescens",4650,51141
"Empidonax_virescens",4650,51202
"Empidonax_virescens",4650,51273
"Empidonax_virescens",4650,51481
"Empidonax_virescens",4650,51527
"Empidonax_virescens",4650,51643
"Empidonax_virescens",4650,51660
"Empidonax_virescens",4650,51750
"Empidonax_virescens",4650,51922
"Empidonax_virescens",4650,51955
"Empidonax_virescens",4650,52040
"Empidonax_virescens",4650,52127
"Empidonax_virescens",4650,52225
"Empidonax_virescens",4650,52326
"Empidonax_virescens",4650,52406
"Empidonax_virescens",4650,52485
"Empidonax_virescens",4650,52527
"Empidonax_virescens",4650,52624
"Empidonax_virescens",4650,54801
"Empidonax_virescens",4650,54932
"Empidonax_virescens",4650,55017
"Empidonax_virescens",4650,55089
"Empidonax_virescens",4650,55279
"Empidonax_virescens",4650,55358
"Empidonax_virescens",4650,55435
"Empidonax_virescens",4650,55494
"Empidonax_virescens",4650,55584
"Empidonax_virescens",4650,55786
"Empidonax_virescens",4650,55817
"Empidonax_virescens",4650,55894
"Empidonax_virescens",4650,55970
"Empidonax_virescens",4650,56069
"Empidonax_virescens",4650,56160
"Empidonax_virescens",4650,56251
"Empidonax_virescens",4650,56488
"Empidonax_virescens",4650,56558
"Empidonax_virescens",4650,56852
"Empidonax_virescens",4650,56954
"Empidonax_virescens",4650,57017
"Empidonax_virescens",4650,57073
"Empidonax_virescens",4650,61537
"Empidonax_virescens",4650,61679
"Empidonax_virescens",4650,61809
"Empidonax_virescens",4650,62029
"Empidonax_virescens",4650,62118
"Empidonax_virescens",4650,62564
"Empidonax_virescens",4650,62664
"Empidonax_virescens",4650,62718
"Empidonax_virescens",4650,62864
"Empidonax_virescens",4650,63188
"Empidonax_virescens",4650,63345
"Empidonax_virescens",4650,63558
"Empidonax_virescens",4650,63584
"Empidonax_virescens",4650,63728
"Empidonax_virescens",4650,63853
"Empidonax_virescens",4650,63908
"Empidonax_virescens",4650,64008
"Empidonax_virescens",4650,64090
"Empidonax_virescens",4650,64251
"Empidonax_virescens",4650,64348
"Empidonax_virescens",4650,64374
"Empidonax_virescens",4650,64497
"Empidonax_virescens",4650,64594
"Empidonax_virescens",4650,64670
"Empidonax_virescens",4650,64767
"Empidonax_virescens",4650,64893
"Empidonax_virescens",4650,65174
"Empidonax_virescens",4650,65346
"Empidonax_virescens",4650,65431
"Empidonax_virescens",4650,65514
"Empidonax_virescens",4650,65719
"Empidonax_virescens",4650,65851
"Empidonax_virescens",4650,65925
"Empidonax_virescens",4650,66073
"Empidonax_virescens",4650,66143
"Empidonax_virescens",4650,66297
"Empidonax_virescens",4650,66399
"Empidonax_virescens",4650,66494
"Empidonax_virescens",4650,66551
"Empidonax_virescens",4650,66648
"Empidonax_virescens",4650,66832
"Empidonax_virescens",4650,66894
"Empidonax_virescens",4650,66974
"Empidonax_virescens",4650,67047
"Empidonax_virescens",4650,68760
"Empidonax_virescens",4650,68840
"Empidonax_virescens",4650,68897
"Empidonax_virescens",4650,68968
"Empidonax_virescens",4650,69059
"Empidonax_virescens",4650,69176
"Empidonax_virescens",4650,69243
"Empidonax_virescens",4650,69323
"Empidonax_virescens",4650,70315
"Empidonax_virescens",4650,70374
"Empidonax_virescens",4650,70519
"Empidonax_virescens",4650,70568
"Empidonax_virescens",4650,70663
"Empidonax_virescens",4650,70773
"Empidonax_virescens",4650,70815
"Empidonax_virescens",4650,70976
"Empidonax_virescens",4650,71077
"Empidonax_virescens",4650,71121
"Empidonax_virescens",4650,71220
"Empidonax_virescens",4650,71286
"Empidonax_virescens",4650,71366
"Empidonax_virescens",4650,71440
"Empidonax_virescens",4650,71492
"Empidonax_virescens",4650,71629
"Empidonax_virescens",4650,72053
"Empidonax_virescens",4650,72361
"Empidonax_virescens",4650,72414
"Empidonax_virescens",4650,72505
"Empidonax_virescens",4650,73361
"Empidonax_virescens",4650,73465
"Empidonax_virescens",4650,73542
"Empidonax_virescens",4650,73687
"Empidonax_virescens",4650,73880
"Empidonax_virescens",4650,76342
"Empidonax_virescens",4650,76435
"Empidonax_virescens",4650,76523
