"FocalAOU","ENV","COMP","SHARED","NONE"
5400,0.0434144350048498,0,0,0.95658556499515
7680,0.0913916947770954,0.359791119490075,0.0587626012828054,0.490054584450024
5480,0.146313651608095,0.017597007422826,0.0375261926020952,0.798563148366984
5840,0.0903339277553799,0.0727332423581745,0.00632216794609813,0.830610661940347
6260,0.0360517175893707,0.0277936800403505,0.0255552054709974,0.910599396899281
6610,0.388102982599827,0.0225785380900116,-0.00113328820075804,0.59045176751092
6750,0.156547959241723,0.000504087917536228,0.000915058124145114,0.842032894716595
6780,0.319681191540704,0.00242356650164932,-0.00194851175893808,0.679843753716585
6790,0.105836663694357,0.301801196326513,0.0359487412980102,0.55641339868112
7400,0.108103549737708,0.441060441898137,-0.0838398487272308,0.534675857091385
6570,0.0148568792132524,0.354158853681173,0.00976077891870719,0.621223488186867
6860,0.107931004175971,0.0327341117374622,-0.0255745770543205,0.884909461140888
3120,0.370741379177172,0,0,0.629258620822828
6320,0.165157144337952,0.084545039902949,-0.0552864322613244,0.805584248020424
6650,0.140413468440499,0.0705646763773534,0.0644007835537656,0.724621071628382
7410,0.0973951299932087,0.57245583792722,0.0281797527737226,0.301969279305849
7430,0.395409985115168,0.00166237071599606,0.14180936817221,0.461118275996626
4691,0.155510841195297,0.425805904487195,-0.0728306576030371,0.491513911920546
4910,0.0860261782115731,0.144710878311792,0.0302561833584221,0.739006760118213
5520,0.118931508425431,0.0384109908631972,-0.0132805879576094,0.855938088668981
7150,0.0761309690987799,0.189551061387834,-0.0162570058518516,0.750574975365238
7221,0.174167714667171,0,0,0.825832285332829
7670,0.187199944875965,0.250554045470319,0.0017878877253838,0.560458121928332
5460,0.122014535404063,0.300367224164184,-0.0482312439131597,0.625849484344912
4810,0.208930077829582,0.216148788240661,0.0875649790334452,0.487356154896311
5300,0.126238114382647,0.00599861890678587,-0.00392006746914522,0.871683334179712
5911,0.431599317748453,0.016164868833567,0.153665933686645,0.398569879731335
6690,0.303449019133215,0.349241670108981,-0.0640503665629457,0.41135967732075
7190,0.0536257678947743,0.00405936397816384,0.00375878005070315,0.938556088076359
7420,0.0253929002405895,0,0,0.974607099759411
7030,0.22795866329403,0.0272468294901669,-0.00688509639639353,0.751679603612197
5880,0.0323742980697411,0.285950058895061,0.103467583611435,0.578208059423763
5900,0.0290115218445838,0.39802216318656,-0.00244988134173879,0.575416196310595
4540,0.0159728807797058,0.601974541138169,0.00798555647946497,0.37406702160266
5040,0.0984351136675015,0.327689310038455,0.179295729935669,0.394579846358375
7331,0.1912331872096,0.000125426507201765,0.172394748969902,0.636246637313296
7380,0.0594799004066452,0.392100946724461,0.0659744679826391,0.482444684886254
5730,0.35621281777949,0.193163665970048,0.0695556472732623,0.3810678689772
4480,0.11147402797113,0.282466975827157,0.0317409437496113,0.574318052452102
6050,0.221912746625707,0.234737536849799,0.20809308073662,0.335256635787874
6292,0.155115524506656,0.114279463169289,0.0633352701867818,0.667269742137274
4290,0.0863230296856489,0.00315289383566052,0.0186067566392114,0.891917319839479
4320,0.0770147720581238,0.496982349801957,0.118282449866773,0.307720428273146
7020,0.0376170276879972,0.37163018361691,0.222330084801811,0.368422703893282
4021,0.0373892270400872,0.50594022137363,0.0730595022318369,0.383611049354446
4920,0.146408926267582,0.207798762101468,0.0992725060170454,0.546519805613905
6440,0.0581390127305146,0.134808974972474,0.0153029488501596,0.791749063446851
3880,0.0967544406947299,0.122760630755852,0.121215366785542,0.659269561763876
6360,0.0220185222834103,0.0222503426222407,-0.00476377047982884,0.960494905574178
6390,0.0455060541076482,0.152386993988476,0.00854632768434405,0.793560624219532
6410,0.0714560481824251,0.0187604041134177,-0.00645717304718806,0.916240720751345
6760,0.0913513787253893,0.0120848296024269,-0.0113485593564456,0.907912351028629
4650,0.121569954776672,0.225453814244355,-0.0134651296708743,0.666441360649848
6540,0.0714609884175459,0.20648517724212,-0.00783305373916332,0.729886888079497
6840,0.0067012476371332,0.300813605759729,0.0732939371434169,0.619191209459721
7222,0.0151237661787583,0.540840264848266,0.0304833128335601,0.413552656139416
6620,0.0448560321456275,0.437589576238117,0.0141354920810193,0.503418899535236
4060,0.0561138836497697,0.117346842651478,0.0082351147991787,0.818304158899573
6370,0.101012231755113,0.0548532408480194,-0.0245759882963093,0.868710515693177
6380,0.244734901543535,0.00500140993013565,-0.00379197734648908,0.754055665872818
6630,0.14197273348715,0.100678185917587,-0.054904170648716,0.81225325124398
6770,0.162394801184653,0.0594997063545678,0.0172159201775208,0.760889572283259
6330,0.0697586685197386,0.308456742802674,-0.0440591136255529,0.66584370230314
7240,0.0870186953338576,0.207905051383117,-0.0229441575529573,0.728020410835983
7000,0.162309357483314,0,0,0.837690642516685
5491,0.240841221777295,0.126787826373167,-0.0198014716399617,0.652172423489499
6500,0.313915514355133,0.164692918749554,-0.0651554309033004,0.586546997798614
6720,0.473111270793183,0.179643239583409,-0.0726566781228049,0.419902167746213
6600,0.282159270871791,0.000344591351382428,0.000952293899355858,0.716543843877471
5940,0.161223201175396,0.0024462921374141,-0.00233729448954838,0.838667801176738
