"stateroute","elev.point","elev.mean","elev.var"
"25014",27,25.5625,45.4625
"25015",11,15.3888888888889,57.0751633986928
"25016",16,18.0666666666667,84.6380952380952
"25017",25,23,104.8
"25018",15,12.75,56.5681818181818
"25019",17,21.5555555555556,173.790849673203
"25020",36,30.8333333333333,86.7352941176471
"25021",45,29,220.571428571429
"25022",41,40.3529411764706,18.3676470588235
"25023",34,32.8235294117647,37.7794117647059
"25024",34,24.75,50.0666666666667
"25025",9,8.13333333333333,20.1238095238095
"25026",11,10.8823529411765,3.36029411764706
"25027",39,28.7058823529412,150.345588235294
"25028",5,5.29411764705882,1.47058823529412
"25029",42,38.9375,67.7958333333333
"25030",19,17,42.5333333333333
"25031",11,9.23529411764706,6.56617647058824
"25032",9,8.72222222222222,19.3888888888889
"25033",6,6.83333333333333,2.14705882352941
"25035",4,5.125,1.98333333333333
"25036",5,5.5,1.38888888888889
"25037",36,36.4705882352941,94.1397058823529
"25038",14,24.75,202.333333333333
"25039",8,7.46153846153846,2.1025641025641
"25040",6,6.83333333333333,2.14705882352941
"25051",8,17.6666666666667,115.151515151515
"25052",52,44.7058823529412,274.970588235294
"25053",63,43.8823529411765,465.235294117647
"25054",54,41.8823529411765,169.610294117647
"25055",43,58.0588235294118,353.183823529412
"25056",22,31.4,143.828571428571
"25057",45,43.2857142857143,407.912087912088
"25058",39,33,42.5
"25059",28,30,76.375
"25060",22,23.8823529411765,166.485294117647
"25061",39,40.5294117647059,84.3897058823529
"25062",8,12.7,28.2333333333333
"25063",31,28.5882352941176,109.132352941176
"25064",12,11.7857142857143,21.5659340659341
"25065",28,27.7058823529412,20.7205882352941
"25066",31,31.375,38.65
"25067",16,15.3333333333333,49.5294117647059
"25068",33,28.3529411764706,63.3676470588235
"25069",23,27.5,38.8
"25070",10,21.8666666666667,144.838095238095
"25071",18,20.4705882352941,85.8897058823529
"25072",32,28.9444444444444,66.8790849673203
"25073",28,31.4375,73.4625
"25074",13,10.8125,10.1625
"25075",9,9.27272727272727,0.618181818181818
"25076",5,6.76470588235294,1.81617647058824
"25077",8,7.5,1.80769230769231
"25078",8,6.3125,3.5625
"25079",5,5.35294117647059,2.36764705882353
"25080",5,5.72727272727273,2.01818181818182
"25081",11,10.4375,4.92916666666667
"25082",18,14.5333333333333,33.8380952380952
"25083",5,3.5,3.14285714285714
"25084",19,18.9375,24.1958333333333
"25085",18,17.3076923076923,105.397435897436
"25086",14,15.1111111111111,55.281045751634
"25087",8,8.44444444444444,2.02777777777778
"25088",6,7.76470588235294,4.69117647058824
"25105",41,33.8823529411765,261.610294117647
"25107",25,29.625,209.45
"25108",22,36.8125,365.229166666667
"25109",7,8.33333333333333,14.969696969697
"25113",27,32.8823529411765,68.7352941176471
"25116",16,17.2142857142857,79.4120879120879
"25117",25,23,104.8
"25123",34,32.8235294117647,37.7794117647059
"25129",42,38.9375,67.7958333333333
"25132",5,9.35294117647059,24.8676470588235
"25135",7,5.25,1.47727272727273
"25137",36,36.4705882352941,94.1397058823529
"25138",14,24.75,202.333333333333
"25151",72,68.8823529411765,132.110294117647
"25159",28,30,76.375
"25165",34,27.4705882352941,20.5147058823529
"25170",10,21.8666666666667,144.838095238095
"25172",32,30.6875,53.2958333333333
"25175",9,9.27272727272727,0.618181818181818
"25176",8,8,4.66666666666667
"25178",8,6.4,3.68571428571429
"25180",5,5.61538461538461,1.75641025641026
"25183",5,3.5,3.14285714285714
"25207",32,47.8823529411765,225.360294117647
"25283",1,2.77777777777778,1.44444444444444
"25901",30,32.9411764705882,456.183823529412
"25902",41,39.6666666666667,17.952380952381
"25903",21,24.625,81.9833333333333
"25904",44,51.4705882352941,150.389705882353
"25905",31,31.5294117647059,49.3897058823529
"25906",41,39.0588235294118,19.8088235294118
"25907",5,4.94736842105263,1.3859649122807
"25908",33,23.2941176470588,85.5955882352941
"25909",22,21.2222222222222,53.359477124183
"25910",9,9.1875,19.8958333333333
"25911",10,9.33333333333333,3.0952380952381
"25912",5,6.76470588235294,1.81617647058824
"25913",10,13.875,34.9166666666667
"25915",3,7.66666666666667,24.2424242424242
"25916",9,12.7647058823529,37.1911764705882
"25917",43,38.2777777777778,25.1535947712418
"25918",7,13.5625,55.9958333333333
"25919",8,8.875,8.65
"25920",20,29.9285714285714,288.379120879121
"25921",7,7.27272727272727,9.61818181818182
"25922",14,20.9230769230769,135.410256410256
"25923",2,17.6153846153846,120.75641025641
"25925",3,7.66666666666667,24.2424242424242
"27001",7,8.8,23.8857142857143
"27002",31,29.4444444444444,173.320261437908
"27003",8,9.85714285714286,35.978021978022
"27004",59,57.9411764705882,62.3088235294118
"27005",54,58.7647058823529,97.3161764705882
"27006",85,61.2222222222222,298.535947712418
"27007",96,92.0555555555556,253.114379084967
"27008",12,13,70.75
"27009",124,114.294117647059,426.720588235294
"27010",132,107.388888888889,654.722222222222
"27011",37,28.7222222222222,199.741830065359
"27012",64,62.5294117647059,148.014705882353
"27013",107,96.2105263157895,247.397660818713
"27014",106,107.444444444444,321.908496732026
"27015",174,181.277777777778,1488.68300653595
"27016",240,231.294117647059,1100.09558823529
"27017",39,37.7647058823529,101.691176470588
"27018",76,74.1764705882353,153.154411764706
"27019",128,139.705882352941,288.970588235294
"27020",183,188.888888888889,543.045751633987
"27021",54,68.2352941176471,196.066176470588
"27022",251,252.611111111111,373.428104575163
"27023",319,311.058823529412,1176.18382352941
"27024",229,215.529411764706,815.389705882353
"27025",94,79.7647058823529,355.816176470588
"27026",241,332.947368421053,13267.4970760234
"27027",268,296.235294117647,1298.69117647059
"27028",124,114.705882352941,303.720588235294
"27029",100,95.6111111111111,336.722222222222
"27030",336,386.166666666667,19970.2647058824
"27031",197,170.470588235294,294.764705882353
"27032",139,118.666666666667,728
"27033",144,135.294117647059,829.470588235294
"27034",41,54.7647058823529,261.441176470588
"27035",147,147.933333333333,442.780952380952
"27036",345,315.166666666667,1234.38235294118
"27037",411,329.555555555556,5582.73202614379
"27038",171,152.941176470588,685.558823529412
"27039",218,252,1481.05882352941
"27040",774,610.789473684211,11336.9532163743
"27041",756,710.052631578947,63773.8304093567
"27042",318,329.222222222222,2081.9477124183
"27043",315,303.105263157895,998.099415204678
"27044",256,266.941176470588,890.808823529412
"27045",204,209.055555555556,1164.2908496732
"27046",145,174.625,797.85
"27047",157,154.052631578947,551.052631578947
"27048",129,118.722222222222,403.741830065359
"27049",113,102.176470588235,279.779411764706
"27050",84,79.1764705882353,249.529411764706
"27051",86,95.5,250.533333333333
"27052",121,99.3684210526316,232.912280701754
"27053",68,75.0526315789474,143.052631578947
"27054",56,57.5294117647059,304.889705882353
"27055",60,68.2352941176471,157.066176470588
"27056",6,10.4117647058824,34.7573529411765
"27057",42,53.5555555555556,196.967320261438
"27058",47,45,36.5882352941176
"27102",31,28.8888888888889,161.751633986928
"27111",27,30.0625,192.995833333333
"27112",64,62.5294117647059,148.014705882353
"27117",39,37.7647058823529,101.691176470588
"27119",150,145.736842105263,371.87134502924
"27122",251,252.611111111111,373.428104575163
"27123",319,311.058823529412,1176.18382352941
"27142",339,308.058823529412,2151.55882352941
"27155",60,68.2352941176471,157.066176470588
"27156",14,17.9411764705882,80.6838235294118
"27158",47,45,36.5882352941176
"27301",9,10.9411764705882,52.4338235294118
"27302",42,42.5882352941176,15.1323529411765
"27303",49,50.1764705882353,39.9044117647059
"27304",20,22.5555555555556,150.849673202614
"27305",6,9.875,30.25
"27306",58,57.875,64.7833333333333
"27307",65,56.7647058823529,154.191176470588
"27308",67,68.0588235294118,152.683823529412
"27309",76,67.2352941176471,177.316176470588
"27310",28,41.6470588235294,183.117647058824
"27311",53,55.4444444444444,117.673202614379
"27312",58,64.2105263157895,132.619883040936
"27313",72,74.8823529411765,180.610294117647
"27314",102,97.4444444444444,275.673202614379
"27315",69,86.1111111111111,148.457516339869
"27316",41,56.4117647058824,266.632352941176
"27317",84,96.8823529411765,269.110294117647
"27318",84,87.6666666666667,535.095238095238
"27319",140,128,546.625
"27320",99,112.647058823529,350.617647058824
"27321",136,124.055555555556,328.290849673203
"27322",240,216.235294117647,1590.31617647059
"27323",154,138.647058823529,531.242647058824
"27324",165,157.411764705882,277.507352941176
"27325",132,149.111111111111,311.986928104575
"27326",249,226,1364.47058823529
"27327",264,246.176470588235,806.529411764706
"27328",284,269.705882352941,426.345588235294
"27329",341,288.894736842105,1897.43274853801
"27330",345,324.352941176471,751.742647058824
"27331",350,311.05,2525.41842105263
"27332",185,187.882352941176,1151.23529411765
"27333",249,240.842105263158,2347.2514619883
"27334",303,306.111111111111,1307.98692810458
"27335",738,480.611111111111,22349.8986928105
"27336",373,351.125,4367.58333333333
"27337",411,331.722222222222,5155.38888888889
"27430",345,324.352941176471,751.742647058824
"27900",145,164.944444444444,884.761437908497
"33001",835,1107.08333333333,72679.4710144928
"33002",745,915.727272727273,21796.2077922078
"33003",1304,1315.36363636364,30037.29004329
"33004",813,826.2,32197.9578947368
"33005",1319,1399.27272727273,78638.8744588745
"33006",1643,1614.85714285714,62063.1285714286
"33007",1101,1215.2,116817.852631579
"33008",1641,1493.55,128578.576315789
"33009",1933,1880.85714285714,35388.0285714286
"33010",2162,2067.2,66079.7473684211
"33011",1582,1674.1,99762.2
"33012",2245,2205.05263157895,19152.7192982456
"33013",1809,2172.61904761905,63365.4476190476
"33014",2022,2208.4,72460.0421052632
"33015",1659,1818.8,89964.0631578947
"33016",1760,1937.10526315789,64330.6549707602
"33017",1004,1067.52631578947,47429.9298245614
"33018",1350,1333.75,84398.5131578947
"33019",2526,2364.75,54285.6710526316
"33020",1793,1794.21052631579,93788.6198830409
"33021",1355,1450.73684210526,6961.53801169591
"33022",1613,1791.2380952381,58122.0904761905
"33023",1718,1565.95,80325.7342105263
"33024",873,1110.19047619048,50569.4619047619
"33025",1966,1523.75,85292.9342105263
"33026",1293,1353.84210526316,6993.69590643275
"33027",1387,1594.7,48500.5368421053
"33028",1919,1986.2,17253.2210526316
"33029",803,1046,74902.4
"33030",1523,1569.33333333333,76062.4333333333
"33109",1523,1561.04545454545,73951.5692640693
"33111",1796,1595.2,87139.4315789474
"33119",2526,2378.65,49144.1342105263
"33124",873,1134.36842105263,72132.8011695906
"33128",1937,1940.78947368421,11699.1754385965
"33202",1104,1251,31635.7142857143
"33204",496,788.045454545455,34212.8073593074
"33205",1123,1050.38095238095,44961.1476190476
"33207",1424,1715,103209.263157895
"33208",1701,1757.7619047619,88374.5904761905
"33209",2260,2003.81818181818,74401.7748917749
"33211",1071,1061.25,79407.7763157895
"33212",2136,2075.71428571429,28884.5142857143
"33213",2335,2355.8,25942.1684210526
"33214",2073,2296.33333333333,54517.6333333333
"33217",1245,1151.95,133911.523684211
"33218",1619,1616.95,95933.7342105263
"33219",1651,1762.68421052632,115142.450292398
"33220",1731,1676.25,82837.5657894737
"33221",1494,1504.15,1749.81842105263
"33222",1962,2077.35,103845.713157895
"33223",1657,1584.6,26106.7789473684
"33224",959,1043.89473684211,42028.432748538
"33225",1370,1453.68421052632,70733.8947368421
"33226",1450,1747.15,58368.8710526316
"33227",1798,1745.33333333333,12349.1764705882
"33228",1418,1705.8,87972.5894736842
"33319",2526,2378.65,49144.1342105263
"33901",1601,1501.85,3818.02894736842
"33902",1581,1609.80952380952,23185.8619047619
"33903",1471,1666.27272727273,52125.3506493507
"33904",1498,1607.7,30685.9052631579
"33905",1601,1499.75,3834.82894736842
"33906",1229,1102.38095238095,19509.9476190476
"33907",873,1036.22727272727,31063.6125541126
"34001",252,244.105263157895,669.654970760234
"34002",240,249.4,153.410526315789
"34003",241,248.526315789474,124.040935672515
"34004",247,252.05,172.892105263158
"34005",252,237.45,781.523684210526
"34006",206,208.526315789474,717.040935672515
"34007",200,213.05,360.997368421053
"34008",212,206.947368421053,286.052631578947
"34009",176,207.315789473684,388.005847953216
"34010",199,213.789473684211,451.397660818713
"34011",199,210.9,455.884210526316
"34012",241,231.55,687.944736842105
"34013",199,201.545454545455,144.735930735931
"34014",232,228.454545454545,801.307359307359
"34015",190,194.85,204.555263157895
"34016",201,202.666666666667,572
"34017",208,206.722222222222,97.0359477124183
"34018",216,199.952380952381,290.047619047619
"34019",175,202.944444444444,300.761437908497
"34020",194,193.25,280.934210526316
"34021",156,169.666666666667,282.333333333333
"34022",216,203.15,202.45
"34023",210,215.75,280.407894736842
"34024",227,211.45,273.628947368421
"34025",189,193.15,587.397368421053
"34026",218,211,475.473684210526
"34027",222,209.05,554.997368421053
"34028",194,197.526315789474,639.374269005848
"34029",208,208.05,221.313157894737
"34030",211,217.736842105263,136.426900584795
"34031",212,224.111111111111,243.16339869281
"34032",195,211.85,129.923684210526
"34033",218,214.6,108.989473684211
"34034",205,211.526315789474,163.374269005848
"34035",212,194.2,397.536842105263
"34036",150,173.2,371.852631578947
"34037",193,183.777777777778,177.712418300654
"34038",182,177.166666666667,381.794117647059
"34039",154,185,677.263157894737
"34040",184,187.8,64.5894736842105
"34041",196,190.555555555556,66.4967320261438
"34042",196,189.9,77.9894736842105
"34043",182,189.736842105263,64.4269005847953
"34044",207,206.368421052632,39.1345029239766
"34045",207,193.777777777778,223.477124183007
"34046",177,190.4,280.042105263158
"34047",203,204.222222222222,22.0653594771242
"34048",172,178.944444444444,498.290849673203
"34049",148,165.111111111111,506.104575163399
"34050",143,145.65,181.081578947368
"34051",155,150.315789473684,187.228070175439
"34052",155,148.1,200.831578947368
"34053",154,146,96.2352941176471
"34054",124,126.368421052632,57.3567251461988
"34055",166,150.45,177.944736842105
"34056",140,141.6,104.463157894737
"34057",139,147.470588235294,211.639705882353
"34058",156,146.105263157895,97.9883040935673
"34059",121,122.684210526316,586.005847953216
"34060",144,149.555555555556,396.261437908497
"34061",107,137.944444444444,748.290849673203
"34062",175,141.526315789474,409.59649122807
"34063",108,130.105263157895,179.432748538012
"34064",161,153.444444444444,207.084967320261
"34065",265,248.555555555556,521.555555555556
"34066",275,259.789473684211,345.508771929825
"34067",208,216.45,196.155263157895
"34068",198,215.5,814.735294117647
"34069",193,191.722222222222,138.918300653595
"34070",214,195.578947368421,377.701754385965
"34071",142,173.7,438.747368421053
"34072",168,169.3,234.642105263158
"34073",228,227.111111111111,187.398692810458
"34074",165,175.055555555556,262.996732026144
"34075",197,189.45,104.05
"34076",165,172.166666666667,402.970588235294
"34077",161,163.6,273.2
"34078",137,144.388888888889,163.31045751634
"34079",125,121.833333333333,60.1470588235294
"34080",121,119.444444444444,409.320261437908
"34081",153,137.1,353.568421052632
"34082",273,255.263157894737,341.204678362573
"34104",247,252.157894736842,182.251461988304
"34135",212,194.2,397.536842105263
"34301",274,261.9,881.673684210526
"34302",265,262,269.444444444444
"34303",260,260.947368421053,188.385964912281
"34304",174,204.6,320.884210526316
"34305",198,225.25,630.513157894737
"34306",201,207.2,609.536842105263
"34307",214,199,314.823529411765
"34308",218,210.631578947368,563.356725146199
"34309",222,221.45,258.997368421053
"34310",195,202.7,215.905263157895
"34311",212,193.315789473684,338.116959064327
"34312",182,177.166666666667,381.794117647059
"34313",197,195.388888888889,205.075163398693
"34314",211,212.75,82.1973684210526
"34315",189,181.578947368421,462.701754385965
"34316",168,159.388888888889,275.781045751634
"34317",166,152,165.411764705882
"34318",124,142.555555555556,334.496732026144
"34319",107,133.888888888889,674.575163398693
"34900",177,175.611111111111,137.075163398693
"35001",186,195.9,355.252631578947
"35002",201,209.05,115.102631578947
"35003",232,237.3,331.378947368421
"35004",219,223.4,213.305263157895
"35005",239,234.263157894737,243.760233918129
"35006",251,264.263157894737,229.204678362573
"35007",258,254.55,133.102631578947
"35008",265,254.3,150.642105263158
"35009",298,287.4,652.357894736842
"35010",217,213.9,117.568421052632
"35011",199,217.6,244.357894736842
"35012",206,211.65,121.502631578947
"35013",240,241.15,444.660526315789
"35014",253,252.25,790.407894736842
"35015",269,264.444444444444,139.320261437908
"35016",283,289.368421052632,782.912280701754
"35017",306,299.95,774.892105263158
"35018",252,256.65,153.397368421053
"35019",236,246,140.941176470588
"35020",249,258.7,285.694736842105
"35021",167,172.333333333333,299.882352941176
"35022",213,196.55,805.207894736842
"35023",213,219.5,345.526315789474
"35024",222,245.166666666667,462.617647058824
"35025",288,260,370
"35026",212,215.190476190476,540.761904761905
"35027",186,214.526315789474,669.263157894737
"35028",309,287.578947368421,683.812865497076
"35029",304,280.5,728.147058823529
"35030",247,256.631578947368,964.245614035088
"35031",284,285,1085.57894736842
"35032",148,154.210526315789,266.397660818713
"35033",141,149.2,186.273684210526
"35034",128,132.631578947368,120.46783625731
"35035",184,190,685.666666666667
"35036",185,174.526315789474,670.040935672515
"35037",242,212.45,637.734210526316
"35038",257,210,928.588235294118
"35039",220,206.105263157895,852.432748538012
"35040",215,237.444444444444,711.908496732026
"35041",190,210.444444444444,872.496732026144
"35042",118,128.277777777778,86.3300653594771
"35101",188,202.714285714286,388.314285714286
"35103",222,232.55,317.207894736842
"35108",265,254.3,150.642105263158
"35115",269,264.444444444444,139.320261437908
"35117",306,299.95,774.892105263158
"35201",188,202.714285714286,388.314285714286
"35301",217,207.052631578947,144.497076023392
"35302",230,204.75,519.25
"35303",271,273.6,270.042105263158
"35304",232,244.85,253.607894736842
"35305",206,209.055555555556,39.5849673202614
"35306",274,260.684210526316,510.005847953216
"35307",277,284.052631578947,655.497076023392
"35308",249,248.4,107.621052631579
"35309",173,206.65,409.818421052632
"35310",284,265.578947368421,285.590643274854
"35311",326,322.5,321.794117647059
"35312",311,295.55,1012.47105263158
"35313",164,180.944444444444,623.937908496732
"35314",206,205.526315789474,519.485380116959
"35315",252,249.2,1022.69473684211
"35316",117,125.1,68.6210526315789
"35410",284,264.842105263158,313.140350877193
"35900",213,218.894736842105,310.432748538012
"35901",182,200.5,549.205882352941
"35903",203,204.947368421053,59.719298245614
"36001",217,210.894736842105,93.0994152046784
"36002",297,290.277777777778,300.565359477124
"36003",306,301.736842105263,333.204678362573
"36004",350,339.05,556.997368421053
"36005",316,330.263157894737,277.093567251462
"36006",220,223.75,466.092105263158
"36007",210,215.6,413.094736842105
"36008",234,227.368421052632,467.46783625731
"36009",273,270.25,237.144736842105
"36010",263,257.842105263158,196.695906432749
"36011",245,260.421052631579,250.035087719298
"36012",280,283.368421052632,395.356725146199
"36013",302,324.3,1061.37894736842
"36014",291,314.444444444444,500.37908496732
"36015",351,354.894736842105,577.210526315789
"36016",337,353.65,304.765789473684
"36017",238,235.421052631579,598.812865497076
"36018",268,271.190476190476,365.261904761905
"36019",290,276.055555555556,442.643790849673
"36020",285,291.47619047619,258.161904761905
"36021",298,288.2,317.852631578947
"36022",348,361.2,148.168421052632
"36023",328,317.85,420.871052631579
"36024",338,355.611111111111,893.428104575163
"36025",340,347.95,127.102631578947
"36026",403,392.55,453.944736842105
"36027",388,408.75,199.881578947368
"36028",336,377.65,825.502631578947
"36029",336,344.15,208.028947368421
"36030",382,369.578947368421,454.701754385965
"36031",371,366.263157894737,108.982456140351
"36032",350,360.727272727273,177.636363636364
"36033",454,427.611111111111,203.075163398693
"36034",411,423.666666666667,247.033333333333
"36105",316,330.263157894737,277.093567251462
"36108",234,227.368421052632,467.46783625731
"36118",268,272.4,352.147368421053
"36123",315,317.85,420.871052631579
"36131",371,366.263157894737,108.982456140351
"38001",264,263.6,357.936842105263
"38002",284,284.35,255.818421052632
"38003",307,308.4,276.042105263158
"38004",389,396.823529411765,2281.90441176471
"38005",387,377.833333333333,2030.5
"38006",380,382.7,489.484210526316
"38007",365,368.473684210526,432.485380116959
"38008",590,599.444444444444,1030.37908496732
"38009",591,583.6,2655.72631578947
"38010",585,593,2424.11764705882
"38011",584,639.5,4434.02941176471
"38012",974,982.666666666667,2421.64705882353
"38013",295,295.5,304.735294117647
"38014",357,344.722222222222,1637.50653594771
"38015",347,346.263157894737,438.315789473684
"38016",370,389.444444444444,676.849673202614
"38017",401,417.333333333333,806.823529411765
"38018",369,388.736842105263,277.538011695906
"38019",376,386.736842105263,317.87134502924
"38020",589,598.842105263158,951.80701754386
"38021",498,490.789473684211,1668.84210526316
"38022",666,693.85,1287.92368421053
"38023",659,657.315789473684,1802.00584795322
"38024",1078,1075.05555555556,4315.46732026144
"38025",795,801.315789473684,2355.56140350877
"38026",293,314.789473684211,383.06432748538
"38027",322,317.95,375.734210526316
"38028",400,414.6,366.568421052632
"38029",387,377.4,692.778947368421
"38030",422,423.444444444444,580.849673202614
"38031",428,416,724.625
"38032",509,527.166666666667,1551.79411764706
"38033",491,483.105263157895,1367.43274853801
"38034",573,604.631578947368,1786.91228070175
"38035",657,662.368421052632,2759.57894736842
"38036",779,785.421052631579,1928.59064327485
"38037",794,807.176470588235,2487.90441176471
"38038",1174,1179.52631578947,5294.15204678363
"38105",294,297.888888888889,1228.92810457516
"38118",369,394.9,383.147368421053
"38133",491,483.105263157895,1367.43274853801
"38301",275,280.333333333333,289.411764705882
"38302",298,271.764705882353,268.691176470588
"38303",385,395.944444444444,2704.17320261438
"38304",411,428.058823529412,336.308823529412
"38305",614,608.333333333333,1139.29411764706
"38306",688,679.5,1208.02941176471
"38307",894,890.833333333333,747.441176470588
"38308",920,933.333333333333,1141.41176470588
"38309",254,266.333333333333,303.058823529412
"38310",315,301,243.529411764706
"38311",446,424.722222222222,275.859477124183
"38312",452,440.352941176471,264.492647058824
"38313",558,568.277777777778,881.74183006536
"38314",644,635.235294117647,643.566176470588
"38315",902,882,1686
"38316",1019,987.631578947368,3489.57894736842
"38317",311,304.555555555556,484.732026143791
"38318",372,395.3,216.326315789474
"38319",438,450.210526315789,530.286549707602
"38320",471,474.35,952.134210526316
"38321",576,609.944444444444,1620.40849673203
"38322",875,879.7,3102.43157894737
"38323",1113,1112.38888888889,5103.19281045752
"38420",462,474,1002.44444444444
"39001",524,454.882352941176,5060.48529411765
"39002",121,117.6,229.936842105263
"39003",141,149.7,183.168421052632
"39004",148,151.529411764706,208.514705882353
"39005",170,191.45,442.892105263158
"39006",185,175.611111111111,384.486928104575
"39007",180,203.684210526316,650.33918128655
"39008",272,245,454.875
"39009",275,291.944444444444,2739.93790849673
"39010",422,345.764705882353,5098.81617647059
"39011",346,325.35,2409.29210526316
"39012",109,111.666666666667,265.764705882353
"39013",461,450.222222222222,8797.35947712418
"39014",269,297.117647058824,1071.48529411765
"39015",408,431.789473684211,10178.6198830409
"39016",375,336.5,1383.91176470588
"39017",334,307.777777777778,764.065359477124
"39018",296,318.052631578947,1269.38596491228
"39019",258,279.555555555556,698.496732026144
"39020",287,272.888888888889,320.339869281046
"39021",348,322.764705882353,616.316176470588
"39022",334,299.052631578947,967.608187134503
"39023",249,254.65,468.871052631579
"39024",242,216.842105263158,590.140350877193
"39025",300,277.210526315789,1457.2865497076
"39026",234,238.631578947368,490.356725146199
"39027",237,205.666666666667,469.176470588235
"39028",225,204.95,538.892105263158
"39029",140,143.529411764706,389.764705882353
"39030",207,202.947368421053,446.27485380117
"39031",225,215.666666666667,232.235294117647
"39032",139,152.842105263158,595.918128654971
"39033",136,125.894736842105,67.9883040935673
"39034",142,152.95,506.997368421053
"39035",121,123.277777777778,57.5065359477124
"39036",135,138.75,340.197368421053
"39037",237,224.631578947368,467.356725146199
"39038",191,212.611111111111,932.251633986928
"39039",222,235.111111111111,432.339869281046
"39040",251,256.052631578947,307.719298245614
"39041",269,252.611111111111,452.957516339869
"39042",292,277.105263157895,447.099415204678
"39043",292,270.611111111111,311.898692810458
"39044",276,269.222222222222,293.830065359477
"39045",272,268.388888888889,1310.36928104575
"39046",272,261.529411764706,1404.88970588235
"39107",171,201.666666666667,671.647058823529
"39112",109,109.882352941176,221.485294117647
"39113",461,450.222222222222,8797.35947712418
"39114",314,317.555555555556,1568.73202614379
"39117",334,311.210526315789,613.397660818713
"39118",296,313.777777777778,1502.65359477124
"39119",258,279.555555555556,698.496732026144
"39120",146,147.722222222222,569.035947712418
"39124",242,216.842105263158,590.140350877193
"39127",205,203.333333333333,445.294117647059
"39132",146,147.722222222222,569.035947712418
"39133",136,125.894736842105,67.9883040935673
"39134",164,158.055555555556,614.52614379085
"39137",237,224.55,442.892105263158
"39145",272,265.421052631579,1404.92397660819
"39146",227,255.277777777778,1276.33006535948
"39214",269,297.117647058824,1071.48529411765
"39900",225,207.333333333333,469.529411764706
"39901",225,209.95,393.102631578947
"42001",1,2.17647058823529,0.779411764705882
"42002",1,1.46666666666667,0.40952380952381
"42003",9,5.89473684210526,2.21052631578947
"42004",3,2.23529411764706,0.941176470588235
"42005",6,5.9375,2.19583333333333
"42006",2,2.14285714285714,0.901098901098901
"42007",3,2.93333333333333,1.63809523809524
"42008",9,12.2941176470588,113.095588235294
"42009",52,45.1764705882353,763.154411764706
"42010",78,72.3888888888889,728.839869281046
"42011",6,7.11764705882353,10.1102941176471
"42012",28,34.7058823529412,833.470588235294
"42013",18,24.125,87.5833333333333
"42014",30,29.6875,163.1625
"42015",5,4.875,11.05
"42016",51,55.4444444444444,392.02614379085
"42017",18,29.1176470588235,470.985294117647
"42018",22,28.9411764705882,150.808823529412
"42019",34,60.3888888888889,392.486928104575
"42020",32,36.0588235294118,209.808823529412
"42021",53,64.2777777777778,466.212418300654
"42022",89,72.5,443.733333333333
"42023",31,33.6842105263158,46.4502923976608
"42024",30,26.2666666666667,8.4952380952381
"42025",55,51.5882352941176,338.132352941176
"42026",82,71,275.625
"42027",90,85.1764705882353,118.279411764706
"42028",68,68.8125,133.7625
"42029",4,3.23529411764706,2.19117647058824
"42030",2,2.5,2.26666666666667
"42031",4,2.875,4.65
"42032",83,69.7647058823529,792.566176470588
"42033",12,11,12.8
"42034",4,5.72222222222222,18.3300653594771
"42036",62,37.5882352941176,196.632352941176
"42037",90,80,186.666666666667
"42038",28,28.6875,3.02916666666667
"42039",53,46.8823529411765,129.485294117647
"42040",75,73.4210526315789,118.701754385965
"42050",7,4.8125,4.5625
"42051",4,5.82352941176471,10.4044117647059
"42052",1,3.75,7.13333333333333
"42053",8,11.6315789473684,58.0233918128655
"42054",83,78.4705882352941,642.139705882353
"42055",15,14.6470588235294,45.7426470588235
"42056",17,21,218.4
"42057",20,30.7368421052632,368.982456140351
"42058",58,55.8235294117647,139.529411764706
"42059",79,84.3333333333333,182.52380952381
"42060",34,32.2352941176471,6.81617647058824
"42061",54,60.2352941176471,99.3161764705882
"42062",62,63.7368421052632,175.315789473684
"42101",1,2.17647058823529,0.779411764705882
"42102",3,1.61538461538462,0.423076923076923
"42104",4,4.22222222222222,4.30065359477124
"42105",6,4.35294117647059,4.74264705882353
"42106",3,2.61538461538462,1.08974358974359
"42107",2,3.6875,4.62916666666667
"42108",9,9.88235294117647,74.9852941176471
"42113",18,24.125,87.5833333333333
"42114",30,28.0526315789474,151.27485380117
"42119",34,60.3888888888889,392.486928104575
"42121",53,64.2777777777778,466.212418300654
"42122",76,76.5882352941177,444.882352941176
"42123",29,28.4705882352941,11.1397058823529
"42124",30,26.1875,8.02916666666667
"42125",66,56.9444444444444,355.232026143791
"42128",69,69.25,164.066666666667
"42137",90,80,186.666666666667
"42139",53,46.3888888888889,126.251633986928
"42140",75,73.4210526315789,118.701754385965
"42206",3,2.61538461538462,1.08974358974359
"42207",2,3.6875,4.62916666666667
"42208",9,9.88235294117647,74.9852941176471
"42214",30,28.0526315789474,151.27485380117
"42221",88,71.7222222222222,583.624183006536
"42240",75,73.4210526315789,118.701754385965
"42301",69,73.7777777777778,178.888888888889
"42302",43,42.3529411764706,245.117647058824
"42303",32,37.8333333333333,60.8529411764706
"42304",55,67.4117647058823,281.757352941176
"42305",69,59.4375,141.329166666667
"42306",34,32.9473684210526,221.385964912281
"42307",4,10.6875,61.0291666666667
"42308",9,10.875,59.05
"42309",10,18.4117647058824,160.382352941176
"42310",38,32.7222222222222,519.624183006536
"42311",1,1.55555555555556,0.277777777777778
